@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R42-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
21.834702,2.818313,-6.062174,-11.763317,5.681906,-6.701324,-4.281157,-11.265099,7.333285,13.344222,10.742856,9.884208,4.794327,14.886429,1.594413,-2.059817,5.600361,8.172924,7.114709,12.100388,5.623304,10.280906,-0.518503,3.742477,1.379024,9.819729,10.805976,6.763702,-12.355196,2.218315,-8.0132,10.846161,t-CS-s,cluster2
20.540974,2.288264,-4.836634,-11.260551,4.240123,-5.079878,-4.226123,-8.207901,5.646377,11.270636,9.441686,8.981182,5.065566,14.509842,1.421967,-1.608256,4.916624,6.651446,5.81419,11.252871,4.837103,9.278766,-0.056532,4.135732,2.683875,7.279312,8.647977,5.874515,-11.049928,2.443425,-5.950577,9.952336,t-CS-s,cluster6
20.195686,2.609108,-4.692143,-11.677182,4.147536,-5.017741,-4.047046,-8.351372,5.709822,11.768146,9.650242,9.056689,4.935216,14.442016,1.16064,-1.531814,4.772839,6.872135,5.606077,10.903613,4.951443,9.648753,-0.106221,4.131722,1.998128,7.739799,8.516586,5.878546,-10.986821,2.426302,-5.764743,10.105373,t-CS-s,cluster6
19.896916,2.518939,-5.063505,-10.872124,4.43943,-5.209119,-4.077714,-8.951601,5.583202,11.090519,9.647054,9.182261,4.645757,14.365865,1.816435,-1.979722,5.495477,6.601722,5.637936,11.150294,4.557647,9.271365,0.375651,4.133655,2.259493,7.438786,8.847911,6.031403,-10.660432,2.108327,-6.307422,9.309979,t-CS-s,cluster6
18.595311,2.586115,-4.101864,-11.455954,4.208343,-4.73574,-3.222649,-7.1113,4.576627,10.035423,8.788315,8.631618,4.78861,13.681618,1.083594,-1.631964,4.019092,5.880501,4.890146,10.740203,4.806651,8.769626,0.204269,4.025963,2.170582,6.632901,6.945214,4.630688,-9.672177,2.163725,-5.100048,9.411095,t-CS-s,cluster6
18.987183,2.502614,-4.709384,-11.146324,4.395036,-4.654606,-3.553739,-7.843358,4.423355,10.490755,9.059274,9.00363,4.712827,13.938575,1.747875,-1.954479,4.473063,6.007627,5.528803,10.852142,4.362322,9.180285,0.254934,4.077083,1.636764,6.858485,7.390874,5.049578,-9.792232,1.834983,-5.162928,9.055789,t-CS-s,cluster6
18.880149,2.38038,-4.714322,-11.092386,4.213537,-4.764319,-3.406068,-8.004985,4.194376,10.261739,9.106941,8.998653,4.451346,13.880252,1.452326,-1.988578,4.543218,5.937623,5.108774,10.94279,4.322729,9.18448,0.470901,4.135964,1.834552,6.707914,7.455284,4.793447,-9.695537,1.872061,-5.495608,9.011491,t-CS-s,cluster6
18.830176,2.079001,-4.886074,-10.026099,5.003703,-4.740197,-2.734676,-8.007401,4.425476,9.88364,8.755271,9.168162,4.30823,13.468053,1.292979,-1.916008,3.980733,5.754079,5.633961,10.932204,4.145009,9.066747,0.667775,4.189704,1.604499,6.533663,7.27814,4.202809,-9.059707,1.834162,-5.836519,8.34398,t-CS-s,cluster6
19.073342,2.195986,-4.753814,-10.391399,5.481435,-4.975437,-2.614666,-8.604196,4.746048,10.122505,9.187804,9.463699,4.48609,13.69132,1.070932,-2.186917,4.2313,6.269846,5.766534,11.331017,4.417843,8.704248,0.673537,4.395292,1.602249,6.795405,7.731009,4.163786,-8.988362,1.87661,-6.081501,8.411698,t-CS-s,cluster6
19.216011,2.204665,-4.863862,-11.460062,5.23096,-4.021592,-2.9217,-8.583436,4.729884,9.298265,9.176156,10.028091,4.237984,13.711339,1.175853,-2.394571,5.395203,6.919126,6.004762,12.315548,4.439492,8.594031,1.120348,4.181101,1.793393,7.691371,7.724858,5.232827,-9.137569,0.886365,-5.807042,8.45917,t-CS-s,cluster6
18.330023,1.557013,-4.343874,-10.72821,4.66093,-3.922129,-3.485828,-7.37076,3.51621,10.212078,7.668355,8.758286,5.02089,13.76775,1.13009,-1.439798,3.769254,5.305254,5.043845,9.578196,4.318321,8.94752,0.806247,4.47538,1.85225,5.814224,7.002001,4.336976,-9.158433,1.849974,-4.501032,9.02568,t-CS-s,cluster6
18.557345,1.479213,-4.616122,-10.510252,4.193591,-3.80851,-3.751492,-7.375944,3.873266,9.607286,7.822019,8.928434,4.905526,14.3467,1.427705,-2.061267,4.800446,5.456121,4.874841,9.884003,4.344749,8.71529,0.635761,4.364721,2.550434,5.718272,7.342863,4.855604,-9.302795,2.082831,-4.626633,8.832235,t-CS-s,cluster6
18.845873,1.326195,-4.513125,-10.79991,4.54451,-3.825627,-3.537875,-7.448736,4.2439,10.048112,8.174202,9.098698,5.279274,14.412386,1.169973,-1.801418,4.538934,5.360773,4.936747,10.162098,4.470007,8.607331,0.736433,4.389935,2.519036,5.815511,7.569862,4.745992,-9.390979,1.85719,-4.825398,8.925254,t-CS-s,cluster6
20.901982,1.564161,-5.08721,-10.57576,3.967443,-6.890318,-0.873011,-5.6892,4.046989,8.146275,8.247004,6.67545,4.189614,11.794952,1.789191,-2.451785,0.754689,3.301377,2.493294,10.531844,7.591225,7.009504,-2.384414,-0.621203,-1.111738,2.918907,6.342273,4.926103,-12.53027,5.058846,-7.102941,10.371834,t-SC-s,cluster9
21.064596,1.265192,-5.225403,-10.639621,4.090439,-6.66282,-1.174107,-6.318895,3.86751,8.145653,8.372088,6.89682,4.317187,12.161922,1.653327,-2.736784,1.071346,3.464277,2.718928,10.434212,7.444108,6.843442,-2.263011,-0.259756,-1.077701,2.678736,6.676134,4.852621,-12.409682,4.998072,-6.769521,10.170381,t-SC-s,cluster9
21.768383,1.250539,-5.943733,-10.303264,4.321915,-6.532556,-1.349749,-7.298556,4.303774,8.609501,8.752413,7.313271,4.006279,12.535728,2.016769,-3.194801,1.287023,3.784557,2.855166,10.975724,7.389793,7.29025,-2.368761,-0.486249,-1.238442,2.642815,7.085004,5.156798,-12.463671,4.861967,-7.283809,10.191203,t-SC-s,cluster9
19.825033,1.386512,-3.802425,-10.676547,3.375053,-6.154936,-0.638359,-3.698836,4.111116,7.285311,7.869455,6.21452,4.588651,11.944946,1.209025,-1.888128,0.401933,2.642224,2.015643,10.3517,6.924391,6.382117,-1.808963,-0.29832,0.481472,2.040297,5.993547,4.362212,-11.227777,5.337552,-5.877988,9.968503,t-SC-s,cluster9
20.197235,1.077007,-4.29242,-10.098651,3.653824,-5.919665,-0.724008,-4.734393,3.967957,7.210767,8.109083,6.816898,4.386926,12.363723,1.629117,-2.665567,0.536638,2.642924,2.442884,10.457118,6.637937,6.665221,-1.482656,-0.221625,0.050049,1.871318,6.087987,4.573967,-11.077102,5.166321,-5.858326,9.633114,t-SC-s,cluster9
20.387532,1.175922,-4.805672,-10.05005,3.734468,-5.871987,-1.094363,-5.562014,3.900067,7.610039,8.216392,7.083672,4.241257,12.691162,1.754055,-2.791018,1.163566,3.253486,2.57019,10.446996,6.859346,7.19747,-1.791973,-0.114565,-0.263526,2.35477,6.487348,4.764993,-11.323419,5.085116,-6.311309,9.808512,t-SC-s,cluster9
17.441953,1.120041,-2.491808,-9.804755,2.46149,-5.185284,-0.402639,-1.40832,3.88986,5.715953,6.766253,5.447527,4.742944,11.265193,0.689209,-1.240909,-0.287853,1.807816,0.74673,9.162189,6.150989,6.340298,-0.652888,-0.137669,1.796604,0.967709,5.150802,3.891778,-9.011753,5.729487,-4.675068,8.933204,t-SC-s,cluster9
18.289476,1.084461,-3.454944,-9.681972,3.038826,-5.408746,-0.33378,-2.915835,3.619777,6.161637,7.42226,6.384615,4.449005,11.90747,1.504622,-2.087047,0.045039,2.219715,1.674992,9.896065,6.064845,6.724183,-0.793439,-0.052422,0.950246,1.33533,5.430651,4.095228,-9.547795,5.286463,-5.250444,8.962748,t-SC-s,cluster9
18.89034,1.075671,-4.057743,-9.80701,3.4831,-5.372252,-0.650614,-4.102759,3.635408,6.616195,7.598904,6.887519,4.360102,12.33154,1.638021,-2.559306,0.570579,2.531635,1.851495,9.909943,6.099069,6.983643,-0.967366,-0.037667,0.491802,1.460011,5.974212,4.313692,-9.973737,5.108831,-5.25627,8.970222,t-SC-s,cluster9
16.65246,0.532838,-2.19194,-10.028488,2.277739,-4.501974,-0.4928,-0.811681,3.54288,5.362189,6.57256,5.335688,4.991644,11.659827,0.750716,-1.011771,-0.371665,1.552775,0.319082,8.806269,5.702883,6.305134,0.12248,0.143414,2.50798,0.488108,5.162012,3.672279,-8.227053,5.670653,-3.880296,8.48191,t-SC-s,cluster9
16.820356,0.358749,-2.367873,-9.493961,2.534732,-4.701576,-0.285546,-0.93784,3.590451,5.097446,6.662581,5.626449,4.805003,11.72336,1.114298,-1.514585,-0.465445,1.256184,0.642556,9.008485,5.609979,6.101102,-0.026642,0.091655,2.354098,0.377182,5.03294,3.700599,-8.362492,5.459975,-3.950285,8.43479,t-SC-s,cluster9
18.07139,0.73056,-3.282602,-9.823259,3.177816,-4.690719,-0.692938,-2.926156,3.614198,6.047052,7.371643,6.551832,4.581243,12.462998,1.710928,-2.411586,0.33894,1.86321,1.278726,9.859743,5.680252,6.828532,-0.094767,0.00781,1.497992,0.680263,5.516099,4.222854,-9.08629,5.011549,-4.505799,8.563917,t-SC-s,cluster9
15.609384,0.215885,-1.812292,-9.705692,2.295168,-4.34843,-0.286767,-0.319127,3.473912,4.913651,6.097849,5.184338,5.02227,11.1633,0.771604,-1.030224,-0.619556,1.192841,-0.049192,8.310181,5.456286,5.992745,0.134419,0.173927,2.624008,0.258436,4.810226,3.342186,-7.631071,5.418236,-3.549097,8.339049,t-SC-s,cluster9
15.640182,0.493395,-1.925479,-9.627095,2.316623,-4.271048,-0.092377,-0.637022,3.480653,4.981728,5.998868,5.411916,5.001084,11.198985,0.70689,-1.356411,-0.463372,1.203436,0.075647,8.382809,5.421276,6.008226,0.152701,0.090063,2.406659,0.416683,4.677866,3.560876,-7.658526,5.438463,-3.607896,8.109109,t-SC-s,cluster9
17.330765,0.492498,-2.961918,-9.942962,2.993884,-4.315543,-0.55691,-2.40748,3.399733,5.900368,6.817312,6.304933,4.89193,12.242191,1.677832,-2.2629,0.281164,1.682438,0.927654,9.396727,5.722517,6.561462,0.064157,0.136813,1.900311,0.612807,5.168166,3.99479,-8.739404,5.126145,-4.365506,8.656774,t-SC-s,cluster9
23.060699,2.740045,-4.293366,-11.889348,4.480632,-6.434169,-0.932463,-8.426043,6.578655,10.188846,11.18591,6.878344,4.741541,14.566313,1.42727,-3.023419,0.420701,4.503375,5.263879,12.377819,5.436121,7.902826,-1.078737,0.459388,-0.45594,5.961629,8.75345,5.272054,-11.745322,4.8163,-5.483697,10.924386,t-SC-s,cluster9
22.217783,1.998393,-4.157566,-11.36463,4.282149,-6.414782,-1.194582,-7.734953,6.025119,9.474245,10.768557,6.694515,4.690432,14.190746,1.542083,-2.705368,0.248688,3.908007,5.054414,11.52295,5.326986,7.437736,-0.61993,0.692289,0.145691,5.146327,8.674093,5.029664,-11.006972,4.781816,-5.105502,10.35373,t-SC-s,cluster9
22.38962,2.223605,-4.010411,-11.766459,3.761216,-6.442443,-1.437602,-7.023312,5.919344,9.48276,10.661692,6.41645,4.762045,14.245408,1.181725,-2.282495,0.354771,4.246448,4.922003,11.598621,5.179596,7.966375,-0.551615,0.616776,0.456969,5.067783,8.568003,5.199901,-11.066371,5.288549,-4.94815,10.279964,t-SC-s,cluster9
21.531371,2.176382,-3.631478,-11.050888,3.326766,-5.598582,-0.846303,-6.248327,5.822457,8.487103,9.924388,6.37333,4.789072,14.079441,1.237507,-2.676361,0.300544,3.80388,4.409585,11.6641,4.719224,7.650002,-0.800526,0.273179,0.565594,4.402225,7.931724,4.952926,-10.636339,5.028246,-4.352273,10.059266,t-SC-s,cluster9
20.740269,1.895328,-3.28648,-10.834762,2.884874,-5.43229,-0.766012,-4.957027,5.383855,7.856809,9.486861,6.080792,4.733406,13.495303,1.270896,-2.193864,-0.110642,3.051629,3.953472,10.894492,4.639035,7.55266,-0.344673,0.151797,0.928561,3.792188,7.427832,4.85057,-10.170252,5.239878,-3.866783,9.827469,t-SC-s,cluster9
21.019065,1.778574,-3.481952,-10.803449,2.735471,-5.628181,-0.827297,-4.696516,5.488041,7.752928,9.82594,6.026693,4.422258,13.777324,1.403694,-2.206499,0.065633,3.307519,3.969502,11.350477,4.455529,7.706918,-0.243878,0.301734,1.321905,3.595954,7.585255,4.871822,-10.212471,5.423739,-4.171139,9.605387,t-SC-s,cluster9
19.450537,1.874354,-3.052949,-10.648671,3.064294,-4.959327,-0.515729,-4.555366,5.085473,7.07735,8.818118,6.243605,4.966235,13.446543,1.25497,-2.32448,0.052384,3.120122,3.259713,10.861483,4.147361,7.339373,-0.382224,0.037002,1.23811,3.344602,7.151556,4.478335,-9.276202,4.918189,-3.594109,9.329312,t-SC-s,cluster9
18.310651,1.578326,-2.487215,-10.311337,2.044031,-4.810993,-0.41807,-2.579486,4.725984,6.317118,8.049304,5.422353,5.033359,12.555333,0.872174,-1.440576,-0.549415,2.554799,2.432648,9.672075,4.160462,7.08618,-0.187586,0.150183,1.806839,2.566084,6.585863,4.049207,-8.535365,5.427021,-3.034485,9.014677,t-SC-s,cluster9
18.820128,1.545289,-2.396315,-10.548946,2.13039,-4.922845,-0.491864,-2.53843,4.762192,6.454344,8.230357,5.298847,4.934711,12.948367,0.74442,-1.441091,-0.457057,2.516741,2.498386,9.943096,4.222258,7.237984,0.037676,0.128444,1.828689,2.536665,6.646397,4.109493,-8.856433,5.576911,-2.955911,9.00201,t-SC-s,cluster9
17.900607,1.365648,-2.201036,-10.591553,2.419083,-4.237554,-0.559371,-2.686272,4.688816,6.068098,7.632592,5.371905,5.268341,12.785531,0.893678,-1.75123,-0.39546,2.403051,1.868105,9.794754,3.894892,6.638009,-0.137371,-0.153588,1.925038,2.064922,6.547511,4.025149,-8.419743,5.054684,-2.525434,9.016916,t-SC-s,cluster9
17.074304,0.946581,-1.744399,-10.362654,1.845502,-4.410823,-0.355348,-1.269605,4.348055,5.635347,7.039131,5.104937,5.272254,12.256054,0.600753,-0.935579,-0.697014,1.942389,1.481307,8.934169,4.091506,6.329937,-0.13209,-0.058781,2.255154,1.919445,6.217749,3.814989,-8.136686,5.335848,-2.285843,8.763366,t-SC-s,cluster9
17.333999,1.076412,-1.881608,-10.613131,1.93803,-4.327015,-0.482239,-1.210477,4.312975,5.815788,7.196808,5.083444,5.273061,12.356549,0.67762,-0.668201,-0.898872,1.989196,1.56293,9.191741,4.194282,6.689241,0.245833,0.223528,2.340004,1.894607,6.219445,3.826064,-8.152872,5.455813,-2.321634,8.942584,t-SC-s,cluster9
15.499236,1.068493,-1.726184,-10.109525,1.70162,-3.44727,-0.385477,-0.764624,4.135535,4.928414,5.992231,4.678188,5.422784,11.568367,0.642082,-0.889058,-0.787823,1.806352,0.538621,8.477961,3.583755,5.913398,-0.109438,-0.25546,2.200927,1.202275,6.095579,3.593907,-7.095935,4.910381,-1.382509,8.370378,t-SC-s,cluster9
15.309379,0.77132,-1.477959,-10.165314,1.603474,-3.851229,-0.137173,-0.157592,3.856111,4.701879,5.889335,4.841879,5.348663,11.515315,0.604643,-0.591116,-0.816418,1.50828,0.47218,8.345097,3.827008,5.963586,0.008096,-0.149034,2.375733,1.296274,5.774782,3.710115,-7.440831,4.955597,-1.687315,8.29834,t-SC-s,cluster9
15.339808,0.831862,-1.219818,-10.514638,1.758716,-3.758545,0.000414,0.286367,3.67303,4.768772,5.944818,4.719731,5.531467,11.361983,0.408395,-0.275542,-1.156617,1.479128,0.425532,8.106834,4.014352,5.884736,0.196493,-0.022321,2.591354,1.21745,5.54606,3.298895,-7.304079,5.273118,-1.677207,8.520924,t-SC-s,cluster9
25.339938,3.162368,-5.732898,-11.832443,5.803837,-7.208106,-1.811424,-11.075261,7.982336,11.425932,13.352544,8.05055,4.011237,15.772664,2.92402,-4.035018,2.953221,5.857732,6.634098,14.565221,6.181021,8.847092,-1.674969,0.724254,-0.173409,7.719459,10.377324,6.324133,-13.208652,4.045238,-7.903547,11.241514,t-SC-s,cluster10
24.79072,3.064892,-5.282419,-11.583199,5.611041,-7.275339,-1.462876,-10.221952,7.723036,10.839964,12.991299,7.60063,4.180421,15.415261,2.798398,-3.741639,2.37187,5.222549,6.351877,14.04497,6.057823,8.522966,-1.446046,0.577738,-0.062979,7.40451,9.735567,6.155955,-12.885892,4.290797,-7.473659,11.021936,t-SC-s,cluster10
25.442453,3.154482,-5.282109,-11.657052,5.316196,-7.103464,-1.487901,-10.504687,7.625707,11.057109,13.105258,7.488918,4.20053,15.509181,2.737231,-4.027791,2.478721,5.173172,6.866717,14.272741,6.0043,8.413423,-1.653994,0.613925,-0.255983,7.475814,9.639538,6.265318,-13.409305,4.188064,-7.312173,11.226448,t-SC-s,cluster10
24.466094,3.254733,-5.183508,-12.00521,5.256151,-6.336704,-2.025431,-9.937359,6.965503,10.928295,12.433134,8.209121,4.365282,16.294892,2.241234,-3.575904,3.145413,5.636668,5.957877,14.046295,5.188261,9.55035,-0.709853,1.151583,0.519643,6.623113,9.576864,6.154597,-12.190028,4.179033,-6.918208,10.277118,t-SC-s,cluster10
23.497814,2.621306,-4.831208,-11.324304,4.497256,-6.236985,-1.739701,-7.952057,6.812566,9.71951,11.531428,7.441862,4.468459,15.510667,2.411876,-3.264185,2.230831,4.535302,6.074863,13.736374,5.03025,8.186221,-0.999573,0.547453,1.485438,5.870894,8.721938,5.848069,-11.743419,4.482608,-6.17288,10.349566,t-SC-s,cluster9
24.020709,3.300615,-4.682113,-11.809886,4.863945,-6.446215,-1.585147,-8.44186,6.733011,10.064965,11.960876,7.379616,4.554059,15.738998,2.298111,-3.585849,2.373978,4.588698,5.890038,13.766984,5.50497,8.802473,-0.931939,0.671469,0.742502,6.286634,8.644226,5.863527,-12.175148,4.588235,-6.589272,10.78141,t-SC-s,cluster9
22.753565,2.94273,-4.808331,-11.363043,4.500214,-5.9041,-1.914453,-7.642061,6.227816,9.150889,11.567429,7.633709,4.313099,15.877292,2.603792,-3.443125,2.771118,4.669794,4.851814,13.694709,4.842927,9.253362,-0.000194,0.477694,1.798832,4.770064,8.552581,5.812037,-10.619482,4.50218,-6.069456,9.501497,t-SC-s,cluster9
21.989431,2.587133,-3.885745,-11.317024,3.66428,-5.669203,-1.540768,-5.913537,6.01101,8.647059,10.627377,6.817238,4.758304,14.925052,1.703339,-2.501431,1.876939,3.885357,4.372583,12.64249,4.700535,8.709792,-0.100102,0.552559,2.008983,4.301803,7.777575,5.320935,-10.461892,4.80629,-5.19521,9.508384,t-SC-s,cluster9
22.595798,2.599316,-4.090247,-11.450607,4.231655,-5.90171,-1.549011,-6.506989,6.047592,8.815581,10.899732,6.971494,4.819224,15.436134,2.007201,-2.948441,2.054817,3.999103,4.730125,12.96413,4.921406,8.625994,-0.404034,0.469746,1.670277,4.745431,8.064472,5.615626,-11.043379,4.686945,-5.488003,9.906712,t-SC-s,cluster9
21.018137,2.207203,-3.844522,-11.147515,4.145589,-5.166952,-1.649278,-5.589721,5.427468,8.573523,9.872757,7.029223,5.030657,15.009199,2.137389,-2.347507,1.991791,3.502034,3.809178,12.252372,4.517351,8.36501,-0.154378,0.629708,2.097716,3.768636,7.735003,4.873456,-9.762242,4.412623,-4.697817,9.30449,t-SC-s,cluster9
20.934229,2.046009,-3.399098,-10.768608,3.685373,-5.258775,-1.553052,-4.470193,5.597557,8.069827,9.652712,6.509208,5.370627,14.785704,2.201684,-2.275645,1.757323,2.787975,3.724391,12.066214,4.420169,7.820223,-0.001521,0.477159,2.503936,3.395235,7.093437,5.019876,-10.011025,4.579655,-4.682416,9.457326,t-SC-s,cluster9
21.632428,2.231985,-3.384687,-11.454838,3.627164,-5.037353,-1.593047,-4.965535,5.267423,8.346793,9.860676,6.534408,5.295039,14.898308,1.977538,-2.37898,1.613012,3.23103,4.066673,12.367558,4.68014,7.70838,-0.485828,0.506365,2.168216,3.574903,7.224266,5.041094,-10.206927,4.633421,-4.407972,9.793434,t-SC-s,cluster9
8.816629,0.966931,3.631646,-7.95581,-3.033055,-3.395561,1.329184,10.719524,5.100703,-0.047217,1.864054,-0.33458,6.104445,4.90117,-4.53004,3.973335,-4.180225,-0.687184,-4.496529,3.735472,4.097727,3.900985,0.314016,-0.367839,6.70075,-1.510437,2.110804,0.272892,-2.780215,8.486871,0.015992,7.050562,t-SC-s,cluster3
8.845831,0.891994,3.791217,-8.169455,-3.166007,-3.348529,1.261872,10.586281,4.923257,0.021128,1.817075,-0.420537,6.152802,4.84358,-4.648584,3.922061,-4.315874,-0.73289,-4.389439,3.482432,4.234156,3.860966,0.257109,-0.496908,6.558066,-1.463995,2.037273,0.375736,-2.794089,8.472385,0.117863,7.148908,t-SC-s,cluster3
9.122066,0.891223,3.887087,-8.35581,-3.306478,-3.18614,1.175616,10.748948,4.974502,0.024943,1.648226,-0.568267,6.361996,4.760055,-4.861364,3.952145,-4.378212,-0.757514,-4.338356,3.483128,4.288213,3.883487,0.074314,-0.449978,6.598045,-1.277439,1.947274,0.458209,-3.108486,8.635823,0.240421,7.424729,t-SC-s,cluster3
28.318823,1.583512,-4.782232,-12.800869,5.038915,-7.199915,-1.842415,-11.831521,8.020829,11.101238,16.172145,7.620698,2.202661,17.306233,1.822705,-5.490211,2.820187,6.474283,8.154109,16.007298,6.166574,6.719602,-2.893869,1.152408,0.78587,7.687061,11.245908,5.848961,-14.308163,4.727106,-8.531907,11.654481,t-SC-s,cluster10
28.436876,1.127768,-4.848627,-12.587603,4.840299,-7.526246,-1.783011,-11.710674,7.39536,10.541744,16.110981,7.741865,2.422841,17.238426,2.121284,-5.610575,2.935843,6.001066,8.752008,15.50827,6.349721,6.166666,-3.31152,1.343334,0.62513,7.961967,11.02376,5.904019,-14.628504,4.45887,-8.561011,11.670465,t-SC-s,cluster10
28.894662,1.66844,-4.424027,-13.44934,4.726481,-7.411814,-1.592163,-11.553513,7.498303,11.128447,16.155041,7.551437,2.681928,17.293758,1.569411,-5.574548,2.75641,6.325844,8.634512,15.790785,6.754957,6.155423,-3.582458,1.519828,0.26261,8.202137,10.666076,5.913137,-15.245272,4.696849,-8.43277,12.341853,t-SC-s,cluster10
28.292896,1.639161,-4.701875,-12.36045,4.810764,-6.891006,-1.812654,-12.091549,6.79329,9.836843,17.049052,7.958638,1.067084,18.765797,2.367358,-6.8029,3.108972,6.089607,9.071277,16.855918,5.466338,5.291897,-1.884366,1.659175,1.343673,6.720127,10.401945,5.554512,-12.936112,4.656262,-8.15432,10.58225,t-SC-s,cluster10
28.017534,1.571102,-4.031535,-12.298958,4.710156,-6.632999,-1.557204,-11.156778,6.341601,9.814489,16.209929,7.610983,1.642079,18.263629,1.994183,-6.289833,2.68947,5.488779,9.01489,16.60262,5.36824,5.090629,-2.007326,1.558989,1.218926,6.42767,9.708252,5.313424,-13.289285,4.555039,-7.60301,10.804458,t-SC-s,cluster10
27.908912,1.598835,-3.713604,-12.484191,4.081482,-6.556192,-1.256293,-10.553796,6.066224,9.564334,16.146569,7.273877,1.40919,18.165905,1.619369,-6.095787,2.225794,5.383453,9.0495,16.456308,5.689579,4.401888,-2.533062,1.76796,1.196534,6.577279,9.479611,5.036728,-13.347653,4.579243,-7.266488,11.09469,t-SC-s,cluster10
26.202014,1.417919,-3.986724,-12.093518,4.358477,-6.210441,-1.834772,-10.172892,5.626979,8.784584,15.384449,7.806485,1.553147,18.459474,1.539648,-6.005067,3.092563,5.170887,8.066181,16.003254,5.095683,5.159856,-0.885939,1.738745,2.394195,5.06625,9.456833,5.066455,-11.630602,4.550188,-6.765134,9.400453,t-SC-s,cluster10
25.79912,1.680879,-3.448039,-11.992399,3.975048,-6.059864,-1.243387,-8.917018,5.588178,8.490726,14.848941,7.19169,1.689584,17.536543,1.564813,-5.645504,2.48158,4.850643,7.705936,15.824652,5.198153,4.804787,-1.479435,1.369882,2.229233,5.159355,8.583794,4.802691,-11.743857,4.707092,-6.580905,9.74511,t-SC-s,cluster10
25.401218,1.540969,-2.838582,-12.247349,3.135493,-5.925169,-0.982083,-7.713822,5.011292,8.198884,14.214,6.738344,1.908368,16.972773,0.877182,-5.182294,1.629312,4.379317,7.69895,15.160698,5.314725,4.499878,-1.80832,1.532875,2.281826,4.976906,8.087238,4.490295,-11.831194,4.827811,-5.977314,10.231643,t-SC-s,cluster10
26.803039,1.028246,-4.904825,-12.076102,4.917445,-4.880595,-2.088613,-12.172637,4.869032,9.676292,15.738098,8.885128,1.167113,19.548606,2.017216,-6.736872,3.611752,5.842147,8.735794,16.580238,4.65225,5.320753,-0.675716,2.353376,1.926534,4.590491,9.934489,4.540523,-11.126951,3.624086,-6.07485,8.993075,t-SC-s,cluster10
26.567312,0.737866,-4.56165,-11.552956,4.612701,-4.801378,-1.794888,-10.903797,5.242708,9.378551,15.64531,8.382745,1.204387,19.085094,2.227838,-6.265321,3.194636,5.304684,8.243467,16.367981,4.800465,5.110253,-0.645109,2.260707,2.378563,3.97337,9.730306,4.356066,-10.885143,3.963428,-5.962755,9.230161,t-SC-s,cluster10
26.073979,1.462135,-4.221198,-11.663885,4.419383,-4.882386,-1.610743,-10.810467,5.276419,9.021797,15.183332,7.8638,1.320477,18.582958,1.966957,-6.472388,2.931813,5.177524,8.050382,16.168164,4.745016,4.980079,-1.021822,2.042808,1.968471,4.560105,8.863198,4.385104,-10.668338,4.110091,-5.937739,9.410163,t-SC-s,cluster10
