@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S10

@attribute NR1_N numeric
@attribute pCAMKII_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute BRAF_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute SOD1_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute NR2B_N numeric
@attribute RAPTOR_N numeric
@attribute NUMB_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute GFAP_N numeric
@attribute GluR4_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute Treatment=Saline numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.647296,5.483843,0.339933,0.923459,0.307363,0.189595,1.845033,3.653896,0.338562,0.822576,0.485043,0.78572,0.429245,0.874089,0.603668,0.365218,0.219623,2.503686,0.330527,1.282561,0.265132,0.190407,0.116956,0.141667,0.148494,0.988532,0.161236,0.119186,0.129608,0.605989,0.177346,1,t-SC-s
2.646283,5.483385,0.334875,0.932425,0.308325,0.192446,1.809353,3.61134,0.38335,0.822885,0.495803,0.805927,0.455464,0.893114,0.606029,0.337187,0.233587,2.568899,0.335825,1.343208,0.279987,0.19957,0.123265,0.150928,0.163263,1.040652,0.160133,0.116957,0.137377,0.636279,0.167516,1,t-SC-s
2.509218,5.919157,0.308328,0.853359,0.29805,0.184043,1.598644,3.219008,0.331956,0.77686,0.459631,0.705234,0.448612,0.845518,0.556474,0.344141,0.191066,2.636905,0.305693,1.293199,0.258074,0.187294,0.118281,0.13331,0.149752,0.942893,0.168494,0.123821,0.130068,0.560526,0.15818,1,t-SC-s
2.413981,5.732105,0.303893,0.878924,0.302951,0.186898,1.473106,3.07409,0.307346,0.76915,0.460653,0.695165,0.490163,0.848995,0.571369,0.35517,0.193434,2.566405,0.30354,1.212724,0.255616,0.187803,0.118912,0.130594,0.154795,0.948901,0.159887,0.116037,0.130654,0.589049,0.175283,1,t-SC-s
2.357281,5.786302,0.297937,0.810182,0.288792,0.178844,1.398943,2.991159,0.306473,0.737628,0.445788,0.662128,0.395387,0.826847,0.58805,0.314805,0.196198,2.521208,0.307262,1.211179,0.258769,0.191023,0.124722,0.134288,0.165514,0.994766,0.163227,0.119668,0.135371,0.572348,0.167198,1,t-SC-s
2.235676,5.382891,0.303846,0.782361,0.33183,0.183289,1.242838,2.793501,0.288859,0.717109,0.431167,0.606631,0.418435,0.785809,0.515517,0.341247,0.179649,2.635819,0.308813,1.194928,0.22903,0.183744,0.118689,0.129637,0.142238,0.920296,0.16815,0.127432,0.124833,0.54312,0.166732,1,t-SC-s
2.157158,5.198781,0.288771,0.770228,0.290197,0.189315,1.15223,2.648081,0.293568,0.6993,0.424144,0.627723,0.379798,0.759466,0.510633,0.326504,0.182376,2.582505,0.318714,1.212907,0.237461,0.192472,0.11865,0.126403,0.152815,0.963896,0.17648,0.140942,0.131088,0.571279,0.172522,1,t-SC-s
2.051009,5.053333,0.271682,0.701651,0.269113,0.176636,1.054924,2.510703,0.275229,0.669113,0.395596,0.56,0.352538,0.726239,0.516453,0.287462,0.183765,2.567563,0.310635,1.112237,0.245075,0.178697,0.127442,0.129159,0.165618,0.975313,0.168806,0.131529,0.134881,0.572877,0.163165,1,t-SC-s
2.321849,5.645062,0.307181,0.797885,0.338223,0.202456,1.083063,2.582807,0.340099,0.721303,0.480982,0.63517,0.443288,0.810677,0.582637,0.345898,0.16188,2.465543,0.289252,1.13194,0.196691,0.174972,0.123922,0.111032,0.148483,0.942962,0.184208,0.143104,0.121283,0.444738,0.150614,1,t-SC-s
2.250126,5.471806,0.312237,0.777984,0.326713,0.206194,1.084329,2.52954,0.300623,0.714526,0.488302,0.621444,0.387309,0.750884,0.540313,0.34405,0.166427,2.532524,0.303211,1.147489,0.204302,0.187835,0.119802,0.121964,0.141107,0.965212,0.175998,0.149341,0.111877,0.445142,0.170132,1,t-SC-s
2.196773,5.370986,0.294912,0.779845,0.317141,0.220649,1.057632,2.430759,0.332126,0.682694,0.435534,0.609913,0.393381,0.751029,0.532686,0.334925,0.166419,2.45898,0.306695,1.131987,0.217428,0.187673,0.122635,0.114665,0.139532,1.002125,0.181615,0.156217,0.118278,0.464187,0.168225,1,t-SC-s
2.208129,5.234092,0.322835,0.78123,0.393488,0.256012,1.017663,2.305597,0.308363,0.73356,0.469249,0.606938,0.448819,0.812726,0.612258,0.357736,0.143328,2.376251,0.295146,1.138639,0.193638,0.177924,0.130782,0.107844,0.143201,0.905335,0.18933,0.173869,0.108225,0.474465,0.172475,1,t-SC-s
2.115594,5.220736,0.345736,0.781145,0.349707,0.222199,1.043478,2.325042,0.316054,0.722826,0.456731,0.606814,0.402801,0.78888,0.536162,0.344064,0.14666,2.363924,0.294461,1.068576,0.19204,0.172519,0.127519,0.110153,0.143744,0.928381,0.182026,0.174927,0.114843,0.460134,0.175307,1,t-SC-s
1.955123,4.699923,0.331857,0.707435,0.315293,0.206086,0.916217,2.081664,0.289869,0.630393,0.412365,0.588598,0.384438,0.71225,0.525809,0.320686,0.148972,2.343482,0.274265,1.106427,0.197112,0.171611,0.122951,0.105126,0.148712,0.912308,0.198413,0.168488,0.114624,0.490762,0.159381,1,t-SC-s
2.846415,6.193997,0.317883,1.006046,0.315655,0.177026,1.672783,3.189224,0.318201,0.83549,0.501273,0.67342,0.440496,0.863492,0.606279,0.340051,0.188885,1.998665,0.291656,1.436709,0.215205,0.177033,0.117452,0.152902,0.129571,0.839944,0.146709,?,0.110405,0.498532,0.14137,1,t-SC-s
2.855788,6.315457,0.321888,1.041639,0.3063,0.185197,1.695989,3.265097,0.324613,0.852736,0.514606,0.681927,0.417811,0.826684,0.602681,0.346087,0.190143,1.9653,0.29332,1.373238,0.219041,0.178378,0.111418,0.146552,0.130557,0.880774,0.147148,?,0.112828,0.494524,0.139883,1,t-SC-s
2.874973,6.263682,0.316786,1.022496,0.302834,0.186567,1.696626,3.225503,0.331495,0.846096,0.49416,0.674886,0.41791,0.831062,0.596582,0.366645,0.189916,1.999172,0.278993,1.382649,0.227137,0.179976,0.106914,0.147946,0.131102,0.881765,0.143693,?,0.110669,0.502816,0.134305,1,t-SC-s
2.74826,5.664079,0.314641,0.930139,0.2947,0.180808,1.432682,2.845289,0.35091,0.798983,0.525161,0.620584,0.446734,0.857066,0.609743,0.352784,0.180206,2.124285,0.312786,1.433281,0.207237,0.186499,0.124285,0.162185,0.142449,0.898527,0.173699,?,0.114703,0.508081,0.164903,1,t-SC-s
2.67309,5.787495,0.296052,0.960383,0.292548,0.189462,1.391187,2.78736,0.298343,0.786013,0.473791,0.617572,0.427436,0.824956,0.59116,0.350222,0.177751,2.095756,0.315513,1.339938,0.210174,0.185244,0.124144,0.153325,0.146913,0.885655,0.160026,?,0.116507,0.509475,0.15664,1,t-SC-s
2.443973,5.15215,0.274137,0.837311,0.267111,0.172259,1.308661,2.526832,0.27232,0.72877,0.426529,0.552877,0.382919,0.734827,0.564627,0.320412,0.180598,2.040408,0.285631,1.288913,0.218381,0.179066,0.120642,0.155653,0.140846,0.891101,0.156893,?,0.115463,0.509774,0.14391,1,t-SC-s
2.590815,5.274166,0.317337,0.904197,0.300998,0.190058,1.218266,2.495528,0.305642,0.766598,0.493808,0.589267,0.45098,0.850361,0.611799,0.377193,0.157411,2.195703,0.291952,1.26371,0.184094,0.183748,0.123365,0.154812,0.140518,0.829767,0.180456,?,0.105172,0.474487,0.164342,1,t-SC-s
2.517851,5.207072,0.301938,0.899014,0.299728,0.192622,1.232234,2.449337,0.286297,0.762666,0.5034,0.568684,0.451717,0.805848,0.581945,0.359912,0.155895,2.119979,0.288106,1.246638,0.189815,0.172638,0.113473,0.15069,0.133426,0.824586,0.165871,?,0.102021,0.488332,0.15468,1,t-SC-s
2.355577,4.893743,0.282125,0.855177,0.278285,0.191391,1.175068,2.322932,0.289806,0.706833,0.432389,0.528405,0.406625,0.763962,0.552728,0.355897,0.15828,2.111795,0.281406,1.207709,0.201552,0.173983,0.11242,0.144183,0.138473,0.851356,0.167113,?,0.10662,0.49536,0.149982,1,t-SC-s
2.373446,4.734858,0.30345,0.817288,0.30345,0.202166,1.069194,2.192539,0.299037,0.695548,0.459286,0.55355,0.472924,0.799639,0.641596,0.378259,0.148306,2.238552,0.297097,1.118547,0.184016,0.171141,0.127293,0.157051,0.161909,0.853395,0.188267,?,0.111381,0.467144,0.190089,1,t-SC-s
2.145425,4.31689,0.276545,0.773519,0.271043,0.209243,0.987346,1.974326,0.301669,0.642215,0.424354,0.480286,0.405281,0.747845,0.545021,0.330644,0.147374,2.263879,0.298855,1.138038,0.187204,0.171023,0.122355,0.158452,0.153597,0.879014,0.197411,?,0.113144,0.459547,0.181479,1,t-SC-s
2.185706,4.43984,0.279985,0.793385,0.327694,0.193879,1.026801,2.041437,0.272572,0.660521,0.417791,0.507128,0.46246,0.733511,0.552176,0.346322,0.147048,2.268035,0.293718,1.083218,0.19023,0.177767,0.12703,0.147551,0.194511,0.847665,0.214025,?,0.109153,0.463931,0.1789,1,t-SC-s
2.246424,4.288628,0.337866,0.801172,0.305979,0.204455,1.012427,1.95803,0.289332,0.648066,0.461899,0.54068,0.513951,0.801876,0.607034,0.392732,0.126064,2.198506,0.297984,1.055713,0.172218,0.1646,0.131441,0.150261,0.176102,0.804332,0.205377,?,0.09873,0.463331,0.193577,1,t-SC-s
2.233497,4.289013,0.306042,0.786564,0.355027,0.224166,1.005832,1.952648,0.327968,0.646373,0.468859,0.517611,0.493585,0.7763,0.584558,0.379753,0.136004,2.191593,0.301097,1.029698,0.174079,0.169205,0.125647,0.15961,0.17088,0.866129,0.20728,?,0.109047,0.468322,0.205909,1,t-SC-s
2.0032,3.969917,0.269042,0.745466,0.275656,0.193087,0.93322,1.817154,0.257307,0.594623,0.414764,0.522936,0.498827,0.723491,0.52699,0.374867,0.133109,2.128825,0.286567,0.977509,0.167228,0.156824,0.124082,0.150857,0.178703,0.828335,0.20716,?,0.102815,0.468635,0.201193,1,t-SC-s
3.035518,7.46407,0.339687,1.061437,0.300055,0.205568,1.66333,3.175398,0.332693,0.834476,0.590647,0.681157,0.49328,0.892074,0.740949,0.445283,0.205988,1.841232,0.267195,1.493758,0.372963,0.193215,0.131199,0.148827,0.156225,0.69177,0.163449,0.14559,0.12016,0.42446,0.235349,1,t-SC-s
2.858905,7.021525,0.328915,1.025594,0.285208,0.195695,1.562147,2.9559,0.308702,0.805093,0.534847,0.653235,0.467515,0.844993,0.713086,0.39979,0.186384,1.743437,0.256971,1.318749,0.390211,0.188951,0.129856,0.140124,0.143741,0.698343,0.155408,0.13884,0.108155,0.403862,0.229728,1,t-SC-s
2.71038,6.901096,0.300193,1.022566,0.289233,0.195229,1.572921,2.861122,0.310509,0.783495,0.529207,0.633398,0.479304,0.827208,0.645648,0.375758,0.187388,1.756857,0.263564,1.369445,0.399629,0.180201,0.120434,0.133489,0.143311,0.737873,0.153911,0.126722,0.115882,0.416936,0.209666,1,t-SC-s
2.709224,6.335142,0.308011,0.977498,0.307852,0.20316,1.387807,2.669486,0.286945,0.750878,0.528248,0.599745,0.479732,0.833387,0.696138,0.416374,0.194807,1.943527,0.283448,1.317706,0.387234,0.185647,0.128886,0.150451,0.146268,0.736603,0.194014,0.175261,0.117346,0.428345,0.236062,1,t-SC-s
2.459884,5.8035,0.28296,0.884473,0.307133,0.178556,1.277473,2.359039,0.294083,0.686193,0.482278,0.54931,0.467003,0.759158,0.615008,0.368827,0.177308,1.863224,0.27319,1.218711,0.382945,0.17571,0.127261,0.139319,0.143096,0.726738,0.169318,0.156098,0.112733,0.42246,0.215152,1,t-SC-s
2.483151,5.932453,0.283698,0.903764,0.266849,0.18731,1.273528,2.47116,0.275349,0.700971,0.50258,0.57119,0.456891,0.787189,0.610656,0.362933,0.174266,1.883481,0.256239,1.237503,0.389958,0.179902,0.119154,0.138623,0.150772,0.746835,0.15714,0.138769,0.11608,0.419308,0.202591,1,t-SC-s
2.774771,6.041007,0.301624,0.996045,0.320358,0.217735,1.164654,2.455454,0.299334,0.769359,0.536844,0.610325,0.524979,0.880308,0.770816,0.46045,0.175773,1.891271,0.232053,1.253763,0.355651,0.182888,0.121956,0.135182,0.16656,0.684302,0.189729,0.169844,0.104169,0.360485,0.208611,1,t-SC-s
2.487893,5.337306,0.286984,0.913167,0.274877,0.185585,1.13129,2.169504,0.267121,0.69826,0.481082,0.5437,0.499054,0.797957,0.682179,0.397654,0.159624,1.92923,0.24571,1.151781,0.364089,0.17577,0.12327,0.130282,0.146891,0.707049,0.205665,0.16682,0.106477,0.391032,0.211478,1,t-SC-s
2.40937,5.330917,0.27124,0.852575,0.273471,0.184049,1.194832,2.116193,0.300428,0.641941,0.479829,0.553635,0.511433,0.798476,0.620747,0.373489,0.158997,1.888961,0.243291,1.128562,0.373052,0.168127,0.119155,0.127824,0.139353,0.721295,0.161302,0.135664,0.1032,0.394725,0.201974,1,t-SC-s
2.689263,5.441138,0.32859,0.996378,0.326261,0.211643,1.203881,2.211125,0.292109,0.689521,0.567141,0.598189,0.583182,0.945149,0.776455,0.508926,0.164865,1.863048,0.238864,1.142654,0.354793,0.176624,0.132795,0.126856,0.157026,0.689749,0.219266,0.177218,0.113196,0.388407,0.26262,1,t-SC-s
2.356975,4.86852,0.286758,0.885014,0.289821,0.188737,1.058671,1.962064,0.261781,0.630537,0.487512,0.544769,0.582234,0.846371,0.690386,0.428605,0.155942,1.908531,0.247041,1.035873,0.383136,0.177638,0.131164,0.124384,0.162229,0.735577,0.213881,0.174926,0.109344,0.360577,0.26467,1,t-SC-s
2.175135,4.482811,0.265081,0.819892,0.293189,0.180541,1.035676,1.776865,0.251027,0.555676,0.471135,0.507027,0.537514,0.795676,0.613189,0.420324,0.146106,1.916193,0.232386,1.030037,0.373177,0.160321,0.119036,0.1267,0.158344,0.719036,0.183313,0.149567,0.103337,0.36885,0.207169,1,t-SC-s
2.19656,4.445008,0.280316,0.816413,0.27101,0.181049,0.985618,1.790186,0.249295,0.517202,0.524535,0.57022,0.613085,0.938522,0.72617,0.470671,0.147339,1.797948,0.239072,1.056348,0.330955,0.157449,0.147785,0.127565,0.175141,0.698632,0.199227,0.167559,0.09322,0.334225,0.209932,1,t-SC-s
2.049893,3.827375,0.271345,0.758805,0.298826,0.166756,0.90048,1.607524,0.231857,0.516009,0.433298,0.470117,0.588047,0.829509,0.663821,0.458378,0.144486,1.80165,0.225956,0.9997,0.328582,0.156189,0.139835,0.12108,0.208552,0.705176,0.191298,0.167442,0.098275,0.328882,0.237809,1,t-SC-s
1.87092,3.801146,0.249689,0.721655,0.245701,0.170197,0.862447,1.521804,0.250436,0.46773,0.406927,0.426115,0.513082,0.751308,0.583603,0.396462,0.144669,1.739688,0.213871,0.952948,0.330889,0.15689,0.12267,0.113046,0.166208,0.712343,0.185151,0.148335,0.095325,0.386954,0.22487,1,t-SC-s
2.796769,6.45583,0.346088,0.959717,0.338112,0.216557,1.676224,3.640384,0.333569,0.907118,0.546996,0.59475,0.46633,0.939626,0.681777,0.374154,0.191757,2.263926,0.317381,1.789638,0.250041,0.196422,0.118984,0.135174,0.167444,0.900993,0.14829,0.112782,0.149004,0.475056,0.151638,1,t-SC-s
2.974974,6.607239,0.368769,1.010755,0.351086,0.202896,1.79121,3.571251,0.361944,0.940641,0.573526,0.620476,0.482316,0.983454,0.700207,0.407135,0.193218,2.293847,0.330052,1.952529,0.245721,0.190375,0.116051,0.138146,0.163084,0.896473,0.150397,0.12781,0.143451,0.463659,0.165436,1,t-SC-s
2.97829,6.572487,0.378537,1.042288,0.358679,0.211956,1.850602,3.921906,0.361045,0.939912,0.570326,0.640086,0.492335,1.001132,0.73773,0.414755,0.191428,2.302135,0.329513,2.291488,0.240697,0.205769,0.115541,0.144712,0.16606,0.89152,0.147862,0.127438,0.144766,0.460862,0.162258,1,t-SC-s
2.594052,6.860347,0.339777,0.85948,0.32404,0.195043,1.426642,3.400743,0.310409,0.834201,0.516729,0.516233,0.473606,0.88798,0.650929,0.367286,0.185151,2.519636,0.308327,1.653458,0.240147,0.195939,0.12106,0.134316,0.160192,0.910456,0.156243,0.108369,0.144539,0.46866,0.159205,1,t-SC-s
2.637525,6.951164,0.353745,0.9146,0.339954,0.226974,1.438006,3.532389,0.327176,0.87462,0.535805,0.547697,0.489752,0.926493,0.680288,0.391447,0.181723,2.527353,0.320662,1.791696,0.233974,0.189157,0.121055,0.133048,0.166222,0.910366,0.158648,0.131295,0.139711,0.471244,0.167415,1,t-SC-s
2.702308,7.104642,0.369863,0.979959,0.343607,0.216388,1.530315,3.677321,0.344368,0.895992,0.545408,0.557966,0.501903,0.966768,0.73516,0.418823,0.186232,2.553043,0.337692,2.148067,0.233373,0.209626,0.12326,0.142342,0.17761,0.919217,0.163616,0.143968,0.146512,0.472189,0.1651,1,t-SC-s
2.470895,6.381706,0.344693,0.850644,0.345997,0.211479,1.151476,2.818197,0.328714,0.82374,0.535301,0.548019,0.510517,0.891081,0.670634,0.381379,0.167826,2.637883,0.300605,1.464908,0.231235,0.198988,0.113721,0.126637,0.14967,0.910487,0.170716,0.111824,0.128082,0.474573,0.147954,1,t-SC-s
2.65258,6.666327,0.370502,0.891548,0.365241,0.221487,1.233028,3.004073,0.342498,0.876782,0.545655,0.54854,0.544467,0.954854,0.697895,0.425662,0.170993,2.652692,0.309788,1.644803,0.228878,0.200349,0.130722,0.136226,0.16659,0.938446,0.172736,0.121915,0.133566,0.481607,0.157967,1,t-SC-s
2.623905,6.449238,0.359552,0.914693,0.349173,0.222186,1.229971,2.943724,0.327603,0.854849,0.538274,0.542653,0.522543,0.965131,0.708077,0.4241,0.174225,2.671486,0.320521,1.845352,0.220386,0.209789,0.132555,0.138931,0.181949,0.922676,0.173507,0.137584,0.142434,0.475528,0.163,1,t-SC-s
2.543714,6.353664,0.416944,0.847835,0.3699,0.225021,1.104704,2.717111,0.332015,0.845337,0.527061,0.522898,0.544754,0.923605,0.683597,0.421732,0.157321,2.754796,0.296943,1.395346,0.212031,0.195693,0.127739,0.123778,0.172546,0.935017,0.191237,0.129595,0.131081,0.493873,0.171432,1,t-SC-s
2.527574,6.219567,0.365605,0.868464,0.369281,0.224877,1.113358,2.699755,0.335989,0.851103,0.522876,0.521242,0.550041,0.950776,0.70241,0.420547,0.15715,2.75865,0.296032,1.471086,0.203968,0.193927,0.131019,0.126301,0.170215,0.917251,0.184612,0.133317,0.132591,0.507017,0.172393,1,t-SC-s
2.527041,6.307723,0.364997,0.885652,0.364398,0.239473,1.137697,2.69108,0.340451,0.842746,0.526442,0.533826,0.560567,0.96368,0.714827,0.435242,0.16086,2.76766,0.304421,1.680082,0.200144,0.209034,0.12542,0.135632,0.168669,0.900529,0.188972,0.153772,0.132869,0.492432,0.177319,1,t-SC-s
2.412885,6.060165,0.379794,0.832289,0.384307,0.233643,0.998747,2.575583,0.334921,0.830534,0.501128,0.527701,0.505139,0.86563,0.690649,0.404111,0.136392,2.798554,0.286769,1.184789,0.198303,0.173162,0.108108,0.128221,0.170805,0.957888,0.189189,0.146135,0.129793,0.490258,0.169076,1,t-SC-s
2.445052,6.023371,0.393585,0.86002,0.430632,0.244654,1.039533,2.602934,0.344107,0.845351,0.485082,0.539035,0.517653,0.977126,0.709846,0.416957,0.142408,2.820142,0.283871,1.258222,0.19465,0.16963,0.11786,0.133124,0.176397,0.947915,0.208497,0.155311,0.12085,0.502282,0.180016,1,t-SC-s
2.473812,6.085354,0.403492,0.877061,0.382638,0.249758,1.054559,2.568138,0.356208,0.831717,0.510427,0.536857,0.548982,1.00097,0.765034,0.441319,0.145508,2.899563,0.281192,1.471304,0.184342,0.181223,0.123206,0.134747,0.177636,0.902838,0.213662,0.172645,0.114941,0.487991,0.194635,1,t-SC-s
2.365797,3.709518,0.269186,0.864693,0.239449,0.179717,1.204389,2.412544,0.277237,0.780808,0.441241,0.93819,0.365537,0.689391,0.567329,0.268407,0.204564,2.538645,0.303948,0.866643,0.62318,0.175733,0.108222,0.113075,0.14176,0.7477,0.135458,?,0.114524,0.315972,0.292285,1,t-SC-s
2.42549,3.807835,0.298703,0.874934,0.249471,0.182901,1.225119,2.513764,0.283483,0.799762,0.457914,0.947327,0.3572,0.733192,0.572128,0.278322,0.195629,2.51605,0.298565,0.83236,0.613864,0.174998,0.107336,0.109789,0.13179,0.732381,0.130058,?,0.1139,0.305273,0.287167,1,t-SC-s
2.383936,3.761936,0.274598,0.843445,0.245186,0.177921,1.234767,2.479821,0.283962,0.785808,0.453706,0.941308,0.375626,0.728172,0.577288,0.279082,0.20058,2.548822,0.307213,0.87278,0.610584,0.171729,0.103371,0.111852,0.135919,0.736354,0.12867,?,0.115332,0.315767,0.283509,1,t-SC-s
2.213269,3.479586,0.261522,0.793999,0.244046,0.183266,1.059078,2.162388,0.282091,0.747294,0.403031,0.873956,0.346891,0.683576,0.514383,0.266161,0.194081,2.762106,0.302844,0.815623,0.598194,0.180726,0.120292,0.116545,0.146714,0.768063,0.150077,?,0.115872,0.332148,0.316103,1,t-SC-s
2.157154,3.346101,0.259652,0.769114,0.239213,0.179258,1.024375,2.143528,0.258743,0.731113,0.403482,0.826495,0.351855,0.667525,0.523391,0.284179,0.192924,2.703414,0.29382,0.809079,0.603948,0.179668,0.107191,0.110338,0.138184,0.762636,0.148007,?,0.114152,0.325863,0.318043,1,t-SC-s
2.222293,3.551609,0.272554,0.785476,0.247661,0.174409,1.051054,2.226891,0.272554,0.767243,0.414936,0.881243,0.370065,0.706358,0.540352,0.295386,0.186836,2.697696,0.288293,0.819652,0.580912,0.171791,0.115844,0.110014,0.137847,0.75637,0.150353,?,0.112929,0.316878,0.300141,1,t-SC-s
2.140444,3.255456,0.275954,0.742835,0.254507,0.187512,0.93699,1.951034,0.291516,0.731828,0.370469,0.789524,0.355855,0.650028,0.512431,0.285443,0.182166,2.868278,0.298717,0.771707,0.588431,0.173286,0.124198,0.111495,0.164899,0.785274,0.156019,?,0.117662,0.322274,0.287124,1,t-SC-s
2.124283,3.252964,0.29044,0.779924,0.239962,0.169981,0.943021,2.04914,0.303824,0.739579,0.394837,0.807839,0.341874,0.660803,0.483556,0.285086,0.180316,2.914627,0.294271,0.748851,0.598235,0.173605,0.122033,0.110227,0.149745,0.796694,0.165279,?,0.113334,0.328073,0.308935,1,t-SC-s
2.13122,3.27877,0.280692,0.740442,0.262632,0.165418,0.955812,2.067627,0.265898,0.740826,0.401153,0.803842,0.3756,0.679347,0.505476,0.295485,0.16574,2.926741,0.276475,0.731746,0.581601,0.165861,0.114966,0.105053,0.143013,0.760759,0.159695,?,0.106867,0.319028,0.272244,1,t-SC-s
2.082619,3.015238,0.300238,0.720714,0.271905,0.177857,0.869524,1.837857,0.262143,0.71619,0.375476,0.738095,0.403333,0.691667,0.472619,0.28381,0.165532,2.80107,0.271077,0.732815,0.599384,0.161154,0.122406,0.099222,0.157263,0.791342,0.181096,?,0.117056,0.337549,0.303502,1,t-SC-s
2.052244,2.966991,0.302303,0.72928,0.318214,0.218238,0.846355,1.86844,0.271432,0.719782,0.407742,0.715032,0.385657,0.676799,0.506293,0.277844,0.171466,2.877078,0.270035,0.748889,0.625309,0.162087,0.12934,0.103011,0.158466,0.804673,0.172783,?,0.111897,0.338489,0.289617,1,t-SC-s
2.081991,3.035105,0.301034,0.710748,0.289012,0.184419,0.869921,1.866314,0.310892,0.723732,0.388314,0.742967,0.389517,0.702573,0.487617,0.280356,0.153599,2.756614,0.256053,0.721501,0.576399,0.15857,0.122014,0.102132,0.145102,0.786115,0.181337,?,0.109989,0.337342,0.286516,1,t-SC-s
1.889916,2.675554,0.286959,0.672386,0.290655,0.168163,0.774815,1.732577,0.247096,0.673178,0.332893,0.689546,0.364308,0.642555,0.447466,0.26452,0.159574,2.960859,0.269972,0.697511,0.594139,0.140907,0.125853,0.106584,0.189884,0.814532,0.18607,?,0.112806,0.345243,0.297069,1,t-SC-s
1.901847,2.731398,0.306069,0.679947,0.25752,0.145383,0.780475,1.721108,0.255673,0.671768,0.337995,0.707916,0.36438,0.634037,0.483377,0.298153,0.16261,3.031704,0.268562,0.695643,0.581919,0.150542,0.119656,0.113111,0.177132,0.848435,0.209859,?,0.12027,0.398036,0.289016,1,t-SC-s
2.007407,2.868313,0.322908,0.729767,0.283676,0.166529,0.866667,1.777229,0.266941,0.696296,0.370919,0.74321,0.415089,0.689712,0.4738,0.270782,0.156125,2.933147,0.281825,0.701361,0.560248,0.143915,0.119896,0.103082,0.173739,0.829263,0.197558,?,0.11249,0.372298,0.277622,1,t-SC-s
2.715334,3.683352,0.2908,0.957284,0.262322,0.165936,1.513582,2.879299,0.314677,0.835597,0.475356,1.288719,0.387733,0.731435,0.59989,0.278423,0.248697,2.320914,0.330001,0.974676,0.58718,0.188538,0.116988,0.14734,0.138556,0.905428,0.149521,?,0.119351,0.398098,0.293833,1,t-SC-s
2.694429,3.590594,0.288979,1.006043,0.271179,0.174267,1.548182,2.875618,0.318097,0.831996,0.467421,1.293264,0.390507,0.726623,0.605208,0.272717,0.239884,2.231515,0.324904,1.00572,0.575927,0.188102,0.114282,0.144509,0.138126,0.90336,0.145171,?,0.11922,0.402878,0.293172,1,t-SC-s
2.791975,3.748599,0.288612,1.047747,0.270455,0.171822,1.544721,2.98655,0.325936,0.852163,0.480834,1.314279,0.389375,0.759247,0.634723,0.278861,0.24549,2.258452,0.323976,1.117071,0.585056,0.188866,0.117549,0.14831,0.144965,0.890276,0.144965,?,0.119998,0.414168,0.286047,1,t-SC-s
2.545074,3.232369,0.288107,0.925553,0.258014,0.169044,1.277116,2.54442,0.298443,0.791312,0.435954,1.144184,0.364386,0.683501,0.578176,0.262986,0.234891,2.392229,0.311363,0.875501,0.574083,0.187172,0.121261,0.139685,0.154949,0.930389,0.168671,?,0.125809,0.42823,0.295791,1,t-SC-s
2.548357,3.299343,0.269645,0.888436,0.25887,0.187779,1.261761,2.520631,0.296583,0.787122,0.455453,1.10749,0.379632,0.691984,0.580289,0.269382,0.22788,2.410184,0.308879,0.878693,0.584167,0.187114,0.122376,0.136804,0.15337,0.907168,0.163371,?,0.121536,0.397435,0.297733,1,t-SC-s
