@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S42

@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute pBRAF_N numeric
@attribute pCREB_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute pP70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute nNOS_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute pS6_N numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
0.677385,0.299756,0.169765,0.192777,0.53505,0.289851,0.302956,0.252972,0.157726,1.008077,2.475008,0.266382,0.704358,0.454435,1.944834,0.309662,0.253734,0.358427,0.176029,2.210714,1.390885,0.286251,0.204162,0.108777,0.146353,0.461605,0.318046,1.469409,2.341459,0.894691,0.218036,0.108777,t-CS-s
0.71847,0.306178,0.173976,0.202785,0.559059,0.317542,0.317382,0.263604,0.166773,1.071063,2.558259,0.279449,0.757682,0.476152,2.06226,0.34219,0.273528,0.361876,0.176415,2.10264,1.350741,0.279719,0.199013,0.106532,0.133308,0.49943,0.315135,1.410653,2.29548,0.883783,0.22313,0.106532,t-CS-s
0.704957,0.305586,0.173092,0.200787,0.554367,0.297404,0.310622,0.257592,0.169158,1.069709,2.563651,0.278049,0.72919,0.489064,2.026436,0.326829,0.266404,0.356727,0.177369,2.147195,1.334182,0.273456,0.197454,0.110042,0.125035,0.417067,0.307402,1.401226,2.232343,0.843564,0.213956,0.110042,t-CS-s
0.66789,0.296177,0.143578,0.20474,0.491896,0.281804,0.303823,0.248012,0.150765,1.028135,2.631957,0.241284,0.738379,0.441743,2.018043,0.316667,0.240673,0.331193,0.16039,2.101191,1.237878,0.257731,0.195404,0.096258,0.132114,0.387559,0.279268,1.19769,2.112502,0.931296,0.242209,0.096258,t-CS-s
0.643689,0.290638,0.13973,0.2068,0.45909,0.289241,0.300419,0.248719,0.145319,1.036485,2.755473,0.238938,0.766185,0.475858,2.075299,0.3161,0.237851,0.344512,0.163293,2.106951,1.412805,0.254024,0.207683,0.09622,0.122805,0.427561,0.287439,1.177439,2.119512,0.950976,0.243293,0.09622,t-CS-s
0.658009,0.296423,0.14168,0.206376,0.480871,0.293313,0.305599,0.260187,0.152411,1.063297,2.713219,0.247745,0.783515,0.47465,2.060653,0.326594,0.245568,0.342146,0.158251,2.08399,1.430296,0.261823,0.196305,0.100739,0.112931,0.398399,0.290271,1.20899,2.182512,0.989039,0.250985,0.100739,t-CS-s
0.674054,0.278855,0.187073,0.21699,0.539243,0.306187,0.299723,0.252816,0.169714,0.95771,2.344044,0.246537,0.713019,0.438781,1.830102,0.311727,0.258172,0.295476,0.165026,2.045874,1.095382,0.248751,0.172294,0.098713,0.160333,0.491143,0.2919,1.337926,2.117033,0.99349,0.234519,0.098713,t-CS-s
0.659863,0.276118,0.164595,0.20913,0.539803,0.292448,0.301169,0.273706,0.175357,0.953424,2.372796,0.24717,0.712377,0.435146,1.826684,0.302839,0.246057,0.31286,0.166305,2.128058,1.312326,0.25209,0.188294,0.102199,0.137659,0.528027,0.304738,1.386497,2.178229,1.006968,0.256271,0.102199,t-CS-s
0.666287,0.290978,0.166192,0.209117,0.520608,0.294207,0.31453,0.259829,0.17208,0.997341,2.501235,0.267236,0.738651,0.470465,1.866667,0.320228,0.290788,0.327255,0.176725,2.160519,1.296651,0.257138,0.191542,0.106035,0.137213,0.502084,0.31687,1.409322,2.147245,1.024078,0.24263,0.106035,t-CS-s
0.584518,0.323672,0.165092,0.223425,0.292672,0.279097,0.272494,0.265248,0.165184,1.416216,2.441805,0.278731,0.653673,0.441897,2.361919,0.306796,0.266532,0.484637,0.165682,2.171127,0.996582,0.408875,0.188333,0.125536,0.195342,0.572819,0.323369,1.564071,2.414958,0.896999,0.286004,0.125536,t-SC-s
0.586306,0.317243,0.156676,0.243862,0.287594,0.280645,0.277309,0.265542,0.158529,1.380524,2.406282,0.278329,0.662652,0.428796,2.354396,0.307607,0.259983,0.486148,0.162529,2.164452,0.976531,0.394503,0.188486,0.118136,0.194028,0.55952,0.32749,1.601708,2.32715,0.885653,0.290392,0.118136,t-SC-s
0.613151,0.345641,0.181198,0.261568,0.297029,0.287871,0.290209,0.276279,0.161715,1.493327,2.5283,0.312908,0.694886,0.461179,2.43546,0.31963,0.274135,0.511057,0.157688,2.19257,1.003654,0.372072,0.183268,0.119484,0.189137,0.548309,0.315874,1.562261,2.157522,0.883118,0.284148,0.119484,t-SC-s
0.519021,0.300679,0.152818,0.20444,0.271042,0.264899,0.255631,0.272659,0.180946,1.14646,2.112835,0.254553,0.588641,0.392607,2.012717,0.291842,0.255847,0.467831,0.168165,2.297259,0.976008,0.376513,0.195202,0.129243,0.199287,0.584268,0.337369,1.585902,2.388472,0.924608,0.285672,0.129243,t-SC-s
0.503529,0.301781,0.158732,0.210149,0.282962,0.269071,0.268399,0.254845,0.157612,1.144729,2.188641,0.26403,0.618125,0.416153,2.081886,0.290579,0.262014,0.483925,0.16448,2.252814,0.883416,0.373844,0.178031,0.123539,0.192945,0.578906,0.326522,1.58371,2.186277,0.891876,0.28257,0.123539,t-SC-s
0.541521,0.310188,0.191556,0.211096,0.2903,0.289951,0.288555,0.256339,0.157711,1.207723,2.250989,0.272738,0.64608,0.426378,2.165853,0.298209,0.267388,0.488369,0.162016,2.22053,0.954655,0.382617,0.179954,0.120729,0.19113,0.604214,0.320259,1.539294,2.133115,0.912158,0.281606,0.120729,t-SC-s
0.420934,0.25006,0.142058,0.163968,0.237318,0.236961,0.223267,0.222791,0.149917,0.856275,1.659562,0.219457,0.502739,0.339724,1.584782,0.242558,0.230293,0.430221,0.161406,2.365383,0.867265,0.33314,0.181485,0.124433,0.189111,0.614538,0.310841,1.470605,2.144029,0.864466,0.279564,0.124433,t-SC-s
0.460967,0.25863,0.155868,0.184679,0.256638,0.25239,0.248805,0.237785,0.157594,0.911046,1.883563,0.2423,0.563994,0.378651,1.783988,0.265666,0.237653,0.466941,0.157787,2.300084,0.813101,0.341887,0.172156,0.118037,0.179621,0.600355,0.294485,1.437343,2.052253,0.849398,0.270225,0.118037,t-SC-s
0.489605,0.27733,0.168293,0.196012,0.276057,0.276057,0.263188,0.253995,0.162636,0.993495,1.957432,0.256258,0.598784,0.395418,1.879366,0.278037,0.259086,0.481686,0.151078,2.247442,0.815765,0.333029,0.163957,0.112715,0.179119,0.582664,0.293752,1.452229,1.999087,0.847552,0.274936,0.112715,t-SC-s
0.384145,0.234618,0.152582,0.156655,0.236945,0.234618,0.229964,0.221382,0.158836,0.767564,1.479709,0.218182,0.489891,0.334836,1.414109,0.245236,0.24,0.437818,0.16996,2.377064,0.805778,0.326788,0.176338,0.126813,0.183717,0.608804,0.316533,1.415708,2.066033,0.879065,0.290395,0.126813,t-SC-s
0.395432,0.248694,0.148977,0.165398,0.260785,0.234513,0.222421,0.218092,0.147933,0.758173,1.540528,0.229437,0.493805,0.348261,1.458874,0.249142,0.238543,0.451411,0.161836,2.337189,0.762421,0.335241,0.171943,0.122747,0.170848,0.586215,0.306868,1.395397,2.006332,0.853264,0.278251,0.122747,t-SC-s
0.44378,0.276658,0.176008,0.18404,0.270506,0.264183,0.259228,0.257006,0.169515,0.852358,1.710868,0.258031,0.563226,0.416097,1.684894,0.276999,0.263841,0.508031,0.159407,2.330089,0.736973,0.327596,0.166172,0.119881,0.174599,0.581128,0.295193,1.39822,1.918932,0.837864,0.273234,0.119881,t-SC-s
0.364058,0.241693,0.151597,0.16278,0.223642,0.223802,0.236581,0.221725,0.155751,0.701438,1.347923,0.209744,0.438498,0.321246,1.31278,0.247125,0.228594,0.444409,0.162607,2.278167,0.743605,0.308161,0.163672,0.118758,0.162454,0.571559,0.313794,1.323386,1.919458,0.839982,0.289738,0.118758,t-SC-s
0.36996,0.239036,0.143454,0.155823,0.230361,0.22249,0.215904,0.215422,0.14988,0.662169,1.390361,0.251888,0.44996,0.324659,1.326104,0.235823,0.254137,0.441767,0.155211,2.267631,0.735202,0.30908,0.16699,0.121366,0.17683,0.594155,0.317579,1.344565,1.87431,0.837781,0.279559,0.121366,t-SC-s
0.432628,0.289689,0.177244,0.181056,0.269106,0.262436,0.254241,0.254812,0.166381,0.775681,1.61902,0.259386,0.53097,0.395845,1.571184,0.277301,0.257862,0.506003,0.158711,2.30374,0.73609,0.319094,0.168744,0.12329,0.176497,0.593341,0.334904,1.390088,1.892521,0.838705,0.298115,0.12329,t-SC-s
0.738617,0.318812,0.165896,0.246435,0.386665,0.313305,0.298456,0.276133,0.175632,1.513423,2.752581,0.313698,0.701151,0.436031,2.497591,0.361884,0.30298,0.583342,0.160845,2.2876,0.988656,0.306357,0.199764,0.125969,0.224868,0.512018,0.356958,1.777322,2.161968,0.949455,0.240874,0.125969,t-SC-s
0.702542,0.314783,0.156968,0.229661,0.367514,0.294915,0.285405,0.261017,0.169303,1.45725,2.584275,0.285499,0.680603,0.427119,2.380414,0.334087,0.285782,0.548305,0.161895,2.214186,0.914058,0.304872,0.206373,0.127686,0.227635,0.516435,0.350801,1.651264,2.140689,0.918801,0.237178,0.127686,t-SC-s
0.681356,0.298397,0.157765,0.226844,0.354924,0.297664,0.274668,0.254787,0.16088,1.379661,2.468255,0.284746,0.656711,0.404672,2.310765,0.325332,0.269721,0.524416,0.165812,2.337627,0.974589,0.321541,0.212204,0.119361,0.235867,0.530365,0.349458,1.666686,2.318452,0.961592,0.248747,0.119361,t-SC-s
0.630391,0.284405,0.15513,0.216242,0.354448,0.285933,0.273828,0.233047,0.16935,1.191209,2.303561,0.259372,0.633564,0.410154,2.142908,0.339758,0.287225,0.553649,0.159183,2.3113,0.977657,0.299807,0.197373,0.116497,0.214648,0.545221,0.32422,1.76044,2.123778,0.955386,0.233207,0.116497,t-SC-s
0.603839,0.269501,0.174199,0.204553,0.335454,0.268385,0.25823,0.232229,0.156344,1.114719,2.157125,0.24495,0.600268,0.388684,2,0.315701,0.265037,0.515679,0.160467,2.307254,0.829557,0.301553,0.202508,0.120208,0.216332,0.547955,0.324996,1.733718,2.176429,0.947983,0.242126,0.120208,t-SC-s
0.595631,0.261559,0.15423,0.198692,0.330081,0.270429,0.257789,0.229959,0.160439,1.110766,2.157002,0.253687,0.591529,0.392394,2.020845,0.307129,0.252245,0.513361,0.165707,2.409856,0.899395,0.292557,0.205147,0.117956,0.221404,0.539331,0.325873,1.670846,2.267551,0.954582,0.237661,0.117956,t-SC-s
0.547951,0.260963,0.153415,0.193961,0.320489,0.262545,0.263264,0.218548,0.167218,0.965636,2.003019,0.251474,0.577283,0.37642,1.806183,0.321927,0.301366,0.531416,0.155177,2.245026,0.920329,0.266309,0.187564,0.113352,0.2057,0.540205,0.302859,1.618118,2.001666,0.918849,0.221986,0.113352,t-SC-s
0.492907,0.234377,0.135463,0.170224,0.294313,0.231182,0.22901,0.20345,0.148882,0.842173,1.741086,0.211374,0.494696,0.318978,1.627476,0.279361,0.239489,0.476166,0.156053,2.273023,0.824731,0.274044,0.191979,0.115392,0.207854,0.556443,0.3316,1.585871,2.090512,0.924341,0.237003,0.115392,t-SC-s
0.49104,0.235014,0.132654,0.169009,0.297796,0.251773,0.232048,0.204976,0.151992,0.854067,1.756607,0.210777,0.499291,0.337759,1.629238,0.295088,0.248163,0.47325,0.164188,2.375492,0.822474,0.286729,0.199981,0.117935,0.211784,0.553978,0.327416,1.630266,2.187122,0.938106,0.234622,0.117935,t-SC-s
0.480871,0.246042,0.146273,0.166062,0.295844,0.246042,0.238127,0.219987,0.163094,0.81316,1.596636,0.215204,0.475099,0.328661,1.488951,0.309202,0.287929,0.515996,0.157876,2.238452,0.861186,0.250848,0.17612,0.118349,0.197755,0.541106,0.317624,1.574436,1.985616,0.903754,0.229096,0.118349,t-SC-s
0.435862,0.207663,0.134253,0.156322,0.278161,0.23295,0.212874,0.204291,0.168429,0.770268,1.501149,0.212414,0.435709,0.321992,1.399387,0.281073,0.274483,0.473716,0.160482,2.242614,0.816592,0.269085,0.18459,0.123139,0.199716,0.563578,0.327109,1.565706,2.093004,0.916568,0.236705,0.123139,t-SC-s
0.440908,0.216283,0.161285,0.154333,0.293218,0.227715,0.217673,0.199444,0.146763,0.771976,1.524795,0.201143,0.445698,0.329832,1.413564,0.27607,0.255986,0.484628,0.16328,2.300122,0.781395,0.270135,0.186903,0.12754,0.211995,0.556793,0.329988,1.571359,2.18213,0.927417,0.245655,0.12754,t-SC-s
0.411392,0.203436,0.135986,0.157143,0.281555,0.215009,0.211754,0.196383,0.143761,0.699096,1.264919,0.210127,0.384448,0.299096,1.179566,0.286257,0.28481,0.5,0.151953,2.079267,0.829589,0.230791,0.178137,0.108456,0.169838,0.535556,0.31478,1.473458,1.881671,0.872514,0.224496,0.108456,t-SC-s
0.390109,0.206749,0.146402,0.154258,0.254954,0.210855,0.202642,0.194251,0.147652,0.632923,1.269952,0.217997,0.383146,0.29834,1.17354,0.275844,0.275844,0.494019,0.156632,2.107487,0.774968,0.24242,0.165828,0.114815,0.182354,0.54117,0.321598,1.464291,1.980026,0.86909,0.238396,0.114815,t-SC-s
0.380497,0.19416,0.132974,0.148097,0.25013,0.195203,0.197984,0.208065,0.139058,0.604554,1.272553,0.176082,0.380323,0.287502,1.134886,0.292543,0.26786,0.470711,0.165984,2.17357,0.744652,0.240328,0.175087,0.119102,0.208921,0.557427,0.334395,1.508117,2.086482,0.905174,0.244424,0.119102,t-SC-s
0.828337,0.40932,0.197685,0.255664,0.556248,0.361828,0.364302,0.328881,0.201247,1.769566,3.321658,0.336796,0.849609,0.526863,3.013555,0.406352,0.370535,0.541803,0.182229,2.405456,1.35606,0.273667,0.196293,0.115042,0.201213,0.473786,0.325995,1.700393,2.087959,0.90737,0.206679,0.115042,t-SC-s
0.807524,0.387327,0.189721,0.251378,0.531731,0.350181,0.34486,0.322155,0.191621,1.681265,3.214611,0.332605,0.828805,0.491355,2.903192,0.397207,0.357496,0.521091,0.177494,2.37594,1.250827,0.274837,0.194837,0.123609,0.212882,0.479699,0.339649,1.669123,2.125664,0.939499,0.206967,0.123609,t-SC-s
0.836221,0.37644,0.198529,0.259413,0.539057,0.353499,0.349821,0.319911,0.202207,1.677669,3.213048,0.332978,0.834769,0.5015,2.971542,0.407027,0.36676,0.543219,0.17184,2.349709,1.206952,0.284659,0.188718,0.122865,0.218053,0.491059,0.340968,1.791441,2.187412,0.985383,0.21745,0.122865,t-SC-s
0.741604,0.382957,0.198872,0.243734,0.527945,0.356015,0.357769,0.327193,0.206516,1.445739,2.881203,0.328321,0.788722,0.492105,2.640226,0.407895,0.363409,0.529198,0.177271,2.546187,1.220267,0.255528,0.193902,0.121511,0.215303,0.472185,0.310707,1.644878,2.136208,0.927867,0.203313,0.121511,t-SC-s
0.711654,0.34726,0.194578,0.234714,0.510621,0.337636,0.328013,0.295153,0.199624,1.336463,2.70027,0.303486,0.746509,0.459453,2.459336,0.375543,0.348551,0.485858,0.17644,2.479365,1.217122,0.269492,0.194854,0.124069,0.204258,0.496082,0.321275,1.672652,2.213987,0.981455,0.206086,0.124069,t-SC-s
0.72931,0.347187,0.192868,0.25527,0.513071,0.338875,0.336706,0.307794,0.217564,1.367305,2.853873,0.307794,0.793037,0.478135,2.543188,0.39188,0.36598,0.505481,0.17286,2.530262,1.145733,0.276813,0.194311,0.12613,0.208765,0.51858,0.344136,1.744043,2.259917,1.01188,0.217807,0.12613,t-SC-s
0.666251,0.344047,0.19535,0.233578,0.49883,0.367296,0.337338,0.304884,0.2044,1.209705,2.558902,0.308472,0.74489,0.451553,2.28382,0.365112,0.347168,0.525511,0.177477,2.648434,1.179424,0.242337,0.188908,0.115919,0.185013,0.470364,0.301948,1.508637,2.119814,0.942676,0.197714,0.115919,t-SC-s
0.623696,0.316564,0.200657,0.221809,0.467915,0.317851,0.306417,0.282836,0.192654,1.09647,2.32028,0.280549,0.686294,0.411033,2.107475,0.340146,0.337287,0.484779,0.180677,2.614338,1.080642,0.2543,0.195068,0.119428,0.206037,0.49842,0.311337,1.62285,2.236925,1.001404,0.216128,0.119428,t-SC-s
0.659571,0.321841,0.190826,0.231899,0.47624,0.329786,0.323939,0.300555,0.207165,1.16849,2.50802,0.29171,0.720732,0.440714,2.178384,0.377005,0.359017,0.499625,0.17923,2.597874,1.100861,0.264804,0.187753,0.118081,0.193551,0.532683,0.315762,1.657617,2.274556,1.043402,0.209717,0.118081,t-SC-s
0.586545,0.318545,0.202727,0.223455,0.442727,0.354545,0.324182,0.310364,0.210727,1.041636,2.137455,0.292909,0.685273,0.416909,1.926545,0.364545,0.355818,0.489818,0.187406,2.496367,1.077384,0.23988,0.188444,0.116134,0.192365,0.474109,0.308615,1.504094,2.107139,0.948795,0.211279,0.116134,t-SC-s
0.572209,0.297992,0.190384,0.217506,0.432371,0.325819,0.310497,0.294646,0.207644,1.018669,2.0708,0.282494,0.671187,0.410004,1.900317,0.346953,0.365269,0.456675,0.17921,2.550564,1.062088,0.255997,0.200259,0.120649,0.186853,0.528104,0.32714,1.568203,2.212959,0.995884,0.197437,0.120649,t-SC-s
0.599499,0.301539,0.198819,0.226736,0.436471,0.351288,0.310129,0.295991,0.206693,1.013422,2.13189,0.314424,0.66947,0.405512,1.912491,0.35952,0.376879,0.476915,0.187216,2.533397,1.045966,0.260594,0.192722,0.121738,0.195834,0.540938,0.325593,1.694039,2.293512,1.031482,0.22564,0.121738,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.193317,2.659534,1.05203,0.236699,0.171332,0.115931,0.174703,0.504763,0.317309,1.472226,2.154038,0.997655,0.195369,0.115931,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.191799,2.636243,0.998971,0.236626,0.184744,0.118607,0.190917,0.53689,0.322163,1.504703,2.149177,0.997942,0.194444,0.118607,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.185273,2.640736,1.003711,0.241983,0.167013,0.122625,0.172803,0.542458,0.319626,1.597684,2.216152,1.05671,0.207096,0.122625,t-SC-s
0.714661,0.383867,0.185373,0.283562,0.481293,0.374386,0.410699,0.33765,0.184781,1.904351,3.581344,0.353225,0.827747,0.499577,3.077535,0.396394,0.366006,0.430083,0.186066,2.639986,1.411662,0.263381,0.185887,0.129365,0.207217,0.498457,0.297769,2.13415,2.266064,0.946385,0.238161,0.129365,t-SC-s
0.725551,0.401131,0.183252,0.29742,0.472958,0.380646,0.405931,0.339933,0.189595,1.845033,3.653896,0.338562,0.822576,0.485043,3.137139,0.404131,0.365218,0.428473,0.18217,2.503686,1.282561,0.265132,0.190407,0.129608,0.207245,0.551652,0.322518,2.179166,2.348048,0.988532,0.233913,0.129608,t-SC-s
0.720452,0.380524,0.183967,0.304556,0.474563,0.376584,0.400394,0.334875,0.192446,1.809353,3.61134,0.38335,0.822885,0.495803,3.174032,0.406047,0.337187,0.43705,0.191907,2.568899,1.343208,0.279987,0.19957,0.137377,0.21499,0.602215,0.34162,2.276716,2.511518,1.040652,0.250128,0.137377,t-SC-s
0.638483,0.353677,0.183937,0.2847,0.448294,0.373596,0.401144,0.308328,0.184043,1.598644,3.219008,0.331956,0.77686,0.459631,2.848909,0.379318,0.344141,0.416084,0.171322,2.636905,1.293199,0.258074,0.187294,0.130068,0.190889,0.537718,0.290488,1.906825,2.270097,0.942893,0.218411,0.130068,t-SC-s
0.636145,0.352658,0.178108,0.272918,0.441607,0.355274,0.382482,0.303893,0.186898,1.473106,3.07409,0.307346,0.76915,0.460653,2.760988,0.38918,0.35517,0.399853,0.17073,2.566405,1.212724,0.255616,0.187803,0.130654,0.19613,0.539028,0.302282,1.979153,2.32912,0.948901,0.224046,0.130654,t-SC-s
0.626562,0.332893,0.173153,0.267148,0.426583,0.343461,0.375165,0.297937,0.178844,1.398943,2.991159,0.306473,0.737628,0.445788,2.690275,0.363479,0.314805,0.433086,0.176644,2.521208,1.211179,0.258769,0.191023,0.135371,0.191625,0.580892,0.316347,2.030925,2.457072,0.994766,0.235545,0.135371,t-SC-s
0.577851,0.343369,0.179576,0.23687,0.420027,0.337666,0.374005,0.303846,0.183289,1.242838,2.793501,0.288859,0.717109,0.431167,2.375729,0.352653,0.341247,0.39191,0.166811,2.635819,1.194928,0.22903,0.183744,0.124833,0.173978,0.52477,0.284083,1.781444,2.25888,0.920296,0.212176,0.124833,t-SC-s
0.565093,0.313408,0.174793,0.235737,0.404175,0.327412,0.357106,0.288771,0.189315,1.15223,2.648081,0.293568,0.6993,0.424144,2.340119,0.355679,0.326504,0.377204,0.170745,2.582505,1.212907,0.237461,0.192472,0.131088,0.189242,0.547936,0.304337,1.78992,2.328972,0.963896,0.232938,0.131088,t-SC-s
0.542508,0.289786,0.163914,0.226911,0.398165,0.31156,0.332599,0.271682,0.176636,1.054924,2.510703,0.275229,0.669113,0.395596,2.208807,0.321468,0.287462,0.35841,0.172157,2.567563,1.112237,0.245075,0.178697,0.134881,0.188098,0.56601,0.299272,1.96256,2.472983,0.975313,0.230933,0.134881,t-SC-s
0.573768,0.363295,0.206891,0.237933,0.448746,0.35869,0.422309,0.307181,0.202456,1.083063,2.582807,0.340099,0.721303,0.480982,2.355791,0.380692,0.345898,0.462562,0.180859,2.465543,1.13194,0.196691,0.174972,0.121283,0.172333,0.413681,0.281843,1.630163,1.995027,0.942962,0.236172,0.121283,t-SC-s
0.568255,0.385962,0.222353,0.233631,0.445885,0.34809,0.405487,0.312237,0.206194,1.084329,2.52954,0.300623,0.714526,0.488302,2.316108,0.384447,0.34405,0.458845,0.187114,2.532524,1.147489,0.204302,0.187835,0.111877,0.164986,0.460272,0.273158,1.653561,2.022231,0.965212,0.247118,0.111877,t-SC-s
0.561337,0.36193,0.221966,0.232175,0.434217,0.334431,0.384324,0.294912,0.220649,1.057632,2.430759,0.332126,0.682694,0.435534,2.305286,0.383007,0.334925,0.469949,0.183528,2.45898,1.131987,0.217428,0.187673,0.118278,0.166312,0.481828,0.285972,1.605207,2.036344,1.002125,0.249628,0.118278,t-SC-s
0.538838,0.358587,0.206853,0.267291,0.469249,0.394552,0.428176,0.322835,0.256012,1.017663,2.305597,0.308363,0.73356,0.469249,2.140243,0.384763,0.357736,0.460311,0.182867,2.376251,1.138639,0.193638,0.177924,0.108225,0.16183,0.487898,0.290204,1.808769,1.960715,0.905335,0.230643,0.108225,t-SC-s
0.536162,0.362458,0.23913,0.261079,0.464465,0.378972,0.406773,0.345736,0.222199,1.043478,2.325042,0.316054,0.722826,0.456731,2.068562,0.383779,0.344064,0.442935,0.181899,2.363924,1.068576,0.19204,0.172519,0.114843,0.160096,0.516035,0.262898,1.828622,1.978324,0.928381,0.256179,0.114843,t-SC-s
0.48594,0.356125,0.226117,0.228043,0.41718,0.331086,0.373074,0.331857,0.206086,0.916217,2.081664,0.289869,0.630393,0.412365,1.920262,0.358629,0.320686,0.392912,0.177205,2.343482,1.106427,0.197112,0.171611,0.114624,0.154567,0.557507,0.275956,1.824876,1.980744,0.912308,0.233932,0.114624,t-SC-s
0.668328,0.374947,0.185299,0.25647,0.457361,0.352885,0.374311,0.317883,0.177026,1.672783,3.189224,0.318201,0.83549,0.501273,3.143721,0.41101,0.340051,0.590369,0.176179,1.998665,1.436709,0.215205,0.177033,0.110405,0.198868,0.456729,0.308206,1.844482,2.214831,0.839944,0.197587,0.110405,t-SC-s
0.699586,0.387617,0.193482,0.269239,0.464029,0.3632,0.37421,0.321888,0.185197,1.695989,3.265097,0.324613,0.852736,0.514606,3.180074,0.411053,0.346087,0.595705,0.164661,1.9653,1.373238,0.219041,0.178378,0.112828,0.189547,0.490078,0.311375,1.924691,2.307742,0.880774,0.207059,0.112828,t-SC-s
0.698032,0.380381,0.187324,0.264331,0.451871,0.359182,0.359507,0.316786,0.186567,1.696626,3.225503,0.331495,0.846096,0.49416,3.173048,0.406987,0.366645,0.565758,0.16512,1.999172,1.382649,0.227137,0.179976,0.110669,0.196543,0.477358,0.31638,1.952839,2.328915,0.881765,0.201071,0.110669,t-SC-s
0.614695,0.399491,0.189507,0.245182,0.442318,0.345155,0.362687,0.314641,0.180808,1.432682,2.845289,0.35091,0.798983,0.525161,2.811028,0.408324,0.352784,0.579363,0.178919,2.124285,1.433281,0.207237,0.186499,0.114703,0.198584,0.472755,0.309997,1.8125,2.311427,0.898527,0.207165,0.114703,t-SC-s
0.636168,0.357768,0.187711,0.244711,0.441046,0.378116,0.366662,0.296052,0.189462,1.391187,2.78736,0.298343,0.786013,0.473791,2.735211,0.398194,0.350222,0.574451,0.178759,2.095756,1.339938,0.210174,0.185244,0.116507,0.186829,0.497442,0.302832,1.83104,2.321133,0.885655,0.215577,0.116507,t-SC-s
0.5851,0.312659,0.171654,0.223622,0.394791,0.308177,0.323683,0.274137,0.172259,1.308661,2.526832,0.27232,0.72877,0.426529,2.460327,0.364264,0.320412,0.513386,0.163239,2.040408,1.288913,0.218381,0.179066,0.115463,0.189861,0.509628,0.308899,1.910284,2.338293,0.891101,0.196937,0.115463,t-SC-s
0.573271,0.366357,0.198658,0.233746,0.428449,0.355349,0.359993,0.317337,0.190058,1.218266,2.495528,0.305642,0.766598,0.493808,2.510664,0.403337,0.377193,0.596319,0.169107,2.195703,1.26371,0.184094,0.183748,0.105172,0.176297,0.416443,0.289439,1.676947,2.189985,0.829767,0.19449,0.105172,t-SC-s
