@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S5

@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pNR1_N numeric
@attribute pNR2B_N numeric
@attribute CREB_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute MEK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute BAX_N numeric
@attribute Tau_N numeric
@attribute GluR4_N numeric
@attribute P3525_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute pS6_N numeric
@attribute CaNA_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.038895,0.185273,2.640736,0.328979,0.526425,1.003711,0.167013,0.300327,0.122031,0.319626,2.216152,0.161966,1.276277,1.05671,0.122625,1.495249,1,t-SC-s
4.396479,0.267902,0.185373,5.415185,0.960809,1.796428,0.184781,3.581344,1.234891,0.353225,0.499577,3.077535,0.794735,0.85568,0.575842,1.363815,0.186066,2.639986,0.324733,0.439118,1.411662,0.185887,0.279077,0.139963,0.297769,2.266064,0.142423,1.4143,0.946385,0.129365,1.380808,1,t-SC-s
4.216251,0.271278,0.183252,5.483843,0.923459,1.822919,0.189595,3.653896,1.246593,0.338562,0.485043,3.137139,0.78572,0.874089,0.579155,1.384773,0.18217,2.503686,0.330527,0.438928,1.282561,0.190407,0.278921,0.141667,0.322518,2.348048,0.148494,1.432693,0.988532,0.129608,1.403295,1,t-SC-s
4.377441,0.299589,0.183967,5.483385,0.932425,1.805927,0.192446,3.61134,1.220367,0.38335,0.495803,3.174032,0.805927,0.893114,0.569116,1.440166,0.191907,2.568899,0.335825,0.468716,1.343208,0.19957,0.284847,0.150928,0.34162,2.511518,0.163263,1.572076,1.040652,0.137377,1.486846,1,t-SC-s
3.980186,0.262238,0.183937,5.919157,0.853359,1.629477,0.184043,3.219008,1.218267,0.331956,0.459631,2.848909,0.705234,0.845518,0.5783,1.180988,0.171322,2.636905,0.305693,0.365453,1.293199,0.187294,0.248762,0.13331,0.290488,2.270097,0.149752,1.386492,0.942893,0.130068,1.415134,1,t-SC-s
3.807974,0.260151,0.178108,5.732105,0.878924,1.6599,0.186898,3.07409,1.219025,0.307346,0.460653,2.760988,0.695165,0.848995,0.575136,1.19601,0.17073,2.566405,0.30354,0.387648,1.212724,0.187803,0.252321,0.130594,0.302282,2.32912,0.154795,1.453244,0.948901,0.130654,1.448511,1,t-SC-s
3.722589,0.251702,0.173153,5.786302,0.810182,1.621786,0.178844,2.991159,1.161874,0.306473,0.445788,2.690275,0.662128,0.826847,0.55909,1.198003,0.176644,2.521208,0.307262,0.370435,1.211179,0.191023,0.250105,0.134288,0.316347,2.457072,0.165514,1.526503,0.994766,0.135371,1.504422,1,t-SC-s
3.409814,0.253448,0.179576,5.382891,0.782361,1.506233,0.183289,2.793501,1.121088,0.288859,0.431167,2.375729,0.606631,0.785809,0.563263,1.071749,0.166811,2.635819,0.308813,0.353391,1.194928,0.183744,0.233598,0.129637,0.284083,2.25888,0.142238,1.399307,0.920296,0.124833,1.324329,1,t-SC-s
3.305109,0.24598,0.174793,5.198781,0.770228,1.466027,0.189315,2.648081,1.083506,0.293568,0.424144,2.340119,0.627723,0.759466,0.553423,1.060092,0.170745,2.582505,0.318714,0.343429,1.212907,0.192472,0.246507,0.126403,0.304337,2.328972,0.152815,1.385914,0.963896,0.131088,1.431225,1,t-SC-s
3.117676,0.24,0.163914,5.053333,0.701651,1.402324,0.176636,2.510703,1.025933,0.275229,0.395596,2.208807,0.56,0.726239,0.522569,1.138314,0.172157,2.567563,0.310635,0.349138,1.112237,0.178697,0.251614,0.129159,0.299272,2.472983,0.165618,1.481566,0.975313,0.134881,1.470285,1,t-SC-s
3.563022,0.270339,0.206891,5.645062,0.797885,1.599011,0.202456,2.582807,1.17312,0.340099,0.480982,2.355791,0.63517,0.810677,0.617772,0.879529,0.180859,2.465543,0.289252,0.278595,1.13194,0.174972,0.204912,0.111032,0.281843,1.995027,0.148483,1.471126,0.942962,0.121283,1.209073,1,t-SC-s
3.358021,0.268642,0.222353,5.471806,0.777984,1.541996,0.206194,2.52954,1.155698,0.300623,0.488302,2.316108,0.621444,0.750884,0.594344,0.845513,0.187114,2.532524,0.303211,0.306505,1.147489,0.187835,0.218197,0.121964,0.273158,2.022231,0.141107,1.424352,0.965212,0.111877,1.224166,1,t-SC-s
3.411493,0.280586,0.221966,5.370986,0.779845,1.454471,0.220649,2.430759,1.137494,0.332126,0.435534,2.305286,0.609913,0.751029,0.59394,0.890861,0.183528,2.45898,0.306695,0.316047,1.131987,0.187673,0.229756,0.114665,0.285972,2.036344,0.139532,1.37322,1.002125,0.118278,1.335069,1,t-SC-s
2.952543,0.285593,0.206853,5.234092,0.78123,1.501596,0.256012,2.305597,1.125133,0.308363,0.469249,2.140243,0.606938,0.812726,0.625239,0.79483,0.182867,2.376251,0.295146,0.253707,1.138639,0.177924,0.174883,0.107844,0.290204,1.960715,0.143201,1.426055,0.905335,0.108225,1.185528,1,t-SC-s
2.903846,0.300585,0.23913,5.220736,0.781145,1.449833,0.222199,2.325042,1.127717,0.316054,0.456731,2.068562,0.606814,0.78888,0.635661,0.749018,0.181899,2.363924,0.294461,0.290658,1.068576,0.172519,0.179744,0.110153,0.262898,1.978324,0.143744,1.41691,0.928381,0.114843,1.25187,1,t-SC-s
2.864792,0.288906,0.226117,4.699923,0.707435,1.300077,0.206086,2.081664,1.033128,0.289869,0.412365,1.920262,0.588598,0.71225,0.585324,0.808223,0.177205,2.343482,0.274265,0.279209,1.106427,0.171611,0.178636,0.105126,0.275956,1.980744,0.148712,1.323055,0.912308,0.114624,1.271923,1,t-SC-s
5.449724,0.258804,0.185299,6.193997,1.006046,1.977302,0.177026,3.189224,1.318944,0.318201,0.501273,3.143721,0.67342,0.863492,0.606916,0.954407,0.176179,1.998665,0.291656,0.484171,1.436709,0.177033,0.182585,0.152902,0.308206,2.214831,0.129571,1.340986,0.839944,0.110405,1.169665,1,t-SC-s
5.532047,0.261064,0.193482,6.315457,1.041639,1.978962,0.185197,3.265097,1.306409,0.324613,0.514606,3.180074,0.681927,0.826684,0.607805,0.944372,0.164661,1.9653,0.29332,0.541423,1.373238,0.178378,0.183312,0.146552,0.311375,2.307742,0.130557,1.269193,0.880774,0.112828,1.2153,1,t-SC-s
5.279689,0.254056,0.187324,6.263682,1.022496,1.956954,0.186567,3.225503,1.351612,0.331495,0.49416,3.173048,0.674886,0.831062,0.605559,0.96924,0.16512,1.999172,0.278993,0.551359,1.382649,0.179976,0.192898,0.147946,0.31638,2.328915,0.131102,1.27844,0.881765,0.110669,1.282803,1,t-SC-s
4.919834,0.263785,0.189507,5.664079,0.930139,1.813169,0.180808,2.845289,1.289615,0.35091,0.525161,2.811028,0.620584,0.857066,0.592345,0.896382,0.178919,2.124285,0.312786,0.436928,1.433281,0.186499,0.19458,0.162185,0.309997,2.311427,0.142449,1.387371,0.898527,0.114703,1.116133,1,t-SC-s
4.682523,0.261555,0.187711,5.787495,0.960383,1.810672,0.189462,2.78736,1.289988,0.298343,0.473791,2.735211,0.617572,0.824956,0.598033,0.88234,0.178759,2.095756,0.315513,0.481014,1.339938,0.185244,0.192377,0.153325,0.302832,2.321133,0.146913,1.30946,0.885655,0.116507,1.172635,1,t-SC-s
4.370563,0.221078,0.171654,5.15215,0.837311,1.596124,0.172259,2.526832,1.168262,0.27232,0.426529,2.460327,0.552877,0.734827,0.551545,0.944493,0.163239,2.040408,0.285631,0.498979,1.288913,0.179066,0.199708,0.155653,0.308899,2.338293,0.140846,1.267031,0.891101,0.115463,1.206127,1,t-SC-s
4.496904,0.254386,0.198658,5.274166,0.904197,1.758514,0.190058,2.495528,1.20657,0.305642,0.493808,2.510664,0.589267,0.850361,0.618851,0.828554,0.169107,2.195703,0.291952,0.393572,1.26371,0.183748,0.163129,0.154812,0.289439,2.189985,0.140518,1.285281,0.829767,0.105172,1.068873,1,t-SC-s
4.293948,0.285957,0.198912,5.207072,0.899014,1.676641,0.192622,2.449337,1.217953,0.286297,0.5034,2.425026,0.568684,0.805848,0.602686,0.785113,0.160493,2.119979,0.288106,0.416674,1.246638,0.172638,0.171944,0.15069,0.274833,2.190422,0.133426,1.299211,0.824586,0.102021,1.135595,1,t-SC-s
4.024324,0.232197,0.182269,4.893743,0.855177,1.568091,0.191391,2.322932,1.116979,0.289806,0.432389,2.295567,0.528405,0.763962,0.566651,0.828694,0.155425,2.111795,0.281406,0.428266,1.207709,0.173983,0.177819,0.144183,0.29363,2.252141,0.138473,1.222609,0.851356,0.10662,1.160778,1,t-SC-s
3.885078,0.254713,0.206177,4.734858,0.817288,1.572002,0.202166,2.192539,1.131368,0.299037,0.459286,2.130967,0.55355,0.799639,0.603289,0.72841,0.167132,2.238552,0.297097,0.36293,1.118547,0.171141,0.164703,0.157051,0.314588,2.108952,0.161909,1.257014,0.853395,0.111381,0.990526,1,t-SC-s
3.425454,0.233449,0.181185,4.31689,0.773519,1.42307,0.209243,1.974326,1.049514,0.301669,0.424354,2.000367,0.480286,0.747845,0.557125,0.723301,0.169405,2.263879,0.298855,0.433906,1.138038,0.171023,0.168907,0.158452,0.294623,2.221932,0.153597,1.256659,0.879014,0.113144,1.072069,1,t-SC-s
3.532598,0.228664,0.191979,4.43984,0.793385,1.465501,0.193879,2.041437,1.079072,0.272572,0.417791,2.016537,0.507128,0.733511,0.572325,0.74594,0.16908,2.268035,0.293718,0.427924,1.083218,0.177767,0.177389,0.147551,0.307944,2.220194,0.194511,1.205212,0.847665,0.109153,1.107894,1,t-SC-s
3.480188,0.272216,0.203048,4.288628,0.801172,1.499648,0.204455,1.95803,1.103634,0.289332,0.461899,1.946073,0.54068,0.801876,0.614302,0.632263,0.168185,2.198506,0.297984,0.324421,1.055713,0.1646,0.149066,0.150261,0.323973,2.031665,0.176102,1.263928,0.804332,0.09873,0.933981,1,t-SC-s
3.41241,0.288314,0.201773,4.289013,0.786564,1.452298,0.224166,1.952648,1.087474,0.327968,0.468859,1.974808,0.517611,0.7763,0.619081,0.66951,0.166159,2.191593,0.301097,0.366585,1.029698,0.169205,0.156716,0.15961,0.312519,2.066707,0.17088,1.267286,0.866129,0.109047,1.006853,1,t-SC-s
3.039471,0.262428,0.204608,3.969917,0.745466,1.3083,0.193087,1.817154,0.990186,0.257307,0.414764,1.793045,0.522936,0.723491,0.564327,0.665545,0.161108,2.128825,0.286567,0.386322,0.977509,0.156824,0.158507,0.150857,0.301561,2.057834,0.178703,1.197827,0.828335,0.102815,1.040545,1,t-SC-s
5.781953,0.259737,0.205156,7.46407,1.061437,2.028524,0.205568,3.175398,1.327482,0.332693,0.590647,3.299918,0.681157,0.892074,0.819391,0.80771,0.1742,1.841232,0.267195,0.316437,1.493758,0.193215,0.213848,0.148827,0.282222,1.902959,0.156225,1.307074,0.69177,0.12016,0.940527,1,t-SC-s
5.372359,0.250558,0.194251,7.021525,1.025594,1.872555,0.195695,2.9559,1.291114,0.308702,0.534847,3.166426,0.653235,0.844993,0.709148,0.837534,0.169,1.743437,0.256971,0.369852,1.318749,0.188951,0.215902,0.140124,0.294948,1.868043,0.143741,1.36781,0.698343,0.108155,1.027476,1,t-SC-s
5.162734,0.245777,0.189426,6.901096,1.022566,1.860864,0.195229,2.861122,1.259574,0.310509,0.529207,3.051451,0.633398,0.827208,0.658543,0.814888,0.173973,1.756857,0.263564,0.469757,1.369445,0.180201,0.220386,0.133489,0.291652,1.968439,0.143311,1.351539,0.737873,0.115882,1.074201,1,t-SC-s
4.730929,0.248484,0.217683,6.335142,0.977498,1.81264,0.20316,2.669486,1.195819,0.286945,0.528248,2.733323,0.599745,0.833387,0.806416,0.835774,0.166534,1.943527,0.283448,0.290011,1.317706,0.185647,0.236855,0.150451,0.278327,1.870032,0.146268,1.252939,0.736603,0.117346,0.857122,1,t-SC-s
4.255969,0.233427,0.178704,5.8035,0.884473,1.638588,0.178556,2.359039,1.139552,0.294083,0.482278,2.534629,0.54931,0.759158,0.672104,0.810053,0.167647,1.863224,0.27319,0.354979,1.218711,0.17571,0.236435,0.139319,0.273989,1.863659,0.143096,1.231714,0.726738,0.112733,0.957071,1,t-SC-s
4.333485,0.253188,0.199757,5.932453,0.903764,1.651488,0.18731,2.47116,1.158622,0.275349,0.50258,2.586217,0.57119,0.787189,0.639496,0.78504,0.171778,1.883481,0.256239,0.443241,1.237503,0.179902,0.244968,0.138623,0.280319,1.926883,0.150772,1.160799,0.746835,0.11608,0.932445,1,t-SC-s
4.45025,0.262906,0.238968,6.041007,0.996045,1.799958,0.217735,2.455454,1.26249,0.299334,0.536844,2.560366,0.610325,0.880308,0.873855,0.747058,0.150324,1.891271,0.232053,0.247469,1.253763,0.182888,0.205509,0.135182,0.269361,1.77196,0.16656,1.281401,0.684302,0.104169,0.782176,1,t-SC-s
3.925842,0.231177,0.195611,5.337306,0.913167,1.576996,0.185585,2.169504,1.13602,0.267121,0.481082,2.322361,0.5437,0.797957,0.730798,0.712401,0.160823,1.92923,0.24571,0.306237,1.151781,0.17577,0.203266,0.130282,0.264071,1.788153,0.146891,1.152611,0.707049,0.106477,0.882451,1,t-SC-s
3.796988,0.22625,0.187024,5.330917,0.852575,1.566834,0.184049,2.116193,1.121584,0.300428,0.479829,2.283696,0.553635,0.798476,0.649749,0.682652,0.157521,1.888961,0.243291,0.358941,1.128562,0.168127,0.205478,0.127824,0.272895,1.821636,0.139353,1.099603,0.721295,0.1032,0.881029,1,t-SC-s
3.978008,0.266753,0.229495,5.441138,0.996378,1.715136,0.211643,2.211125,1.203105,0.292109,0.567141,2.290298,0.598189,0.945149,0.916429,0.699252,0.151681,1.863048,0.238864,0.201687,1.142654,0.176624,0.197767,0.126856,0.268203,1.743794,0.157026,1.31714,0.689749,0.113196,0.781328,1,t-SC-s
3.561499,0.252121,0.226437,4.86852,0.885014,1.524034,0.188737,1.962064,1.107917,0.261781,0.487512,2.082234,0.544769,0.846371,0.754713,0.66716,0.169132,1.908531,0.247041,0.26997,1.035873,0.177638,0.212155,0.124384,0.285503,1.798323,0.162229,1.201677,0.735577,0.109344,0.783654,1,t-SC-s
3.218595,0.233297,0.186162,4.482811,0.819892,1.365405,0.180541,1.776865,0.994811,0.251027,0.471135,1.911351,0.507027,0.795676,0.648649,0.641656,0.164524,1.916193,0.232386,0.35241,1.030037,0.160321,0.208776,0.1267,0.294685,1.785661,0.158344,1.179728,0.719036,0.103337,0.854759,1,t-SC-s
3.129724,0.239707,0.19656,4.445008,0.816413,1.381839,0.181049,1.790186,0.975747,0.249295,0.524535,1.772138,0.57022,0.938522,0.869148,0.653732,0.14942,1.797948,0.239072,0.185103,1.056348,0.157449,0.202646,0.127565,0.265685,1.664139,0.175141,1.249628,0.698632,0.09322,0.689266,1,t-SC-s
2.749733,0.274013,0.196638,3.827375,0.758805,1.285752,0.166756,1.607524,0.970918,0.231857,0.433298,1.695838,0.470117,0.829509,0.733725,0.619505,0.154989,1.80165,0.225956,0.242611,0.9997,0.156189,0.2012,0.12108,0.27937,1.676969,0.208552,1.169842,0.705176,0.098275,0.754839,1,t-SC-s
2.692749,0.206579,0.19985,3.801146,0.721655,1.185397,0.170197,1.521804,0.872664,0.250436,0.406927,1.581361,0.426115,0.751308,0.625467,0.583104,0.161014,1.739688,0.213871,0.300947,0.952948,0.15689,0.18179,0.113046,0.29835,1.699511,0.166208,1.141613,0.712343,0.095325,0.800336,1,t-SC-s
5.460777,0.279859,0.190813,6.45583,0.959717,1.932155,0.216557,3.640384,1.338415,0.333569,0.546996,3.101262,0.59475,0.939626,0.654417,1.034466,0.168322,2.263926,0.317381,0.512211,1.789638,0.196422,0.216124,0.135174,0.340925,2.392404,0.167444,1.511114,0.900993,0.149004,1.194611,1,t-SC-s
5.829059,0.293795,0.194105,6.607239,1.010755,1.974974,0.202896,3.571251,1.38273,0.361944,0.573526,3.224922,0.620476,0.983454,0.696794,1.021657,0.163686,2.293847,0.330052,0.530818,1.952529,0.190375,0.234017,0.138146,0.334044,2.436369,0.163084,1.486191,0.896473,0.143451,1.19464,1,t-SC-s
6.201461,0.296738,0.188497,6.572487,1.042288,2.003704,0.211956,3.921906,1.376376,0.361045,0.570326,3.266385,0.640086,1.001132,0.745035,1.066598,0.177305,2.302135,0.329513,0.520832,2.291488,0.205769,0.2313,0.144712,0.3193,2.390624,0.16606,1.447661,0.89152,0.144766,1.174751,1,t-SC-s
5.178686,0.288228,0.188104,6.860347,0.85948,1.785626,0.195043,3.400743,1.288104,0.310409,0.516729,2.704585,0.516233,0.88798,0.663817,0.947895,0.167666,2.519636,0.308327,0.458084,1.653458,0.195939,0.221392,0.134316,0.33244,2.373334,0.160192,1.601495,0.910456,0.144539,1.126489,1,t-SC-s
5.378416,0.294028,0.216346,6.951164,0.9146,1.917131,0.226974,3.532389,1.30706,0.327176,0.535805,2.878416,0.547697,0.926493,0.70711,0.977206,0.168958,2.527353,0.320662,0.442629,1.791696,0.189157,0.214757,0.133048,0.340511,2.357834,0.166222,1.507505,0.910366,0.139711,1.171693,1,t-SC-s
5.899036,0.302004,0.215119,7.104642,0.979959,1.928843,0.216388,3.677321,1.326104,0.344368,0.545408,2.872019,0.557966,0.966768,0.755327,1.014771,0.181709,2.553043,0.337692,0.440667,2.148067,0.209626,0.218037,0.142342,0.3396,2.371334,0.17761,1.553679,0.919217,0.146512,1.161283,1,t-SC-s
4.552258,0.289092,0.201859,6.381706,0.850644,1.753791,0.211479,2.818197,1.254199,0.328714,0.535301,2.449861,0.548019,0.891081,0.677646,0.931713,0.163581,2.637883,0.300605,0.413332,1.464908,0.198988,0.210821,0.126637,0.304489,2.328877,0.14967,1.410261,0.910487,0.128082,1.175504,1,t-SC-s
5.181602,0.30465,0.208079,6.666327,0.891548,1.843007,0.221487,3.004073,1.328751,0.342498,0.545655,2.565682,0.54854,0.954854,0.750679,0.915512,0.174571,2.652692,0.309788,0.42409,1.644803,0.200349,0.217228,0.136226,0.329144,2.40721,0.16659,1.428493,0.938446,0.133566,1.196037,1,t-SC-s
5.215212,0.304573,0.196724,6.449238,0.914693,1.784139,0.222186,2.943724,1.282679,0.327603,0.538274,2.541356,0.542653,0.965131,0.757866,0.947373,0.185811,2.671486,0.320521,0.406107,1.845352,0.209789,0.202425,0.138931,0.317737,2.380871,0.181949,1.471307,0.922676,0.142434,1.155905,1,t-SC-s
4.521857,0.321815,0.209617,6.353664,0.847835,1.760408,0.225021,2.717111,1.329933,0.332015,0.527061,2.359492,0.522898,0.923605,0.719609,0.833148,0.173165,2.754796,0.296943,0.396212,1.395346,0.195693,0.191855,0.123778,0.313158,2.347196,0.172546,1.587325,0.935017,0.131081,1.16252,1,t-SC-s
4.629493,0.31781,0.213235,6.219567,0.868464,1.758578,0.224877,2.699755,1.304943,0.335989,0.522876,2.335989,0.521242,0.950776,0.761234,0.821195,0.173361,2.75865,0.296032,0.380837,1.471086,0.193927,0.211953,0.126301,0.327486,2.31067,0.170215,1.553472,0.917251,0.132591,1.141423,1,t-SC-s
4.781082,0.316903,0.222111,6.307723,0.885652,1.757334,0.239473,2.69108,1.296747,0.340451,0.526442,2.300738,0.533826,0.96368,0.786869,0.880706,0.181523,2.76766,0.304421,0.3753,1.680082,0.209034,0.186449,0.135632,0.317756,2.33001,0.168669,1.519222,0.900529,0.132869,1.104757,1,t-SC-s
3.949361,0.330158,0.22562,6.060165,0.832289,1.691151,0.233643,2.575583,1.292053,0.334921,0.501128,2.18902,0.527701,0.86563,0.737278,0.761314,0.164676,2.798554,0.286769,0.365493,1.184789,0.173162,0.184004,0.128221,0.331081,2.265556,0.170805,1.47093,0.957888,0.129793,1.104494,1,t-SC-s
4.236201,0.34361,0.229239,6.023371,0.86002,1.715316,0.244654,2.602934,1.28916,0.344107,0.485082,2.226256,0.539035,0.977126,0.767031,0.815421,0.168057,2.820142,0.283871,0.382219,1.258222,0.16963,0.197797,0.133124,0.365539,2.30716,0.176397,1.517388,0.947915,0.12085,1.136585,1,t-SC-s
4.347236,0.353783,0.232784,6.085354,0.877061,1.711203,0.249758,2.568138,1.278128,0.356208,0.510427,2.215325,0.536857,1.00097,0.820563,0.83718,0.171397,2.899563,0.281192,0.350437,1.471304,0.181223,0.173581,0.134747,0.355427,2.279632,0.177636,1.553337,0.902838,0.114941,1.085621,1,t-SC-s
3.37125,0.234775,0.187378,3.709518,0.864693,1.405012,0.179717,2.412544,1.180626,0.277237,0.441241,2.474484,0.93819,0.689391,0.554733,0.827019,0.154944,2.538645,0.303948,0.631438,0.866643,0.175733,0.339225,0.113075,0.297356,2.265991,0.14176,1.309091,0.7477,0.114524,1.344585,1,t-SC-s
3.589465,0.244044,0.189254,3.807835,0.874934,1.374669,0.182901,2.513764,1.205135,0.283483,0.457914,2.543012,0.947327,0.733192,0.573584,0.784967,0.143475,2.51605,0.298565,0.636298,0.83236,0.174998,0.331314,0.109789,0.299502,2.217053,0.13179,1.249008,0.732381,0.1139,1.372286,1,t-SC-s
3.457267,0.237932,0.187549,3.761936,0.843445,1.422052,0.177921,2.479821,1.174624,0.283962,0.453706,2.465972,0.941308,0.728172,0.601952,0.772381,0.146647,2.548822,0.307213,0.626821,0.87278,0.171729,0.335846,0.111852,0.298949,2.179775,0.135919,1.267923,0.736354,0.115332,1.314824,1,t-SC-s
3.148469,0.236932,0.185895,3.479586,0.793999,1.30931,0.183266,2.162388,1.090783,0.282091,0.403031,2.218992,0.873956,0.683576,0.545469,0.774116,0.159877,2.762106,0.302844,0.602037,0.815623,0.180726,0.335992,0.116545,0.30957,2.356553,0.146714,1.316776,0.768063,0.115872,1.429285,1,t-SC-s
3.037699,0.235428,0.17835,3.346101,0.769114,1.289478,0.179258,2.143528,1.086147,0.258743,0.403482,2.142316,0.826495,0.667525,0.543073,0.768167,0.150677,2.703414,0.29382,0.592981,0.809079,0.179668,0.331204,0.110338,0.299828,2.225825,0.138184,1.295918,0.762636,0.114152,1.415602,1,t-SC-s
3.265261,0.238307,0.183288,3.551609,0.785476,1.343269,0.174409,2.226891,1.159822,0.272554,0.414936,2.230062,0.881243,0.706358,0.582686,0.7496,0.150541,2.697696,0.288293,0.579314,0.819652,0.171791,0.330701,0.110014,0.287917,2.185614,0.137847,1.24504,0.75637,0.112929,1.332487,1,t-SC-s
2.790283,0.241412,0.183336,3.255456,0.742835,1.223951,0.187512,1.951034,1.101537,0.291516,0.370469,2.048776,0.789524,0.650028,0.548681,0.75481,0.164529,2.868278,0.298717,0.566724,0.771707,0.173286,0.353355,0.111495,0.300567,2.236556,0.164899,1.283177,0.785274,0.117662,1.383078,1,t-SC-s
3.002868,0.247036,0.185851,3.252964,0.779924,1.2413,0.169981,2.04914,1.082027,0.303824,0.394837,2.064054,0.807839,0.660803,0.561185,0.735802,0.162048,2.914627,0.294271,0.568162,0.748851,0.173605,0.359389,0.110227,0.290916,2.22381,0.149745,1.297502,0.796694,0.113334,1.362247,1,t-SC-s
3.005764,0.247839,0.172719,3.27877,0.740442,1.221518,0.165418,2.067627,1.105091,0.265898,0.401153,2.010375,0.803842,0.679347,0.578866,0.731262,0.156673,2.926741,0.276475,0.560687,0.731746,0.165861,0.321929,0.105053,0.299323,2.136605,0.143013,1.266199,0.760759,0.106867,1.336074,1,t-SC-s
2.733571,0.295476,0.192619,3.015238,0.720714,1.175714,0.177857,1.837857,1.059286,0.262143,0.375476,1.836429,0.738095,0.691667,0.567619,0.711738,0.165532,2.80107,0.271077,0.513781,0.732815,0.161154,0.334144,0.099222,0.309501,2.20882,0.157263,1.347276,0.791342,0.117056,1.375973,1,t-SC-s
2.655189,0.257659,0.191166,2.966991,0.72928,1.166706,0.218238,1.86844,1.064593,0.271432,0.407742,1.835194,0.715032,0.676799,0.587034,0.73194,0.164719,2.877078,0.270035,0.544183,0.748889,0.162087,0.335692,0.103011,0.288136,2.177555,0.158466,1.337008,0.804673,0.111897,1.398058,1,t-SC-s
2.828565,0.268574,0.20125,3.035105,0.710748,1.169512,0.184419,1.866314,1.062755,0.310892,0.388314,1.858379,0.742967,0.702573,0.597499,0.713163,0.163861,2.756614,0.256053,0.531987,0.721501,0.15857,0.316498,0.102132,0.291326,2.128427,0.145102,1.34119,0.786115,0.109989,1.304634,1,t-SC-s
2.403379,0.271119,0.195354,2.675554,0.672386,1.099525,0.168163,1.732577,1.021911,0.247096,0.332893,1.631996,0.689546,0.642555,0.557814,0.720193,0.164392,2.960859,0.269972,0.485548,0.697511,0.140907,0.339623,0.106584,0.31112,2.186471,0.189884,1.346046,0.814532,0.112806,1.308912,1,t-SC-s
2.44591,0.53905,0.176781,2.731398,0.679947,1.089974,0.145383,1.721108,0.992876,0.255673,0.337995,1.651715,0.707916,0.634037,0.545646,0.722438,0.170178,3.031704,0.268562,0.511147,0.695643,0.150542,0.356106,0.113111,0.316834,2.210268,0.177132,1.364083,0.848435,0.12027,1.362446,1,t-SC-s
2.587106,0.261454,0.182716,2.868313,0.729767,1.121536,0.166529,1.777229,1.046914,0.266941,0.370919,1.701509,0.74321,0.689712,0.57476,0.708967,0.168335,2.933147,0.281825,0.504804,0.701361,0.143915,0.346077,0.103082,0.317654,2.060448,0.173739,1.361089,0.829263,0.11249,1.297038,1,t-SC-s
4.208981,0.223658,0.174699,3.683352,0.957284,1.633078,0.165936,2.879299,1.21851,0.314677,0.475356,2.837897,1.288719,0.731435,0.560131,1.09748,0.159094,2.320914,0.330001,0.755786,0.974676,0.188538,0.397128,0.14734,0.354477,2.53011,0.138556,1.240761,0.905428,0.119351,1.360293,1,t-SC-s
4.292385,0.226459,0.172618,3.590594,1.006043,1.641688,0.174267,2.875618,1.214372,0.318097,0.467421,2.743874,1.293264,0.726623,0.560378,1.054612,0.155829,2.231515,0.324904,0.743256,1.00572,0.188102,0.383309,0.144509,0.359766,2.503553,0.138126,1.186958,0.90336,0.11922,1.375361,1,t-SC-s
