@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute 0.196NR1_N+0.196BDNF_N+0.195MEK_N+0.193TRKA_N+0.193pNR2B_N... numeric
@attribute 0.211SNCA_N+0.203P38_N+0.202Behavior=S/C-0.202CaNA_N-0.191ITSN1_N... numeric
@attribute '0.24 PSD95_N+0.232pCASP9_N+0.228P70S6_N+0.227nNOS_N+0.204ARC_N...' numeric
@attribute 0.258pPKCG_N+0.237S6_N+0.229P3525_N+0.221H3AcK18_N+0.217pGSK3B_N... numeric
@attribute -0.329GFAP_N+0.235pPKCG_N+0.226pRSK_N+0.222pP70S6_N-0.22BCL2_N... numeric
@attribute 0.299AcetylH3K9_N+0.225pP70S6_N+0.222TIAM1_N-0.21BRAF_N+0.205Tau_N... numeric
@attribute -0.35Tau_N-0.265AcetylH3K9_N+0.259pPKCAB_N+0.232PKCA_N-0.223SOD1_N... numeric
@attribute 0.267pP70S6_N+0.265DYRK1A_N+0.264pGSK3B_Tyr216_N+0.246BRAF_N+0.236ITSN1_N... numeric
@attribute -0.343SHH_N+0.302GluR4_N-0.289P3525_N+0.256GluR3_N-0.241Treatment=Saline... numeric
@attribute 0.386Genotype=Ts65Dn-0.383Treatment=Saline+0.273APP_N-0.245SOD1_N+0.209pNUMB_N... numeric
@attribute 0.408Genotype=Ts65Dn+0.345APP_N-0.267AcetylH3K9_N+0.256Treatment=Saline+0.218GluR4_N... numeric
@attribute 0.339BAX_N+0.299Treatment=Saline-0.294GluR3_N+0.275Ubiquitin_N+0.226RRP1_N... numeric
@attribute 0.294pRSK_N-0.275BCL2_N+0.249pCASP9_N-0.243Genotype=Ts65Dn-0.232PSD95_N... numeric
@attribute -0.309BAD_N+0.297pCREB_N-0.282EGR1_N-0.257AKT_N+0.232CREB_N... numeric
@attribute 0.306BAX_N-0.303pCAMKII_N-0.281S6_N-0.257pNR2A_N+0.248pGSK3B_Tyr216_N... numeric
@attribute '-0.41RRP1_N+0.36 Treatment=Saline-0.307pCFOS_N+0.255GluR4_N-0.243SHH_N...' numeric
@attribute '0.307pCFOS_N-0.286nNOS_N+0.27 pCASP9_N-0.251GluR4_N+0.248SYP_N...' numeric
@attribute 0.322nNOS_N-0.279GFAP_N-0.263ADARB1_N-0.223pRSK_N+0.218SYP_N... numeric
@attribute '-0.385GluR4_N-0.379H3AcK18_N-0.227SOD1_N+0.21 BCL2_N-0.207ADARB1_N...' numeric
@attribute -0.322DSCR1_N-0.254H3MeK4_N-0.236Treatment=Saline-0.236pMTOR_N-0.225CDK5_N... numeric
@attribute 0.477RRP1_N-0.343SHH_N-0.295H3AcK18_N-0.279BAX_N-0.227BCL2_N... numeric
@attribute 0.376CDK5_N-0.287pGSK3B_Tyr216_N-0.257pGSK3B_N-0.252DSCR1_N-0.219S6_N... numeric
@attribute 0.355RRP1_N-0.323pCFOS_N-0.288CDK5_N+0.226BAD_N+0.212pCASP9_N... numeric
@attribute -0.385GFAP_N+0.339RRP1_N-0.297P3525_N+0.209CDK5_N+0.204pCAMKII_N... numeric
@attribute -0.372CDK5_N+0.362GluR4_N-0.29SOD1_N-0.277EGR1_N+0.254SYP_N... numeric
@attribute '0.39 BCL2_N+0.25 Treatment=Saline-0.241EGR1_N+0.229P3525_N-0.214BAD_N...' numeric
@attribute '0.344SYP_N+0.285GFAP_N+0.245SOD1_N+0.24 pMTOR_N-0.231pCASP9_N...' numeric
@attribute 0.348SYP_N-0.336BCL2_N+0.272H3MeK4_N-0.256EGR1_N+0.229Treatment=Saline... numeric
@attribute 0.322CDK5_N-0.316CREB_N+0.238pELK_N-0.237nNOS_N-0.212pBRAF_N... numeric
@attribute -0.332BAX_N+0.292BAD_N+0.292ADARB1_N+0.269pCFOS_N-0.245P3525_N... numeric
@attribute '0.334pELK_N+0.282pP70S6_N-0.262GluR4_N+0.26 GluR3_N+0.253BCL2_N...' numeric
@attribute '0.295SYP_N-0.266BAD_N+0.248nNOS_N+0.22 EGR1_N-0.214pCREB_N...' numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
-9.813122,-2.156022,-1.886627,1.596464,0.113375,1.798521,-1.143421,-0.128915,-1.07275,-0.705533,0.731456,0.989515,0.557097,0.318623,-1.729208,-1.253239,0.764424,-0.595077,0.987083,1.842729,-0.180066,1.948575,-0.426155,-0.92792,0.695603,-0.693131,-1.404949,0.641713,0.38507,-0.920296,-0.197658,0.511102,t-CS-s,cluster9
-1.616975,-7.501018,1.576438,-1.11036,-1.021024,-1.285837,-3.583581,-0.658912,-0.407235,1.543244,1.173799,1.321389,0.112185,0.272178,-0.94217,0.392927,-1.775869,0.063059,0.436336,-0.363757,-0.344189,0.012512,-0.039774,0.236241,0.425288,0.397733,0.116743,-0.901907,-0.203682,0.101086,0.395918,0.163909,t-CS-s,cluster6
-0.725738,-7.708936,1.073803,-1.553958,-0.814485,-1.232491,-3.769433,-0.797748,-0.147924,1.164566,1.248149,1.307627,-0.094833,0.317022,-1.139572,0.268336,-1.758615,-0.214576,0.525109,-0.558978,-0.417118,0.303268,-0.211681,0.097815,0.315904,0.358473,0.321617,-0.769997,-0.286544,0.149675,0.557663,0.504114,t-CS-s,cluster6
0.027693,-7.292809,0.583753,-2.078907,-0.395212,-1.236069,-3.831733,-0.387023,-0.267372,1.445151,1.493581,0.650742,0.313728,-0.160277,-1.046554,0.225592,-1.931569,0.550506,0.66857,-0.750668,-0.387596,0.828117,0.277538,0.342711,-0.092389,0.358419,-0.220123,-0.880811,-0.876053,0.314483,0.127376,0.702036,t-CS-s,cluster6
-3.234825,-6.474747,1.719427,-0.627838,-0.943546,-2.075474,-3.31764,-0.579265,-0.297474,1.375031,0.693317,1.506346,-0.257949,0.13502,-0.377955,0.864471,-1.740309,0.140375,0.614282,-0.377648,0.176348,0.364872,0.001009,0.549573,0.312708,0.36475,-0.133843,-0.657289,-0.137933,0.047025,0.486261,0.241819,t-CS-s,cluster6
-0.913856,-6.588612,0.131452,-0.442297,-1.317351,-1.986995,-3.42416,-0.790205,-0.061461,1.057169,0.866732,0.991521,-0.313364,0.474714,-0.63438,0.938016,-1.285931,-0.384513,0.765904,-0.773202,0.257843,-0.072784,-0.217023,-0.060059,0.311671,0.335713,0.333648,-0.623234,-0.462656,-0.149136,0.514784,0.726562,t-CS-s,cluster6
-1.282717,-6.882174,-0.107137,-1.252958,-0.373315,-1.931334,-3.566036,-0.462925,-0.048149,1.25958,1.062463,0.787097,-0.08405,0.079747,-0.907647,0.491382,-1.696494,0.182562,0.545774,-1.088525,-0.14402,-0.074737,0.042383,0.586802,-0.177266,0.147763,0.001091,-0.533241,-0.808699,0.224449,0.141835,0.675892,t-CS-s,cluster6
-3.832473,-5.774739,0.998088,0.128195,-1.212911,-2.263825,-3.010206,-0.753188,-0.095431,0.882092,0.722934,1.383497,-0.281313,0.390167,-0.565943,0.590763,-1.489352,-0.472214,0.513169,-0.472449,0.04381,-0.309107,0.106826,0.643282,0.084081,-0.085359,0.062948,-0.135907,0.147998,0.178416,0.404658,0.476668,t-CS-s,cluster6
-3.172038,-6.271124,-0.030664,0.152325,-0.899516,-2.164265,-2.929776,-0.77171,0.233024,0.633753,1.1395,1.359881,-0.53908,0.264974,-0.459352,0.33773,-1.5491,-0.518778,0.386312,-1.049096,-0.001372,-0.603938,-0.128205,0.437563,-0.189016,-0.296921,-0.046293,-0.546772,-0.383216,-0.395796,0.251043,-0.174445,t-CS-s,cluster6
-2.504825,-6.18038,-0.32439,-0.447302,-0.455513,-2.180663,-2.84162,-0.906891,0.177768,0.65385,1.056554,0.812338,-0.178748,0.303271,-0.453774,0.457367,-1.218231,0.035827,0.348728,-0.871487,0.034158,-0.431487,-0.043753,0.837347,-0.100007,0.184579,0.131365,-0.299102,-0.336039,0.055572,-0.083688,0.631385,t-CS-s,cluster6
-5.70335,-4.765242,-0.009269,1.04856,-0.773579,-2.554904,-2.547506,-1.572859,0.154836,0.794932,0.771121,1.36168,-0.045722,0.908124,-0.455555,0.826964,-1.075758,-0.054494,0.336852,-0.411033,0.148676,-0.933783,0.197504,0.333291,0.113923,-0.421007,0.442843,-0.265275,-0.455696,0.200025,0.01834,-0.22755,t-CS-s,cluster6
-4.29662,-4.79015,-0.920653,0.701889,-0.553873,-2.398601,-2.463238,-1.118688,0.100457,0.516067,0.94671,0.81844,-0.239546,0.510744,-0.363177,0.838323,-1.039632,-0.15209,0.072622,-0.611213,0.285106,-0.782894,0.132811,0.272015,0.267755,-0.269587,0.464011,-0.226834,-0.959153,-0.102077,0.130394,-0.056998,t-CS-s,cluster6
-3.104993,-4.780272,-1.949862,-0.059931,-0.065326,-2.520228,-2.571019,-1.222014,0.392156,0.486784,1.234717,0.515649,-0.071596,0.01349,-0.382369,0.863061,-1.044128,0.146755,0.256716,-0.9628,0.195753,-0.409129,0.09235,0.479969,-0.117548,-0.253049,0.061211,-0.07405,-0.580323,0.169594,-0.126297,-0.028727,t-CS-s,cluster6
-5.748524,-3.623754,-0.730278,1.171075,-1.128515,-2.874561,-2.408248,-1.319815,-0.247781,0.557044,0.943788,1.335382,0.102965,0.504672,-0.549979,0.965178,-0.956456,0.03518,0.038414,0.118012,0.384656,-0.991945,0.228792,0.207433,0.162053,-0.647091,0.032596,-0.424445,-0.087201,0.481579,0.020802,-0.01811,t-CS-s,cluster6
-4.013382,-3.516518,-1.578881,1.289249,-0.97089,-3.037301,-2.595447,-1.11009,-0.139135,0.367591,0.885236,0.969832,-0.232566,0.400523,-0.796518,0.785317,-1.04762,-0.545344,0.043195,-0.54116,0.181515,-0.688884,0.21437,0.173469,0.348176,-0.847081,0.004893,-0.009063,-0.420919,0.226315,-0.106294,0.227905,t-CS-s,cluster6
-5.611046,-3.791236,-1.620997,0.716521,-0.742937,-2.449159,-2.383726,-1.284921,-0.045827,0.39224,0.754063,0.593473,-0.475309,0.1736,-0.707221,1.068872,-0.656511,0.071027,-0.141215,-0.34583,0.218509,-0.771476,0.225473,0.861567,0.217859,-0.771976,-0.187352,0.28667,-0.587374,0.371802,-0.46587,0.180137,t-CS-s,cluster6
1.538451,-6.929558,3.099691,-2.714928,-3.191522,1.387698,-1.278152,-0.558894,-0.009563,1.461728,1.491292,0.504509,0.064866,0.809279,-0.803692,1.031442,1.263392,-0.936506,-0.860703,-0.598982,1.095935,-0.446267,0.016793,0.020222,0.337242,-0.201416,-1.3907,-0.473347,-0.560131,0.634485,0.719781,0.110492,t-CS-s,cluster8
1.806435,-6.532025,3.282947,-2.741165,-3.653769,1.268967,-1.33045,-0.480291,-0.184653,1.783198,1.363902,0.875478,0.072725,0.67189,-0.721962,1.032648,1.007078,-1.082668,-0.615218,-0.312384,1.081459,-0.506582,0.092938,-0.139588,0.331665,-0.058786,-1.541896,-0.642262,-0.152409,0.756748,0.673527,0.038578,t-CS-s,cluster8
1.835477,-6.274457,3.817345,-2.34843,-3.856296,1.31216,-1.327554,-0.460417,-0.481042,2.04989,1.212359,0.77714,-0.077313,0.538517,-0.38953,1.109628,1.002511,-1.272803,-0.483881,0.059231,0.672357,-0.83722,0.488313,0.029674,0.430469,0.170585,-1.571011,-0.714094,0.048178,0.84775,0.603884,0.102464,t-CS-s,cluster8
-1.310495,-5.815113,2.072489,-2.546973,-1.669795,0.699577,-1.225339,-1.184459,-0.288087,1.663565,1.041736,-0.191483,-0.045096,0.189812,-0.140869,1.283229,1.140976,-0.881962,-0.260706,-0.561102,1.232131,-0.822711,0.316114,0.496029,0.099326,0.275442,-1.156378,-0.009154,-0.153242,0.427554,0.295732,-0.205833,t-CS-s,cluster8
-1.61672,-5.295503,2.252753,-2.435656,-2.54203,0.71891,-0.79079,-1.130977,-0.135099,1.714588,1.240167,0.589715,0.112643,0.438047,-0.243823,1.278422,0.943329,-1.220785,-0.524659,-0.256912,1.287745,-0.771499,0.007588,0.001724,0.286321,0.256448,-0.898282,-0.1276,0.098062,0.270584,0.740348,-0.119783,t-CS-s,cluster8
-1.789488,-5.285284,2.240696,-2.543219,-2.420451,0.752366,-1.025828,-1.00268,-0.162699,1.919053,1.001975,0.398486,0.005426,0.239873,-0.084116,1.426153,0.929925,-1.341449,-0.695402,-0.27496,1.470079,-0.993526,0.020143,0.263099,0.147954,0.466443,-0.930467,-0.123196,0.373461,-0.005857,0.454211,-0.048911,t-CS-s,cluster8
-4.116829,-4.897638,0.348163,-2.938732,-1.072894,0.418404,-1.169924,-1.331956,-0.139761,1.682862,1.095884,-0.191595,0.015204,0.286345,-0.42743,1.274419,0.949,-0.782729,-0.522772,-0.737362,1.589089,-0.839543,0.395314,0.22868,-0.025385,0.467196,-0.618292,0.321176,-0.350063,-0.134307,0.385701,-0.005379,t-CS-s,cluster8
-4.033863,-4.320708,0.630881,-2.495521,-1.881778,0.291993,-0.924324,-1.041456,-0.389848,1.612096,0.974722,0.450992,0.25047,0.175174,-0.044812,1.117395,1.027373,-1.350003,-0.256765,-0.573811,1.203276,-0.736175,-0.106432,-0.324698,-0.161275,0.229403,-0.72594,0.221537,-0.015761,0.015889,0.342175,0.001898,t-CS-s,cluster8
-2.892901,-4.124837,0.327964,-2.265917,-1.943236,0.178063,-1.142495,-0.917968,-0.764512,2.062482,0.911783,0.390695,-0.019007,0.097764,0.028567,1.515135,0.640898,-1.20132,-0.38032,-0.314575,1.372852,-0.795174,0.42808,-0.060917,0.169263,0.669049,-0.627837,0.072693,0.430786,-0.355863,0.177792,0.004742,t-CS-s,cluster8
-8.079885,-4.745719,-3.918328,-5.617785,1.867032,0.813922,-1.875115,-2.899027,-0.16067,1.145028,1.514311,-0.624819,0.425876,-0.59821,-1.385853,1.541806,1.383392,-0.190098,-0.815153,-0.402184,1.59091,0.108658,-0.326656,1.043587,-0.159782,0.50514,0.055544,0.663722,0.197013,0.058621,-0.452,1.077503,t-CS-s,cluster8
-8.449783,-4.13562,-3.285362,-5.060002,0.387764,0.891603,-1.687888,-2.457227,-0.395923,1.284499,1.759784,0.349903,0.759102,-0.399469,-1.33065,0.926326,1.514026,-0.296814,-0.10961,-0.130688,1.332964,-0.13959,-0.148589,0.581295,-0.135082,0.236013,-0.123081,0.197095,0.7118,0.919857,-0.373945,0.923546,t-CS-s,cluster8
-7.261739,-3.748737,-3.678573,-4.33249,-0.607951,0.982721,-1.416576,-2.536333,-0.667477,1.532255,1.554465,0.669895,1.106761,0.588675,-1.181375,0.935556,1.312563,-1.006386,-0.349757,-0.1409,1.451203,-0.132639,-0.137526,-0.174763,0.070914,0.738683,0.479649,0.255406,1.393787,0.631565,-0.664938,1.236716,t-CS-s,cluster8
-6.941839,-2.344208,-1.369935,-3.222561,-1.236669,0.231552,-0.842154,-1.290681,-1.031723,2.284856,1.120142,-0.253964,0.479456,0.038593,-0.107224,1.640014,0.64259,-0.206341,-0.4855,-0.211945,1.373915,-1.009257,0.215965,0.146886,0.04716,0.738327,-0.463444,0.294906,0.0551,0.346808,0.221494,0.49955,t-CS-s,cluster8
-6.625223,-1.720169,-1.115736,-2.309077,-2.249014,0.442022,-0.5869,-0.791241,-1.409618,2.255091,1.460125,-0.103318,0.613517,-0.113909,-0.22709,1.521284,0.482257,-0.223167,-0.422533,-0.122494,1.028029,-0.978972,0.553199,-0.39883,-0.049799,0.296741,-0.348316,0.095815,0.092542,-0.193897,-0.152744,-0.126311,t-CS-s,cluster8
-6.993015,-1.658385,-1.416323,-1.952842,-3.013748,0.706944,-0.540182,-1.332192,-1.162472,2.317396,0.944681,0.779645,0.723181,0.560256,0.04011,1.408483,0.481712,-0.389079,-0.571192,0.244915,1.263231,-0.822584,0.04527,-1.312615,-0.070539,0.963117,-0.143955,0.036204,0.194659,-0.447413,-0.036978,0.526938,t-CS-s,cluster8
7.879553,-5.987626,2.666836,1.679998,-2.29196,1.230737,0.501093,-1.801048,-2.074364,1.224702,1.852782,0.788224,0.401174,0.541002,0.397452,1.284188,1.527807,0.877056,-0.164067,0.570629,0.566398,0.972436,-1.245109,0.920158,1.528061,-1.040517,0.109911,-1.173601,-0.122223,0.548221,0.447206,-0.228077,t-CS-s,cluster3
8.48581,-6.159671,1.791653,0.555161,-1.617389,1.136039,-0.024332,-1.606307,-1.915346,1.123862,1.722559,0.333485,0.241205,0.76832,0.044824,1.545645,1.804719,0.659282,0.082982,0.580391,0.633316,1.335674,-0.983687,0.964571,1.487634,-1.037721,0.12747,-0.885124,-0.069495,0.656336,0.893068,-0.107429,t-CS-s,cluster3
7.40169,-6.3417,1.463191,-0.056867,-0.731596,1.406888,0.368065,-1.982273,-1.908825,0.784324,1.780486,-0.168353,0.249275,0.586909,-0.039229,1.513292,2.080481,1.011549,-0.012882,0.410383,0.708104,1.787036,-1.068501,0.977404,1.341597,-0.982022,0.042036,-0.757242,-0.569411,0.448464,0.489518,0.039293,t-CS-s,cluster3
3.935932,-5.889329,2.081128,1.225277,-0.326605,0.689374,0.909171,-1.879692,-1.240016,1.419972,1.186999,0.942542,-0.087924,-0.196943,0.882214,1.519305,1.400926,0.129932,-0.241036,0.03084,0.962877,0.690824,-0.951202,0.91633,1.012047,-0.539653,0.164336,-0.284625,0.275576,0.022046,0.412114,-0.000389,t-CS-s,cluster3
4.073345,-6.001955,1.152407,0.514939,0.06042,0.358228,0.232092,-1.831574,-1.342639,0.921196,0.823722,0.806647,-0.339721,0.00583,0.664913,1.463784,1.602933,0.147519,-0.174331,-0.218437,0.989776,0.609925,-0.497489,0.910303,1.139399,-0.744229,0.026959,-0.140153,0.409052,-0.066334,0.86049,0.283149,t-CS-s,cluster3
2.475466,-6.103928,0.847179,0.138159,1.003023,0.786033,0.548571,-2.497995,-1.273589,1.293099,1.15509,0.271555,0.009687,-0.12196,0.749889,1.817138,2.214188,0.374129,-0.239987,-0.270171,0.74054,1.017055,-0.555569,1.42448,1.200426,-0.503658,0.170817,-0.180584,-0.139991,0.171889,0.503889,0.000107,t-CS-s,cluster3
1.370281,-5.612012,0.992786,1.098706,0.831798,0.244425,0.902789,-2.375471,-0.937515,1.125647,1.047453,1.112999,-0.409773,-0.230528,1.312253,0.958656,1.111295,-0.344059,-0.543123,-0.277792,0.685716,0.051994,-1.111971,0.687979,1.07414,-0.329349,0.090524,0.002768,0.108633,-0.174846,0.198443,-0.332691,t-CS-s,cluster3
1.284893,-5.262485,0.822352,0.865754,0.462727,0.248504,1.046263,-2.140906,-0.998854,0.812367,0.962073,0.962666,-0.676913,-0.356579,0.954217,1.219057,1.667225,-0.376962,-0.395253,-0.348701,0.781016,0.549599,-0.965188,0.784715,1.190301,-0.564578,0.64142,0.464216,0.301283,0.036889,0.412313,0.035126,t-CS-s,cluster3
1.076632,-5.873937,0.334811,0.043152,1.430496,0.508472,0.83315,-2.4288,-0.789652,0.850275,0.733807,0.552288,-0.819336,-0.633878,0.993203,1.157438,1.90112,-0.276306,-0.300654,-0.502324,1.020914,0.825668,-0.600792,1.122829,0.896373,-0.232312,0.283619,0.567359,0.009858,0.032075,0.223112,0.089545,t-CS-s,cluster3
-0.545543,-4.799158,0.067799,1.580496,0.759025,-0.168709,1.405512,-2.310404,-0.953352,0.804886,0.661444,1.221959,-0.924111,-0.470415,1.060737,0.846343,1.406803,-0.478084,-0.599834,-0.622036,1.153464,-0.269616,-1.044216,0.040323,1.090619,-0.456486,0.546177,0.658126,0.198536,-0.512886,0.263527,-0.203919,t-CS-s,cluster3
0.286986,-4.501478,-0.18672,1.785505,0.565263,-0.372418,1.179009,-2.366657,-1.171185,0.720269,0.749489,1.31688,-0.779664,-0.14503,1.057093,0.757228,1.098182,-0.540283,-0.42389,-0.355223,0.771049,0.338311,-1.094833,0.229579,0.98141,-0.229134,0.454274,0.323669,0.164042,-0.580178,0.105358,0.001236,t-CS-s,cluster3
-1.432132,-4.957346,-0.273023,0.416073,1.723806,-0.304279,0.909314,-2.72468,-0.670585,0.636512,0.642825,0.837024,-1.169846,-0.733801,0.916162,0.954935,1.670031,-0.625001,-0.517281,-0.414655,0.894577,0.510339,-0.638968,0.907931,0.699493,-0.038405,0.242749,0.712917,0.166028,0.127553,0.406972,0.198492,t-CS-s,cluster3
-2.678894,-4.49448,-0.949508,1.417933,0.742447,-0.660276,1.14381,-2.376105,-1.025859,0.382267,0.831604,1.301456,-1.037768,-0.227726,0.852397,0.659633,1.548069,-0.029778,-0.146835,-0.500064,0.854517,-0.589292,-0.859619,0.710691,1.146784,-0.492475,0.208121,-0.330745,0.604217,-0.050791,-0.008882,-0.367935,t-CS-s,cluster3
-2.206453,-4.334906,-0.944313,1.334236,0.745223,-0.512822,1.02347,-2.337255,-0.915306,0.345188,0.621286,1.28296,-1.002739,-0.733312,0.850473,1.055251,1.377252,-0.280967,-0.174479,-0.187975,0.809907,-0.098441,-0.570311,0.386444,1.063119,-0.500286,0.28041,-0.059753,0.824583,-0.181883,0.037599,-0.141298,t-CS-s,cluster3
-0.075326,-4.558557,-2.020232,0.396179,2.013902,-0.690677,0.854802,-2.557038,-0.833778,0.279948,0.937846,0.595253,-1.213047,-0.89453,0.803804,1.081575,1.560304,-0.369026,-0.23311,-0.619007,0.738225,0.193582,-0.208774,1.075608,0.897261,-0.50108,0.002327,0.13871,0.562847,-0.089318,0.249623,0.001589,t-CS-s,cluster3
4.21265,-5.387217,3.123392,3.405846,-1.949184,1.687758,0.101243,-0.857703,-0.814445,0.804251,0.759095,1.126092,-0.931129,0.125656,0.243416,0.784391,1.822959,-0.199432,-0.523173,0.263525,0.295419,-0.174767,-1.227936,0.326214,0.85949,-0.635406,0.833632,0.105183,-0.190624,-0.47483,0.695428,-0.994588,t-CS-s,cluster3
3.921008,-5.606051,2.109065,2.325756,-1.370368,1.652358,-0.297118,-0.851635,-1.019905,0.607807,0.875586,0.11453,-1.021212,0.117851,0.421045,0.696578,1.787825,-0.174832,-0.597179,-0.320263,0.439621,-0.516832,-1.022714,0.727874,0.369879,-0.250754,0.808847,-0.267865,-0.682348,-0.153496,0.491554,-0.85056,t-CS-s,cluster3
4.571791,-5.414966,1.034085,1.716052,-0.87097,1.593732,-0.338249,-1.197675,-0.452227,0.277487,1.12685,0.372759,-1.14824,-0.324213,-0.213488,0.511981,2.019064,0.036645,-0.475114,-0.125136,0.487385,0.114871,-0.834404,1.039249,0.731288,0.151131,0.858851,-0.447756,-0.418068,-0.328459,0.582863,-0.521542,t-CS-s,cluster3
0.717846,-3.944445,1.611172,3.938594,-1.264293,0.83522,0.676503,-0.788535,-0.685732,0.476117,0.661236,0.911141,-1.079231,-0.365713,0.692105,0.590908,0.733104,-0.581357,-0.522442,-0.211676,0.478559,-0.276708,-0.497763,0.362471,0.32618,-0.31977,0.254265,0.009915,0.015306,-0.815051,0.487122,-0.136231,t-CS-s,cluster3
0.582955,-3.755493,1.454707,3.818221,-1.221745,0.722613,0.404587,-1.038989,-0.753005,0.43056,0.557222,1.023562,-1.35374,-0.256149,0.436177,1.101676,0.986646,-0.781619,-0.505267,-0.050332,0.163983,-0.072178,-0.716584,0.4102,0.613379,-0.595689,0.487239,0.301599,-0.069444,-0.995592,0.414572,-0.132071,t-CS-s,cluster3
0.185448,-4.464919,0.320135,2.421658,-0.434374,1.231431,0.279926,-1.249163,-0.383809,0.247533,0.499859,0.790882,-1.249505,-0.286936,0.668211,0.896563,1.223879,-0.411178,-0.348649,-0.090669,0.323797,0.310436,-0.469529,0.254888,0.547041,-0.295865,0.729498,0.300776,-0.294086,-0.441986,0.461928,0.02479,t-CS-s,cluster3
-2.34104,-2.717719,0.203935,3.549837,-0.744876,0.357438,0.936324,-1.400555,-0.324818,-0.155728,0.702467,1.143217,-1.8955,-0.541755,0.645562,0.737651,0.570134,-0.367333,-0.352758,-0.0605,0.409681,0.120095,-0.88696,0.22287,0.659953,-0.419926,0.18631,0.068618,-0.114644,-0.415888,0.06723,0.212778,t-CS-s,cluster3
-1.151344,-3.063561,-1.046499,3.280381,-0.406288,0.35529,0.610126,-1.613725,-0.403934,-0.128626,0.772134,0.718304,-1.700786,-0.23398,0.363993,0.666205,0.598829,-0.903847,-0.463512,-0.222162,0.192936,-0.055809,-0.477505,0.173995,0.321338,-0.394636,0.355555,0.491319,-0.086256,-0.746794,0.30581,-0.072182,t-CS-s,cluster3
-1.821666,-3.56323,-0.979487,2.731235,-0.141174,0.811286,0.718642,-1.811177,-0.122839,-0.116253,0.714831,1.224853,-1.559945,-0.262242,0.534863,0.767248,1.027344,-0.707403,-0.277442,-0.06822,0.284844,0.673294,-0.729642,-0.171949,0.496214,-0.408199,1.070289,0.515835,-0.324048,-0.418565,0.368934,0.103674,t-CS-s,cluster3
-3.817348,-3.98387,-1.714951,2.016019,0.317084,0.64463,0.291018,-1.462055,-0.656396,-0.56082,1.18428,1.727951,-1.804695,-0.230289,-0.621885,-1.225722,1.063337,-0.991054,-0.633805,-0.934302,-0.214072,-0.464869,-0.530464,0.019323,0.966796,-0.151287,0.858709,-0.037503,0.45958,0.317794,-0.444,-0.451615,t-CS-s,cluster3
-3.355577,-3.748707,-1.306047,2.208493,-0.00097,0.924325,0.44104,-1.258768,-0.782429,-0.524811,1.135471,2.059391,-1.831743,-0.095853,-0.524432,-1.20812,1.582859,-1.707094,-1.012624,-0.576358,0.28263,-0.843495,-0.97517,-0.312149,0.883369,-0.803666,0.654581,0.102329,0.431375,-0.323952,-0.638293,-0.517475,t-CS-s,cluster3
-2.196942,-3.020813,-1.50293,1.931083,-0.134843,0.470245,0.797577,-1.02554,-0.848251,-0.04739,1.214979,2.151179,-1.456713,-0.294406,-0.481318,-0.7053,1.797122,-1.338913,-1.188426,-1.356742,0.501909,-1.229055,-0.90976,0.049464,0.856269,-0.262695,1.647612,-0.54511,1.076282,0.316738,-0.901356,-0.790266,t-CS-s,cluster3
-3.515116,-1.610829,-1.976549,3.40222,-0.617843,-0.793065,0.560235,-0.776181,-0.604361,-0.348593,1.231531,0.886025,-1.376206,-0.763246,-0.847873,-0.832517,1.422519,-0.217981,0.069209,-0.800656,0.358241,-0.09645,-0.397007,-0.344645,0.887305,0.009146,0.266614,0.095709,0.286178,0.497217,-0.43803,0.010823,t-CS-s,cluster9
-3.306317,-1.583954,-1.720098,4.011304,-1.62217,-0.366094,0.960998,-0.63791,-0.73221,-0.569186,1.023588,1.106025,-1.757948,-0.686062,-0.491528,-0.512956,1.874376,-1.001108,-0.339985,-1.077875,0.123913,-0.618959,-0.017882,-0.525549,0.355363,-0.598297,0.350607,0.226447,0.214928,-0.130387,-0.380889,-0.285788,t-CS-s,cluster3
-2.177238,-1.36048,-1.543154,4.027338,-1.727786,-0.227519,1.126743,-0.559094,-0.92028,-0.074688,0.923047,1.402278,-2.000839,-0.831466,-0.068562,-0.360512,1.730362,-0.49454,0.216872,-0.512206,0.30114,-0.616856,-0.121441,-0.146671,0.411336,-0.065287,0.489381,-0.127186,0.678037,-0.121944,-0.343526,-0.560631,t-CS-s,cluster3
-1.498441,0.149796,3.186789,3.03764,0.569658,2.508151,-1.985445,0.399517,-1.055284,-0.667925,2.73795,-0.477913,0.977762,-0.673452,0.520956,-0.127238,-0.352477,-0.476997,-1.424206,0.494307,-0.662823,0.048266,0.294021,0.098259,-1.439099,-0.092716,1.227349,-0.79494,-0.45532,0.726293,0.629804,-0.194965,t-SC-s,cluster9
