@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S40

@attribute NR1_N numeric
@attribute NR2A_N numeric
@attribute pCREB_N numeric
@attribute pERK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pRSK_N numeric
@attribute CREB_N numeric
@attribute RSK_N numeric
@attribute APP_N numeric
@attribute SOD1_N numeric
@attribute P38_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute ERBB4_N numeric
@attribute nNOS_N numeric
@attribute GFAP_N numeric
@attribute GluR3_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute Ubiquitin_N numeric
@attribute SHH_N numeric
@attribute BAD_N numeric
@attribute H3AcK18_N numeric
@attribute H3MeK4_N numeric
@attribute CaNA_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Treatment=Saline numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
1.781643,2.626361,0.196012,0.276057,0.253995,0.641776,0.43643,0.162636,0.155565,0.395418,1.158393,0.363456,2.247442,0.296858,0.163957,0.112715,0.150804,0.179119,0.116368,0.210632,0.582664,0.293752,1.452229,1.098374,0.274936,0.177932,0.198301,0.239039,1.145506,1,1,1,t-SC-s
1.44,1.928436,0.156655,0.236945,0.221382,0.518691,0.4096,0.158836,0.137745,0.334836,0.852073,0.347055,2.377064,0.317784,0.176338,0.126813,0.155953,0.183717,0.145198,0.234242,0.608804,0.316533,1.415708,1.2006,0.290395,0.220985,0.266008,0.275638,1.180715,1,1,1,t-SC-s
1.460666,1.860128,0.165398,0.260785,0.218092,0.535005,0.43305,0.147933,0.140618,0.348261,0.865054,0.34841,2.337189,0.308329,0.171943,0.122747,0.15319,0.170848,0.132124,0.231247,0.586215,0.306868,1.395397,1.156113,0.278251,0.208354,0.228568,0.283853,1.16074,1,1,1,t-SC-s
1.674129,2.256494,0.18404,0.270506,0.257006,0.608681,0.436603,0.169515,0.163192,0.416097,0.989576,0.394053,2.330089,0.317033,0.166172,0.119881,0.148843,0.174599,0.121543,0.224332,0.581128,0.295193,1.39822,1.124036,0.273234,0.19276,0.228843,0.24997,1.139347,1,1,1,t-SC-s
1.330831,1.73754,0.16278,0.223642,0.221725,0.50016,0.397284,0.155751,0.140895,0.321246,0.781949,0.349361,2.278167,0.316839,0.163672,0.118758,0.147381,0.162454,0.140682,0.230207,0.571559,0.313794,1.323386,1.174635,0.289738,0.218179,0.255633,0.304811,1.142205,1,1,1,t-SC-s
1.346827,1.81494,0.155823,0.230361,0.215422,0.503454,0.409157,0.14988,0.138313,0.324659,0.785703,0.362249,2.267631,0.300283,0.16699,0.121366,0.148949,0.17683,0.132399,0.234829,0.594155,0.317579,1.344565,1.157447,0.279559,0.209781,0.245564,0.308484,1.112718,1,1,1,t-SC-s
1.589289,2.125977,0.181056,0.269106,0.254812,0.57328,0.421765,0.166381,0.165618,0.395845,0.933295,0.41033,2.30374,0.322894,0.168744,0.12329,0.159319,0.176497,0.133475,0.223472,0.593341,0.334904,1.390088,1.155062,0.298115,0.236394,0.245363,0.326087,1.171785,1,1,1,t-SC-s
2.426886,4.070213,0.246435,0.386665,0.276133,0.86213,0.475563,0.175632,0.151146,0.436031,0.709509,0.453339,2.2876,0.311412,0.199764,0.125969,0.153993,0.224868,0.118275,0.229642,0.512018,0.356958,1.777322,1.266034,0.240874,0.150904,0.167303,0.162024,1.249017,1,1,1,t-SC-s
2.332015,3.675235,0.229661,0.367514,0.261017,0.822222,0.469492,0.169303,0.142467,0.427119,0.676365,0.429096,2.214186,0.316424,0.206373,0.127686,0.151738,0.227635,0.118366,0.234946,0.516435,0.350801,1.651264,1.279201,0.237178,0.151906,0.162118,0.168983,1.214074,1,1,1,t-SC-s
2.309666,3.679249,0.226844,0.354924,0.254787,0.833165,0.467064,0.16088,0.139166,0.404672,0.657077,0.372973,2.337627,0.33174,0.212204,0.119361,0.161557,0.235867,0.120469,0.244609,0.530365,0.349458,1.666686,1.278121,0.248747,0.152407,0.164122,0.181023,1.299277,1,1,1,t-SC-s
2.164179,3.433541,0.216242,0.354448,0.233047,0.762017,0.451639,0.16935,0.139499,0.410154,0.620402,0.446116,2.3113,0.310515,0.197373,0.116497,0.154472,0.214648,0.118852,0.235563,0.545221,0.32422,1.76044,1.169962,0.233207,0.154472,0.172032,0.193376,1.256978,1,1,1,t-SC-s
2.031693,3.103895,0.204553,0.335454,0.232229,0.73831,0.428412,0.156344,0.133802,0.388684,0.586207,0.405535,2.307254,0.311315,0.202508,0.120208,0.15776,0.216332,0.1175,0.24234,0.547955,0.324996,1.733718,1.130469,0.242126,0.159684,0.171797,0.176571,1.24519,1,1,1,t-SC-s
2.055106,3.070518,0.198692,0.330081,0.229959,0.735226,0.441512,0.160439,0.128285,0.392394,0.579998,0.372879,2.409856,0.312896,0.205147,0.117956,0.154334,0.221404,0.118247,0.244952,0.539331,0.325873,1.670846,1.090836,0.237661,0.160749,0.158052,0.20799,1.280455,1,1,1,t-SC-s
1.975557,2.908124,0.193961,0.320489,0.218548,0.715313,0.426743,0.167218,0.136449,0.37642,0.541481,0.45895,2.245026,0.286759,0.187564,0.113352,0.148792,0.2057,0.118904,0.220135,0.540205,0.302859,1.618118,1.123068,0.221986,0.167021,0.171741,0.178958,1.199038,1,1,1,t-SC-s
1.77393,2.554505,0.170224,0.294313,0.20345,0.636422,0.410096,0.148882,0.120895,0.318978,0.476294,0.360511,2.273023,0.276736,0.191979,0.115392,0.153453,0.207854,0.120033,0.227906,0.556443,0.3316,1.585871,1.099703,0.237003,0.189844,0.195878,0.191237,1.19365,1,1,1,t-SC-s
1.768983,2.596107,0.169009,0.297796,0.204976,0.646513,0.399639,0.151992,0.120794,0.337759,0.467449,0.363156,2.375492,0.299683,0.199981,0.117935,0.151617,0.211784,0.123021,0.236925,0.553978,0.327416,1.630266,1.117071,0.234622,0.18789,0.177526,0.220804,1.20286,1,1,1,t-SC-s
1.733509,2.4281,0.166062,0.295844,0.219987,0.648912,0.405508,0.163094,0.129617,0.328661,0.477573,0.495877,2.238452,0.280084,0.17612,0.118349,0.151561,0.197755,0.116828,0.214127,0.541106,0.317624,1.574436,1.140218,0.229096,0.189685,0.182669,0.209683,1.117062,1,1,1,t-SC-s
1.590038,2.152337,0.156322,0.278161,0.204291,0.591264,0.377625,0.168429,0.120766,0.321992,0.427586,0.388046,2.242614,0.288584,0.18459,0.123139,0.159773,0.199716,0.122666,0.210116,0.563578,0.327109,1.565706,1.14122,0.236705,0.205152,0.186953,0.198416,1.115576,1,1,1,t-SC-s
1.619033,2.194964,0.154333,0.293218,0.199444,0.593079,0.385447,0.146763,0.124363,0.329832,0.42546,0.362429,2.300122,0.281395,0.186903,0.12754,0.158874,0.211995,0.129131,0.224357,0.556793,0.329988,1.571359,1.169523,0.245655,0.190208,0.209302,0.21836,1.189841,1,1,1,t-SC-s
1.484991,1.944123,0.157143,0.281555,0.196383,0.55226,0.360759,0.143761,0.122604,0.299096,0.397649,0.428029,2.079267,0.235799,0.178137,0.108456,0.14437,0.169838,0.121477,0.181142,0.535556,0.31478,1.473458,1.080984,0.224496,0.193018,0.198455,0.212191,1.006296,1,1,1,t-SC-s
1.466881,1.836636,0.154258,0.254954,0.194251,0.53794,0.356186,0.147652,0.118193,0.29834,0.384753,0.387074,2.107487,0.25564,0.165828,0.114815,0.147004,0.182354,0.12588,0.193562,0.54117,0.321598,1.464291,1.081477,0.238396,0.192413,0.189395,0.254778,0.999856,1,1,1,t-SC-s
1.414914,1.794716,0.148097,0.25013,0.208065,0.516774,0.351121,0.139058,0.118721,0.287502,0.384147,0.402573,2.17357,0.267638,0.175087,0.119102,0.16037,0.208921,0.145046,0.201639,0.557427,0.334395,1.508117,1.150812,0.244424,0.186466,0.208921,0.248066,1.071613,1,1,1,t-SC-s
2.683289,4.594835,0.255664,0.556248,0.328881,0.986148,0.566439,0.201247,0.182745,0.526863,0.842881,0.405462,2.405456,0.339164,0.196293,0.115042,0.160165,0.201213,0.114695,0.218606,0.473786,0.325995,1.700393,1.215177,0.206679,0.140188,0.13497,0.159072,1.435869,1,1,1,t-SC-s
2.608018,4.366996,0.251378,0.531731,0.322155,0.965894,0.561562,0.191621,0.17471,0.491355,0.807429,0.416778,2.37594,0.350426,0.194837,0.123609,0.16411,0.212882,0.115038,0.212481,0.479699,0.339649,1.669123,1.192231,0.206967,0.142607,0.142306,0.175388,1.437193,1,1,1,t-SC-s
2.620559,4.414287,0.259413,0.539057,0.319911,0.951118,0.580002,0.202207,0.175685,0.5015,0.813184,0.462588,2.349709,0.348302,0.188718,0.122865,0.165612,0.218053,0.11523,0.208409,0.491059,0.340968,1.791441,1.203386,0.21745,0.146624,0.154008,0.161292,1.453787,1,1,1,t-SC-s
2.445614,4.281579,0.243734,0.527945,0.327193,0.878571,0.553885,0.206516,0.182707,0.492105,0.735213,0.4099,2.546187,0.339457,0.193902,0.121511,0.161477,0.215303,0.117772,0.211178,0.472185,0.310707,1.644878,1.190485,0.203313,0.147747,0.133888,0.166828,1.482434,1,1,1,t-SC-s
2.36721,3.683957,0.234714,0.510621,0.295153,0.843798,0.537965,0.199624,0.176388,0.459453,0.681845,0.393968,2.479365,0.338122,0.194854,0.124069,0.168539,0.204258,0.119172,0.205825,0.496082,0.321275,1.672652,1.202494,0.206086,0.151561,0.138697,0.167755,1.539376,1,1,1,t-SC-s
2.384171,3.941573,0.25527,0.513071,0.307794,0.871943,0.558728,0.217564,0.178653,0.478135,0.710517,0.462354,2.530262,0.34671,0.194311,0.12613,0.164016,0.208765,0.119926,0.208831,0.51858,0.344136,1.744043,1.213715,0.217807,0.151871,0.146591,0.16857,1.553759,1,1,1,t-SC-s
2.308472,3.622406,0.233578,0.49883,0.304884,0.849274,0.526915,0.2044,0.188641,0.451553,0.662038,0.395538,2.648434,0.342337,0.188908,0.115919,0.149534,0.185013,0.119475,0.196782,0.470364,0.301948,1.508637,1.087045,0.197714,0.151736,0.144793,0.168417,1.481033,1,1,1,t-SC-s
2.104045,3.314706,0.221809,0.467915,0.282836,0.763756,0.499929,0.192654,0.170787,0.411033,0.599971,0.383879,2.614338,0.343103,0.195068,0.119428,0.161899,0.206037,0.123991,0.20981,0.49842,0.311337,1.62285,1.136276,0.216128,0.156371,0.148473,0.190681,1.474465,1,1,1,t-SC-s
2.18393,3.411782,0.231899,0.47624,0.300555,0.807525,0.536801,0.207165,0.179883,0.440714,0.620297,0.451806,2.597874,0.344843,0.187753,0.118081,0.159199,0.193551,0.125022,0.204358,0.532683,0.315762,1.657617,1.154191,0.209717,0.153224,0.153137,0.197944,1.516605,1,1,1,t-SC-s
2.072,3.073636,0.223455,0.442727,0.310364,0.761818,0.510545,0.210727,0.188,0.416909,0.586545,0.399091,2.496367,0.310575,0.188444,0.116134,0.153039,0.192365,0.127782,0.193057,0.474109,0.308615,1.504094,1.195479,0.211279,0.166417,0.148426,0.191212,1.433514,1,1,1,t-SC-s
2.004931,2.783551,0.217506,0.432371,0.294646,0.723846,0.49049,0.207644,0.182106,0.410004,0.568686,0.450511,2.550564,0.320908,0.200259,0.120649,0.156397,0.186853,0.130527,0.200024,0.528104,0.32714,1.568203,1.213194,0.197437,0.158631,0.146872,0.213899,1.543274,1,1,1,t-SC-s
2.062813,2.952577,0.226736,0.436471,0.295991,0.738726,0.532749,0.206693,0.180208,0.405512,0.578382,0.443808,2.533397,0.332775,0.192722,0.121738,0.158966,0.195834,0.130476,0.192842,0.540938,0.325593,1.694039,1.284654,0.22564,0.172492,0.173689,0.206129,1.52011,1,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,2.659534,0.304412,0.171332,0.115931,0.1599,0.174703,0.120035,0.188773,0.504763,0.317309,1.472226,1.214422,0.195369,0.182471,0.151693,0.208852,1.443353,1,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,2.636243,0.335391,0.184744,0.118607,0.164756,0.190917,0.128454,0.191505,0.53689,0.322163,1.504703,1.224868,0.194444,0.180335,0.175044,0.195326,1.443269,1,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,2.640736,0.328979,0.167013,0.122625,0.155137,0.172803,0.128118,0.18364,0.542458,0.319626,1.597684,1.276277,0.207096,0.180523,0.172209,0.233076,1.495249,1,1,1,t-SC-s
2.598104,4.396479,0.283562,0.481293,0.33765,0.960809,0.57762,0.184781,0.157864,0.499577,0.794735,0.47249,2.639986,0.324733,0.185887,0.129365,0.174485,0.207217,0.118007,0.227608,0.498457,0.297769,2.13415,1.4143,0.238161,0.15387,0.168314,0.172249,1.380808,1,1,1,t-SC-s
2.647296,4.216251,0.29742,0.472958,0.339933,0.923459,0.614382,0.189595,0.156596,0.485043,0.78572,0.429245,2.503686,0.330527,0.190407,0.129608,0.182943,0.207245,0.116956,0.229271,0.551652,0.322518,2.179166,1.432693,0.233913,0.161236,0.177346,0.175116,1.403295,1,1,1,t-SC-s
2.646283,4.377441,0.304556,0.474563,0.334875,0.932425,0.633607,0.192446,0.151507,0.495803,0.805927,0.455464,2.568899,0.335825,0.19957,0.137377,0.184057,0.21499,0.123265,0.236765,0.602215,0.34162,2.276716,1.572076,0.250128,0.160133,0.167516,0.178076,1.486846,1,1,1,t-SC-s
2.509218,3.980186,0.2847,0.448294,0.308328,0.853359,0.563891,0.184043,0.163594,0.459631,0.705234,0.448612,2.636905,0.305693,0.187294,0.130068,0.155351,0.190889,0.118281,0.202263,0.537718,0.290488,1.906825,1.386492,0.218411,0.168494,0.15818,0.175389,1.415134,1,1,1,t-SC-s
2.413981,3.807974,0.272918,0.441607,0.303893,0.878924,0.572938,0.186898,0.154772,0.460653,0.695165,0.490163,2.566405,0.30354,0.187803,0.130654,0.166357,0.19613,0.118912,0.206314,0.539028,0.302282,1.979153,1.453244,0.224046,0.159887,0.175283,0.176062,1.448511,1,1,1,t-SC-s
2.357281,3.722589,0.267148,0.426583,0.297937,0.810182,0.582868,0.178844,0.148765,0.445788,0.662128,0.395387,2.521208,0.307262,0.191023,0.135371,0.176464,0.191625,0.124722,0.205884,0.580892,0.316347,2.030925,1.526503,0.235545,0.163227,0.167198,0.198785,1.504422,1,1,1,t-SC-s
2.235676,3.409814,0.23687,0.420027,0.303846,0.782361,0.533156,0.183289,0.16565,0.431167,0.606631,0.418435,2.635819,0.308813,0.183744,0.124833,0.161613,0.173978,0.118689,0.199575,0.52477,0.284083,1.781444,1.399307,0.212176,0.16815,0.166732,0.187761,1.324329,1,1,1,t-SC-s
2.157158,3.305109,0.235737,0.404175,0.288771,0.770228,0.545384,0.189315,0.153268,0.424144,0.627723,0.379798,2.582505,0.318714,0.192472,0.131088,0.167272,0.189242,0.11865,0.201761,0.547936,0.304337,1.78992,1.385914,0.232938,0.17648,0.172522,0.193361,1.431225,1,1,1,t-SC-s
2.051009,3.117676,0.226911,0.398165,0.271682,0.701651,0.539694,0.176636,0.142752,0.395596,0.56,0.352538,2.567563,0.310635,0.178697,0.134881,0.166599,0.188098,0.127442,0.200605,0.56601,0.299272,1.96256,1.481566,0.230933,0.168806,0.163165,0.212622,1.470285,1,1,1,t-SC-s
2.321849,3.563022,0.237933,0.448746,0.307181,0.797885,0.54409,0.202456,0.195463,0.480982,0.63517,0.443288,2.465543,0.289252,0.174972,0.121283,0.145945,0.172333,0.123922,0.178626,0.413681,0.281843,1.630163,1.471126,0.236172,0.184208,0.150614,0.223079,1.209073,1,1,1,t-SC-s
2.250126,3.358021,0.233631,0.445885,0.312237,0.777984,0.582225,0.206194,0.174886,0.488302,0.621444,0.387309,2.532524,0.303211,0.187835,0.111877,0.156031,0.164986,0.119802,0.182688,0.460272,0.273158,1.653561,1.424352,0.247118,0.175998,0.170132,0.227769,1.224166,1,1,1,t-SC-s
2.196773,3.411493,0.232175,0.434217,0.294912,0.779845,0.575992,0.220649,0.171579,0.435534,0.609913,0.393381,2.45898,0.306695,0.187673,0.118278,0.156642,0.166312,0.122635,0.184272,0.481828,0.285972,1.605207,1.37322,0.249628,0.181615,0.168225,0.213177,1.335069,1,1,1,t-SC-s
2.208129,2.952543,0.267291,0.469249,0.322835,0.78123,0.59119,0.256012,0.191104,0.469249,0.606938,0.448819,2.376251,0.295146,0.177924,0.108225,0.14865,0.16183,0.130782,0.180332,0.487898,0.290204,1.808769,1.426055,0.230643,0.18933,0.172475,0.236092,1.185528,1,1,1,t-SC-s
2.115594,2.903846,0.261079,0.464465,0.345736,0.781145,0.595736,0.222199,0.191681,0.456731,0.606814,0.402801,2.363924,0.294461,0.172519,0.114843,0.145773,0.160096,0.127519,0.17835,0.516035,0.262898,1.828622,1.41691,0.256179,0.182026,0.175307,0.266447,1.25187,1,1,1,t-SC-s
1.955123,2.864792,0.228043,0.41718,0.331857,0.707435,0.520223,0.206086,0.196263,0.412365,0.588598,0.384438,2.343482,0.274265,0.171611,0.114624,0.155477,0.154567,0.122951,0.177726,0.557507,0.275956,1.824876,1.323055,0.233932,0.198413,0.159381,0.21962,1.271923,1,1,1,t-SC-s
2.846415,5.449724,0.25647,0.457361,0.317883,1.006046,0.50053,0.177026,0.162283,0.501273,0.67342,0.440496,1.998665,0.291656,0.177033,0.110405,0.162885,0.198868,0.117452,0.247824,0.456729,0.308206,1.844482,1.340986,0.197587,0.146709,0.14137,0.162298,1.169665,1,1,1,t-SC-s
2.855788,5.532047,0.269239,0.464029,0.321888,1.041639,0.498147,0.185197,0.165795,0.514606,0.681927,0.417811,1.9653,0.29332,0.178378,0.112828,0.161353,0.189547,0.111418,0.250163,0.490078,0.311375,1.924691,1.269193,0.207059,0.147148,0.139883,0.164335,1.2153,1,1,1,t-SC-s
2.874973,5.279689,0.264331,0.451871,0.316786,1.022496,0.498594,0.186567,0.167099,0.49416,0.674886,0.41791,1.999172,0.278993,0.179976,0.110669,0.163132,0.196543,0.106914,0.255246,0.477358,0.31638,1.952839,1.27844,0.201071,0.143693,0.134305,0.179313,1.282803,1,1,1,t-SC-s
2.74826,4.919834,0.245182,0.442318,0.314641,0.930139,0.462527,0.180808,0.166221,0.525161,0.620584,0.446734,2.124285,0.312786,0.186499,0.114703,0.169265,0.198584,0.124285,0.260655,0.472755,0.309997,1.8125,1.387371,0.207165,0.173699,0.164903,0.186213,1.116133,1,1,1,t-SC-s
2.67309,4.682523,0.244711,0.441046,0.296052,0.960383,0.489691,0.189462,0.169115,0.473791,0.617572,0.427436,2.095756,0.315513,0.185244,0.116507,0.163556,0.186829,0.124144,0.255494,0.497442,0.302832,1.83104,1.30946,0.215577,0.160026,0.15664,0.199654,1.172635,1,1,1,t-SC-s
2.443973,4.370563,0.223622,0.394791,0.274137,0.837311,0.447365,0.172259,0.151787,0.426529,0.552877,0.382919,2.040408,0.285631,0.179066,0.115463,0.164406,0.189861,0.120642,0.264989,0.509628,0.308899,1.910284,1.267031,0.196937,0.156893,0.14391,0.1814,1.206127,1,1,1,t-SC-s
2.590815,4.496904,0.233746,0.428449,0.317337,0.904197,0.466288,0.190058,0.174235,0.493808,0.589267,0.45098,2.195703,0.291952,0.183748,0.105172,0.156199,0.176297,0.123365,0.266742,0.416443,0.289439,1.676947,1.285281,0.19449,0.180456,0.164342,0.196223,1.068873,1,1,1,t-SC-s
2.517851,4.293948,0.228494,0.419075,0.301938,0.899014,0.481299,0.192622,0.17103,0.5034,0.568684,0.451717,2.119979,0.288106,0.172638,0.102021,0.160059,0.176716,0.113473,0.254967,0.462826,0.274833,1.681357,1.299211,0.196582,0.165871,0.15468,0.193372,1.135595,1,1,1,t-SC-s
2.355577,4.024324,0.218915,0.389182,0.282125,0.855177,0.468075,0.191391,0.181149,0.432389,0.528405,0.406625,2.111795,0.281406,0.173983,0.10662,0.165774,0.178979,0.11242,0.259011,0.488312,0.29363,1.678622,1.222609,0.196378,0.167113,0.149982,0.21556,1.160778,1,1,1,t-SC-s
2.373446,3.885078,0.225632,0.410349,0.30345,0.817288,0.469114,0.202166,0.175692,0.459286,0.55355,0.472924,2.238552,0.297097,0.171141,0.111381,0.139439,0.159845,0.127293,0.2558,0.42937,0.314588,1.578647,1.257014,0.197984,0.188267,0.190089,0.2309,0.990526,1,1,1,t-SC-s
2.145425,3.425454,0.202824,0.371539,0.276545,0.773519,0.436274,0.209243,0.163213,0.424354,0.480286,0.405281,2.263879,0.298855,0.171023,0.113144,0.140528,0.1648,0.122355,0.264003,0.472118,0.294623,1.646627,1.256659,0.200523,0.197411,0.181479,0.234254,1.072069,1,1,1,t-SC-s
2.185706,3.532598,0.212317,0.386238,0.279985,0.793385,0.461509,0.193879,0.16974,0.417791,0.507128,0.46246,2.268035,0.293718,0.177767,0.109153,0.155357,0.173486,0.12703,0.264006,0.485585,0.307944,1.608838,1.205212,0.196399,0.214025,0.1789,0.232154,1.107894,1,1,1,t-SC-s
2.246424,3.480188,0.218523,0.421805,0.337866,0.801172,0.455334,0.204455,0.182649,0.461899,0.54068,0.513951,2.198506,0.297984,0.1646,0.09873,0.146975,0.145183,0.131441,0.24227,0.448096,0.323973,1.460941,1.263928,0.203286,0.205377,0.193577,0.290217,0.933981,1,1,1,t-SC-s
2.233497,3.41241,0.218801,0.37742,0.306042,0.786564,0.457429,0.224166,0.205272,0.468859,0.517611,0.493585,2.191593,0.301097,0.169205,0.109047,0.135851,0.148949,0.125647,0.238197,0.47548,0.312519,1.52848,1.267286,0.226774,0.20728,0.205909,0.278404,1.006853,1,1,1,t-SC-s
2.0032,3.039471,0.206315,0.355451,0.269042,0.745466,0.4361,0.193087,0.168765,0.414764,0.522936,0.498827,2.128825,0.286567,0.156824,0.102815,0.135557,0.147032,0.124082,0.261016,0.507038,0.301561,1.51989,1.197827,0.203029,0.20716,0.201193,0.276163,1.040545,1,1,1,t-SC-s
3.035518,5.781953,0.251646,0.39893,0.339687,1.061437,0.498354,0.205568,0.175123,0.590647,0.681157,0.49328,1.841232,0.267195,0.193215,0.12016,0.13247,0.188649,0.131199,0.225407,0.375968,0.282222,1.263958,1.307074,0.22246,0.163449,0.235349,0.227373,0.940527,1,1,1,t-SC-s
2.858905,5.372359,0.237433,0.37459,0.328915,1.025594,0.473947,0.195695,0.16997,0.534847,0.653235,0.467515,1.743437,0.256971,0.188951,0.108155,0.149341,0.175884,0.129856,0.220628,0.380061,0.294948,1.256271,1.36781,0.215494,0.155408,0.229728,0.221328,1.027476,1,1,1,t-SC-s
2.71038,5.162734,0.237395,0.362605,0.300193,1.022566,0.486525,0.195229,0.171244,0.529207,0.633398,0.479304,1.756857,0.263564,0.180201,0.115882,0.145227,0.173913,0.120434,0.218589,0.3831,0.291652,1.376273,1.351539,0.214457,0.153911,0.209666,0.207091,1.074201,1,1,1,t-SC-s
2.709224,4.730929,0.227737,0.37121,0.308011,0.977498,0.461538,0.20316,0.187839,0.528248,0.599745,0.479732,1.943527,0.283448,0.185647,0.117346,0.130328,0.173026,0.128886,0.203246,0.356798,0.278327,1.282654,1.252939,0.234331,0.194014,0.236062,0.241111,0.857122,1,1,1,t-SC-s
2.459884,4.255969,0.226457,0.339908,0.28296,0.884473,0.432448,0.178556,0.162687,0.482278,0.54931,0.467003,1.863224,0.27319,0.17571,0.112733,0.141207,0.167865,0.127261,0.231714,0.380693,0.273989,1.272681,1.231714,0.221472,0.169318,0.215152,0.238033,0.957071,1,1,1,t-SC-s
2.483151,4.333485,0.216758,0.35595,0.283698,0.903764,0.456588,0.18731,0.164238,0.50258,0.57119,0.456891,1.883481,0.256239,0.179902,0.11608,0.14316,0.183854,0.119154,0.227256,0.444558,0.280319,1.295543,1.160799,0.208959,0.15714,0.202591,0.232965,0.932445,1,1,1,t-SC-s
2.774771,4.45025,0.229808,0.377394,0.301624,0.996045,0.482515,0.217735,0.21378,0.536844,0.610325,0.524979,1.891271,0.232053,0.182888,0.104169,0.107908,0.159354,0.121956,0.197482,0.405728,0.269361,1.218736,1.281401,0.205418,0.189729,0.208611,0.27082,0.782176,1,1,1,t-SC-s
2.487893,3.925842,0.210556,0.335793,0.286984,0.913167,0.440598,0.185585,0.197692,0.481082,0.5437,0.499054,1.92923,0.24571,0.17577,0.106477,0.148644,0.173187,0.12327,0.192563,0.358276,0.264071,1.218306,1.152611,0.218675,0.205665,0.211478,0.255582,0.882451,1,1,1,t-SC-s
2.40937,3.796988,0.203198,0.323852,0.27124,0.852575,0.454545,0.184049,0.167317,0.479829,0.553635,0.511433,1.888961,0.243291,0.168127,0.1032,0.139629,0.173937,0.119155,0.21175,0.419902,0.272895,1.276676,1.099603,0.203265,0.161302,0.201974,0.241815,0.881029,1,1,1,t-SC-s
2.689263,3.978008,0.227684,0.393273,0.32859,0.996378,0.494437,0.211643,0.190944,0.567141,0.598189,0.583182,1.863048,0.238864,0.176624,0.113196,0.136002,0.143723,0.132795,0.154888,0.393515,0.268203,1.16534,1.31714,0.216653,0.219266,0.26262,0.26262,0.781328,1,1,1,t-SC-s
2.356975,3.561499,0.204288,0.330113,0.286758,0.885014,0.453817,0.188737,0.178369,0.487512,0.544769,0.582234,1.908531,0.247041,0.177638,0.109344,0.141765,0.158284,0.131164,0.184788,0.430597,0.285503,1.185528,1.201677,0.213141,0.213881,0.26467,0.247165,0.783654,1,1,1,t-SC-s
2.175135,3.218595,0.186595,0.307892,0.265081,0.819892,0.435459,0.180541,0.162162,0.471135,0.507027,0.537514,1.916193,0.232386,0.160321,0.103337,0.144623,0.159209,0.119036,0.198517,0.394932,0.294685,1.252534,1.179728,0.211248,0.183313,0.207169,0.271693,0.854759,1,1,1,t-SC-s
2.19656,3.129724,0.19797,0.338409,0.280316,0.816413,0.434856,0.181049,0.179357,0.524535,0.57022,0.613085,1.797948,0.239072,0.157449,0.09322,0.14377,0.158341,0.147785,0.176628,0.451977,0.265685,1.185995,1.249628,0.239072,0.199227,0.209932,0.276836,0.689266,1,1,1,t-SC-s
2.049893,2.749733,0.186766,0.346318,0.271345,0.758805,0.409552,0.166756,0.160886,0.433298,0.470117,0.588047,1.80165,0.225956,0.156189,0.098275,0.125881,0.147487,0.139835,0.173893,0.419505,0.27937,1.133983,1.169842,0.205251,0.191298,0.237809,0.255964,0.754839,1,1,1,t-SC-s
1.87092,2.692749,0.16322,0.294044,0.249689,0.721655,0.394966,0.170197,0.154,0.406927,0.426115,0.513082,1.739688,0.213871,0.15689,0.095325,0.139322,0.135808,0.12267,0.173999,0.403911,0.29835,1.213871,1.141613,0.224717,0.185151,0.22487,0.247632,0.800336,1,1,1,t-SC-s
2.796769,5.460777,0.283493,0.447754,0.346088,0.959717,0.517617,0.216557,0.17476,0.546996,0.59475,0.46633,2.263926,0.317381,0.196422,0.149004,0.182262,0.219911,0.118984,0.1973,0.478459,0.340925,1.726085,1.511114,0.241919,0.14829,0.151638,0.163218,1.194611,1,1,1,t-SC-s
2.974974,5.829059,0.297932,0.465874,0.368769,1.010755,0.54364,0.202896,0.175905,0.573526,0.620476,0.482316,2.293847,0.330052,0.190375,0.143451,0.186328,0.215587,0.116051,0.197867,0.452994,0.334044,1.666284,1.486191,0.240416,0.150397,0.165436,0.16828,1.19464,1,1,1,t-SC-s
