@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S20

@attribute ITSN1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute AKT_N numeric
@attribute CREB_N numeric
@attribute SOD1_N numeric
@attribute pNUMB_N numeric
@attribute pP70S6_N numeric
@attribute P70S6_N numeric
@attribute pPKCG_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute RRP1_N numeric
@attribute ERBB4_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute EGR1_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
0.6941,3.3933,0.222411,1.778949,0.205407,1.317123,0.237205,0.709913,0.549566,0.625234,0.162047,0.316103,0.343649,0.21884,0.896479,2.014671,0.475587,1.373239,0.148826,0.153873,0.18615,0.100939,1.34554,2.211385,0.159624,0.983216,0.206221,0.125352,0.095892,0.151174,1,0,t-CS-s
0.734913,3.261802,0.208888,1.855438,0.190731,1.321978,0.264914,0.727996,0.584126,0.671105,0.158395,0.303994,0.333737,0.249352,0.910219,2.017631,0.465723,1.368751,0.146619,0.152535,0.181997,0.10544,1.342652,2.172022,0.162162,0.95163,0.196033,0.11936,0.102308,0.150795,1,0,t-CS-s
0.769188,3.557428,0.245466,1.927826,0.216523,1.410332,0.266166,0.786957,0.625206,0.724675,0.162118,0.325884,0.348965,0.241253,0.84746,1.966621,0.4599,1.42128,0.139667,0.143427,0.183299,0.102415,1.364092,2.109364,0.126566,0.89542,0.183983,0.119162,0.104807,0.146844,1,0,t-CS-s
0.933114,4.49094,0.203855,2.952034,0.24054,1.630485,0.271629,0.864718,0.725529,0.749423,0.159087,0.346953,0.362498,0.214336,1.230423,2.369042,0.686998,1.998519,0.158153,0.179794,0.231107,0.133208,1.644627,2.462555,0.156216,0.991571,0.235435,0.112022,0.118686,0.145054,1,0,t-CS-s
0.926927,4.336474,0.203396,2.870833,0.233532,1.641213,0.267224,0.884256,0.732243,0.750289,0.161614,0.351853,0.359676,0.206596,1.154901,2.264222,0.680058,1.906335,0.154343,0.174068,0.227113,0.132724,1.584332,2.404246,0.138853,0.961665,0.225664,0.109099,0.113557,0.148214,1,0,t-CS-s
0.931128,4.757589,0.21015,2.95324,0.239964,1.665066,0.273493,0.908926,0.756683,0.79275,0.163389,0.365564,0.373176,0.210874,1.079366,2.249591,0.675237,1.857174,0.16249,0.163471,0.215437,0.131332,1.604423,2.29562,0.146966,0.913988,0.213095,0.135363,0.108999,0.145223,1,0,t-CS-s
0.805816,3.794584,0.211781,2.590416,0.207912,1.462873,0.25546,0.743043,0.593536,0.650817,0.158492,0.302009,0.337452,0.328341,1.00525,2.306589,0.609184,1.626488,0.170524,0.170524,0.214745,0.135695,1.62109,2.441174,0.151002,0.963322,0.232641,0.121127,0.11462,0.174739,1,0,t-CS-s
0.780771,3.990897,0.211498,2.580995,0.20838,1.391445,0.28021,0.747475,0.597581,0.639481,0.155381,0.323606,0.338696,0.320239,0.984845,2.266461,0.615685,1.584713,0.158317,0.166998,0.212315,0.133083,1.65085,2.406239,0.156993,0.936144,0.233503,0.119915,0.116898,0.171265,1,0,t-CS-s
0.771743,3.839444,0.208735,2.626705,0.207609,1.565386,0.257665,0.746715,0.618321,0.65311,0.158553,0.326117,0.34251,0.314729,0.912454,2.186394,0.58888,1.605939,0.16098,0.155434,0.199663,0.126509,1.462089,2.26025,0.138023,0.877703,0.204999,0.117172,0.11303,0.158312,1,0,t-CS-s
0.677385,3.572691,0.207711,2.346693,0.192777,1.200853,0.252972,0.659403,0.536574,0.568729,0.157726,0.297623,0.309662,0.358427,0.833317,2.210714,0.559688,1.390885,0.163985,0.160805,0.198767,0.13325,1.469409,2.341459,0.163407,0.894691,0.218036,0.13508,0.108777,0.191155,1,0,t-CS-s
0.71847,3.695583,0.21943,2.440941,0.202785,1.269046,0.263604,0.699584,0.552017,0.59411,0.166773,0.320102,0.34219,0.361876,0.820832,2.10264,0.538739,1.350741,0.164641,0.154482,0.198253,0.122769,1.410653,2.29548,0.13891,0.883783,0.22313,0.129795,0.106532,0.172047,1,0,t-CS-s
0.704957,3.640913,0.209913,2.445633,0.200787,1.317703,0.257592,0.701652,0.569316,0.582533,0.169158,0.304013,0.326829,0.356727,0.797643,2.147195,0.527581,1.334182,0.166808,0.147855,0.190005,0.114851,1.401226,2.232343,0.151532,0.843564,0.213956,0.125035,0.110042,0.170391,1,0,t-CS-s
0.66789,3.573394,0.192661,2.549541,0.20474,1.202446,0.248012,0.703517,0.505657,0.574924,0.150765,0.303517,0.316667,0.331193,0.761401,2.101191,0.51486,1.237878,0.173866,0.135363,0.174588,0.107568,1.19769,2.112502,0.147154,0.931296,0.242209,0.1492,0.096258,0.147034,1,0,t-CS-s
0.643689,3.724422,0.196864,2.657817,0.2068,1.23987,0.248719,0.723645,0.523055,0.589039,0.145319,0.305232,0.3161,0.344512,0.749268,2.106951,0.52878,1.412805,0.17878,0.136585,0.17939,0.108902,1.177439,2.119512,0.159756,0.950976,0.243293,0.12561,0.09622,0.174146,1,0,t-CS-s
0.658009,3.676516,0.205599,2.708087,0.206376,1.272784,0.260187,0.734681,0.545257,0.611664,0.152411,0.292846,0.326594,0.342146,0.80431,2.08399,0.531034,1.430296,0.187069,0.141379,0.175369,0.107389,1.20899,2.182512,0.174877,0.989039,0.250985,0.137315,0.100739,0.17032,1,0,t-CS-s
0.674054,3.322622,0.208864,2.21385,0.21699,1.266113,0.252816,0.725023,0.494922,0.581163,0.169714,0.305633,0.311727,0.295476,0.759122,2.045874,0.518698,1.095382,0.168963,0.142014,0.180772,0.101741,1.337926,2.117033,0.179864,0.99349,0.234519,0.170174,0.098713,0.190613,1,0,t-CS-s
0.659863,3.193542,0.229356,2.291705,0.20913,1.338282,0.273706,0.711449,0.509928,0.587679,0.175357,0.29987,0.302839,0.31286,0.787241,2.128058,0.527253,1.312326,0.178229,0.14695,0.189687,0.105296,1.386497,2.178229,0.155776,1.006968,0.256271,0.157789,0.102199,0.214308,1,0,t-CS-s
0.666287,3.268946,0.224122,2.332004,0.209117,1.329535,0.259829,0.703514,0.544919,0.614815,0.17208,0.28452,0.320228,0.327255,0.782219,2.160519,0.527088,1.296651,0.178886,0.166847,0.187066,0.102948,1.409322,2.147245,0.165303,1.024078,0.24263,0.171168,0.106035,0.208365,1,0,t-CS-s
0.584518,3.253325,0.215078,3.234523,0.223425,0.921948,0.265248,0.711547,0.619646,0.770797,0.165184,1.529854,0.306796,0.484637,0.952207,2.171127,0.758313,0.996582,0.171069,0.159541,0.223381,0.157687,1.564071,2.414958,0.146739,0.896999,0.286004,0.124261,0.125536,0.174371,1,1,t-SC-s
0.586306,3.233763,0.215232,3.319096,0.243862,0.947281,0.265542,0.71602,0.642453,0.770592,0.158529,1.513852,0.307607,0.486148,0.951705,2.164452,0.741673,0.976531,0.165074,0.156591,0.21614,0.152802,1.601708,2.32715,0.139343,0.885653,0.290392,0.114969,0.118136,0.171351,1,1,t-SC-s
0.613151,3.378373,0.220555,3.476863,0.261568,1.008865,0.276279,0.750414,0.643254,0.808573,0.161715,1.610521,0.31963,0.511057,0.954211,2.19257,0.737224,1.003654,0.155695,0.158131,0.208792,0.149493,1.562261,2.157522,0.134156,0.883118,0.284148,0.113338,0.119484,0.161065,1,1,t-SC-s
0.519021,2.763013,0.207565,2.903977,0.20444,0.866904,0.272659,0.627869,0.557388,0.732083,0.180946,1.239681,0.291842,0.467831,0.90537,2.297259,0.674218,0.976008,0.184283,0.166605,0.223724,0.157469,1.585902,2.388472,0.155166,0.924608,0.285672,0.131917,0.129243,0.201812,1,1,t-SC-s
0.503529,2.786042,0.208581,3.049849,0.210149,0.900526,0.254845,0.672342,0.562787,0.744819,0.157612,1.279489,0.290579,0.483925,0.864487,2.252814,0.687603,0.883416,0.173729,0.158529,0.220836,0.150785,1.58371,2.186277,0.15731,0.891876,0.28257,0.121962,0.123539,0.18262,1,1,t-SC-s
0.541521,2.976739,0.221331,3.12247,0.211096,0.949639,0.256339,0.686555,0.585136,0.756455,0.157711,1.343452,0.298209,0.488369,0.883044,2.22053,0.661446,0.954655,0.168423,0.161446,0.212771,0.153616,1.539294,2.133115,0.148918,0.912158,0.281606,0.121014,0.120729,0.174117,1,1,t-SC-s
0.420934,2.16361,0.187068,2.293641,0.163968,0.804715,0.222791,0.541558,0.442844,0.616337,0.149917,0.9819,0.242558,0.430221,0.819288,2.365383,0.609518,0.867265,0.185056,0.159571,0.222415,0.157641,1.470605,2.144029,0.152042,0.864466,0.279564,0.140651,0.124433,0.200792,1,1,t-SC-s
0.460967,2.420074,0.202469,2.587228,0.184679,0.848115,0.237785,0.60555,0.500929,0.666091,0.157594,1.08205,0.265666,0.466941,0.787907,2.300084,0.574601,0.813101,0.17057,0.152001,0.217412,0.150322,1.437343,2.052253,0.155641,0.849398,0.270225,0.141364,0.118037,0.196044,1,1,t-SC-s
0.489605,2.626361,0.215528,2.745439,0.196012,0.916702,0.253995,0.641776,0.530477,0.745722,0.162636,1.158393,0.278037,0.481686,0.75886,2.247442,0.589971,0.815765,0.167154,0.150804,0.210632,0.148155,1.452229,1.999087,0.146602,0.847552,0.274936,0.131805,0.112715,0.202594,1,1,t-SC-s
0.384145,1.928436,0.198691,2.093527,0.156655,0.837673,0.221382,0.518691,0.423127,0.575127,0.158836,0.852073,0.245236,0.437818,0.707729,2.377064,0.54002,0.805778,0.198099,0.155953,0.234242,0.161831,1.415708,2.066033,0.166708,0.879065,0.290395,0.167459,0.126813,0.238494,1,1,t-SC-s
0.395432,1.860128,0.188536,2.178982,0.165398,0.770115,0.218092,0.535005,0.434244,0.61442,0.147933,0.865054,0.249142,0.451411,0.700317,2.337189,0.55151,0.762421,0.181807,0.15319,0.231247,0.153921,1.395397,2.006332,0.168047,0.853264,0.278251,0.157209,0.122747,0.233317,1,1,t-SC-s
0.44378,2.256494,0.218216,2.475735,0.18404,0.913363,0.257006,0.608681,0.499316,0.701299,0.169515,0.989576,0.276999,0.508031,0.707062,2.330089,0.532938,0.736973,0.173294,0.148843,0.224332,0.150861,1.39822,1.918932,0.163086,0.837864,0.273234,0.151454,0.119881,0.226944,1,1,t-SC-s
0.364058,1.73754,0.197125,1.919489,0.16278,0.720767,0.221725,0.50016,0.404153,0.577316,0.155751,0.781949,0.247125,0.444409,0.657125,2.278167,0.491626,0.743605,0.197777,0.147381,0.230207,0.155451,1.323386,1.919458,0.17296,0.839982,0.289738,0.171437,0.118758,0.257004,1,1,t-SC-s
0.36996,1.81494,0.194538,1.908112,0.155823,0.77253,0.215422,0.503454,0.404337,0.592289,0.14988,0.785703,0.235823,0.441767,0.663933,2.267631,0.509766,0.735202,0.206053,0.148949,0.234829,0.157149,1.344565,1.87431,0.176681,0.837781,0.279559,0.177576,0.121366,0.255852,1,1,t-SC-s
0.432628,2.125977,0.232704,2.308557,0.181056,0.894797,0.254812,0.57328,0.484848,0.705546,0.166381,0.933295,0.277301,0.506003,0.674521,2.30374,0.503649,0.73609,0.191852,0.159319,0.223472,0.143205,1.390088,1.892521,0.179234,0.838705,0.298115,0.172697,0.12329,0.278048,1,1,t-SC-s
0.738617,4.070213,0.219097,3.622972,0.246435,1.117317,0.276133,0.86213,0.748058,0.741174,0.175632,0.709509,0.361884,0.583342,1.060935,2.2876,0.72543,0.988656,0.161687,0.153993,0.229642,0.153937,1.777322,2.161968,0.164046,0.949455,0.240874,0.114456,0.125969,0.163035,1,1,t-SC-s
0.702542,3.675235,0.21177,3.477213,0.229661,1.112806,0.261017,0.822222,0.711394,0.708945,0.169303,0.676365,0.334087,0.548305,1.04046,2.214186,0.717507,0.914058,0.163569,0.151738,0.234946,0.152408,1.651264,2.140689,0.170489,0.918801,0.237178,0.115631,0.127686,0.160891,1,1,t-SC-s
0.681356,3.679249,0.212093,3.374989,0.226844,1.128355,0.254787,0.833165,0.702794,0.700962,0.16088,0.657077,0.325332,0.524416,1.094183,2.337627,0.733361,0.974589,0.172165,0.161557,0.244609,0.162198,1.666686,2.318452,0.159517,0.961592,0.248747,0.114466,0.119361,0.166045,1,1,t-SC-s
0.630391,3.433541,0.204489,3.172876,0.216242,1.007639,0.233047,0.762017,0.656246,0.649548,0.16935,0.620402,0.339758,0.553649,0.999643,2.3113,0.658577,0.977657,0.165893,0.154472,0.235563,0.144835,1.76044,2.123778,0.15283,0.955386,0.233207,0.117996,0.116497,0.164965,1,1,t-SC-s
0.603839,3.103895,0.194398,2.980136,0.204553,0.956143,0.232229,0.73831,0.613994,0.628166,0.156344,0.586207,0.315701,0.515679,1.007268,2.307254,0.671085,0.829557,0.16745,0.15776,0.24234,0.141727,1.733718,2.176429,0.155408,0.947983,0.242126,0.115291,0.120208,0.174719,1,1,t-SC-s
0.595631,3.070518,0.197916,3.046014,0.198692,0.966404,0.229959,0.735226,0.602173,0.62069,0.160439,0.579998,0.307129,0.513361,1.021069,2.409856,0.637967,0.899395,0.173434,0.154334,0.244952,0.154188,1.670846,2.267551,0.151272,0.954582,0.237661,0.118758,0.117956,0.168914,1,1,t-SC-s
0.547951,2.908124,0.188641,2.685406,0.193961,0.945075,0.218548,0.715313,0.566355,0.596118,0.167218,0.541481,0.321927,0.531416,0.890441,2.245026,0.577033,0.920329,0.166466,0.148792,0.220135,0.127973,1.618118,2.001666,0.157583,0.918849,0.221986,0.123439,0.113352,0.18451,1,1,t-SC-s
0.492907,2.554505,0.175463,2.358594,0.170224,0.841278,0.20345,0.636422,0.49738,0.535719,0.148882,0.476294,0.279361,0.476166,0.884144,2.273023,0.582065,0.824731,0.175362,0.153453,0.227906,0.140085,1.585871,2.090512,0.165336,0.924341,0.237003,0.123004,0.115392,0.186966,1,1,t-SC-s
0.49104,2.596107,0.18306,2.442697,0.169009,0.85845,0.204976,0.646513,0.519531,0.550342,0.151992,0.467449,0.295088,0.47325,0.910373,2.375492,0.60522,0.822474,0.173208,0.151617,0.236925,0.140582,1.630266,2.187122,0.162844,0.938106,0.234622,0.129738,0.117935,0.177718,1,1,t-SC-s
0.480871,2.4281,0.184697,2.254288,0.166062,0.848615,0.219987,0.648912,0.501649,0.526055,0.163094,0.477573,0.309202,0.515996,0.833353,2.238452,0.548591,0.861186,0.180447,0.151561,0.214127,0.12174,1.574436,1.985616,0.171208,0.903754,0.229096,0.133084,0.118349,0.196936,1,1,t-SC-s
0.435862,2.152337,0.171494,2.068352,0.156322,0.790958,0.204291,0.591264,0.465287,0.481686,0.168429,0.427586,0.281073,0.473716,0.839281,2.242614,0.553179,0.816592,0.179981,0.159773,0.210116,0.128102,1.565706,2.093004,0.173009,0.916568,0.236705,0.135193,0.123139,0.216143,1,1,t-SC-s
0.440908,2.194964,0.18554,2.091302,0.154333,0.80689,0.199444,0.593079,0.455739,0.481075,0.146763,0.42546,0.27607,0.484628,0.856548,2.300122,0.574786,0.781395,0.183843,0.158874,0.224357,0.132313,1.571359,2.18213,0.178947,0.927417,0.245655,0.141126,0.12754,0.205018,1,1,t-SC-s
0.411392,1.944123,0.165461,1.706691,0.157143,0.782821,0.196383,0.55226,0.409765,0.476492,0.143761,0.397649,0.286257,0.5,0.767063,2.079267,0.494205,0.829589,0.169838,0.14437,0.181142,0.115324,1.473458,1.881671,0.169409,0.872514,0.224496,0.132208,0.108456,0.195879,1,1,t-SC-s
0.390109,1.836636,0.165685,1.657383,0.154258,0.755044,0.194251,0.53794,0.400464,0.448491,0.147652,0.384753,0.275844,0.494019,0.738181,2.107487,0.496623,0.774968,0.173732,0.147004,0.193562,0.122575,1.464291,1.980026,0.193706,0.86909,0.238396,0.122719,0.114815,0.211381,1,1,t-SC-s
0.380497,1.794716,0.16235,1.654963,0.148097,0.734226,0.208065,0.516774,0.388145,0.444811,0.139058,0.384147,0.292543,0.470711,0.756334,2.17357,0.496435,0.744652,0.190259,0.16037,0.201639,0.127143,1.508117,2.086482,0.195418,0.905174,0.244424,0.135488,0.119102,0.247914,1,1,t-SC-s
0.828337,4.594835,0.252004,4.19531,0.255664,1.396854,0.328881,0.986148,0.90561,0.831404,0.201247,0.842881,0.406352,0.541803,1.181335,2.405456,0.696069,1.35606,0.160364,0.160165,0.218606,0.134026,1.700393,2.087959,0.148487,0.90737,0.206679,0.1057,0.115042,0.142573,1,1,t-SC-s
0.807524,4.366996,0.241022,4.080562,0.251378,1.33745,0.322155,0.965894,0.865381,0.780733,0.191621,0.807429,0.397207,0.521091,1.145013,2.37594,0.707218,1.250827,0.159549,0.16411,0.212481,0.132381,1.669123,2.125664,0.150426,0.939499,0.206967,0.109323,0.123609,0.146516,1,1,t-SC-s
0.836221,4.414287,0.250121,4.218662,0.259413,1.345659,0.319911,0.951118,0.879489,0.807376,0.202207,0.813184,0.407027,0.543219,1.185905,2.349709,0.716898,1.206952,0.15868,0.165612,0.208409,0.139793,1.791441,2.187412,0.150492,0.985383,0.21745,0.104029,0.122865,0.150241,1,1,t-SC-s
0.741604,4.281579,0.257644,3.963033,0.243734,1.415789,0.327193,0.878571,0.820677,0.758271,0.206516,0.735213,0.407895,0.529198,1.108748,2.546187,0.6267,1.220267,0.163153,0.161477,0.211178,0.129182,1.644878,2.136208,0.14085,0.927867,0.203313,0.112293,0.121511,0.139367,1,1,t-SC-s
0.711654,3.683957,0.241169,3.719282,0.234714,1.287408,0.295153,0.843798,0.776787,0.720925,0.199624,0.681845,0.375543,0.485858,1.152018,2.479365,0.642158,1.217122,0.162596,0.168539,0.205825,0.130861,1.672652,2.213987,0.146598,0.981455,0.206086,0.217513,0.124069,0.161421,1,1,t-SC-s
0.72931,3.941573,0.244187,3.792194,0.25527,1.309481,0.307794,0.871943,0.792555,0.743163,0.217564,0.710517,0.39188,0.505481,1.16395,2.530262,0.649264,1.145733,0.162102,0.164016,0.208831,0.135173,1.744043,2.259917,0.152531,1.01188,0.217807,0.108772,0.12613,0.145337,1,1,t-SC-s
0.666251,3.622406,0.24606,3.469496,0.233578,1.4088,0.304884,0.849274,0.707911,0.693088,0.2044,0.662038,0.365112,0.525511,1.044962,2.648434,0.566046,1.179424,0.166469,0.149534,0.196782,0.127773,1.508637,2.119814,0.139712,0.942676,0.197714,0.113463,0.115919,0.153599,1,1,t-SC-s
0.623696,3.314706,0.234529,3.208804,0.221809,1.218951,0.282836,0.763756,0.666857,0.642704,0.192654,0.599971,0.340146,0.484779,1.06748,2.614338,0.584942,1.080642,0.165497,0.161899,0.20981,0.123903,1.62285,2.236925,0.149263,1.001404,0.216128,0.110916,0.119428,0.146192,1,1,t-SC-s
0.659571,3.411782,0.236546,3.38435,0.231899,1.250487,0.300555,0.807525,0.709489,0.678459,0.207165,0.620297,0.377005,0.499625,1.09023,2.597874,0.580478,1.100861,0.170269,0.159199,0.204358,0.124758,1.657617,2.274556,0.154894,1.043402,0.209717,0.11035,0.118081,0.149798,1,1,t-SC-s
0.586545,3.073636,0.259636,3.006364,0.223455,1.248727,0.310364,0.761818,0.657636,0.635636,0.210727,0.586545,0.364545,0.489818,0.95064,2.496367,0.539615,1.077384,0.177258,0.153039,0.193057,0.110253,1.504094,2.107139,0.153154,0.948795,0.211279,0.133664,0.116134,0.163649,1,1,t-SC-s
0.572209,2.783551,0.245333,2.948221,0.217506,1.177527,0.294646,0.723846,0.649172,0.60708,0.207644,0.568686,0.346953,0.456675,1.000706,2.550564,0.549036,1.062088,0.171684,0.156397,0.200024,0.112888,1.568203,2.212959,0.154868,0.995884,0.197437,0.136994,0.120649,0.14064,1,1,t-SC-s
0.599499,2.952577,0.248568,3.069435,0.226736,1.220472,0.295991,0.738726,0.660165,0.630458,0.206693,0.578382,0.35952,0.476915,1.028609,2.533397,0.543572,1.045966,0.177759,0.158966,0.192842,0.117788,1.694039,2.293512,0.155016,1.031482,0.22564,0.120182,0.121738,0.166268,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.976257,2.659534,0.52367,1.05203,0.177195,0.1599,0.188773,0.11388,1.472226,2.154038,0.161952,0.997655,0.195369,0.134398,0.115931,0.163125,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.009553,2.636243,0.525279,0.998971,0.183422,0.164756,0.191505,0.115226,1.504703,2.149177,0.168577,0.997942,0.194444,0.133892,0.118607,0.185038,1,1,t-SC-s
?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.038895,2.640736,0.526425,1.003711,0.189578,0.155137,0.18364,0.122031,1.597684,2.216152,0.161966,1.05671,0.207096,0.139697,0.122625,0.200861,1,1,t-SC-s
0.714661,4.396479,0.267902,5.415185,0.283562,1.33765,0.33765,0.960809,0.998222,0.831302,0.184781,0.794735,0.396394,0.430083,1.363815,2.639986,0.439118,1.411662,0.165407,0.174485,0.227608,0.139963,2.13415,2.266064,0.142423,0.946385,0.238161,0.120556,0.129365,0.163753,1,1,t-SC-s
0.725551,4.216251,0.271278,5.483843,0.29742,1.297849,0.339933,0.923459,1.030942,0.821119,0.189595,0.78572,0.404131,0.428473,1.384773,2.503686,0.438928,1.282561,0.168745,0.182943,0.229271,0.141667,2.179166,2.348048,0.148494,0.988532,0.233913,0.119186,0.129608,0.168472,1,1,t-SC-s
0.720452,4.377441,0.299589,5.483385,0.304556,1.265074,0.334875,0.932425,1.026293,0.835474,0.192446,0.805927,0.406047,0.43705,1.440166,2.568899,0.468716,1.343208,0.175225,0.184057,0.236765,0.150928,2.276716,2.511518,0.163263,1.040652,0.250128,0.116957,0.137377,0.176954,1,1,t-SC-s
0.638483,3.980186,0.262238,5.919157,0.2847,1.364802,0.308328,0.853359,0.928269,0.759695,0.184043,0.705234,0.379318,0.416084,1.180988,2.636905,0.365453,1.293199,0.160891,0.155351,0.202263,0.13331,1.906825,2.270097,0.149752,0.942893,0.218411,0.123821,0.130068,0.17922,1,1,t-SC-s
0.636145,3.807974,0.260151,5.732105,0.272918,1.263081,0.303893,0.878924,0.898179,0.743931,0.186898,0.695165,0.38918,0.399853,1.19601,2.566405,0.387648,1.212724,0.166537,0.166357,0.206314,0.130594,1.979153,2.32912,0.154795,0.948901,0.224046,0.116037,0.130654,0.163302,1,1,t-SC-s
0.626562,3.722589,0.251702,5.786302,0.267148,1.163703,0.297937,0.810182,0.899909,0.732039,0.178844,0.662128,0.363479,0.433086,1.198003,2.521208,0.370435,1.211179,0.170387,0.176464,0.205884,0.134288,2.030925,2.457072,0.165514,0.994766,0.235545,0.119668,0.135371,0.171349,1,1,t-SC-s
0.577851,3.409814,0.253448,5.382891,0.23687,1.372546,0.303846,0.782361,0.791247,0.711671,0.183289,0.606631,0.352653,0.39191,1.071749,2.635819,0.353391,1.194928,0.167047,0.161613,0.199575,0.129637,1.781444,2.25888,0.142238,0.920296,0.212176,0.127432,0.124833,0.157439,1,1,t-SC-s
0.565093,3.305109,0.24598,5.198781,0.235737,1.219658,0.288771,0.770228,0.779824,0.696447,0.189315,0.627723,0.355679,0.377204,1.060092,2.582505,0.343429,1.212907,0.173492,0.167272,0.201761,0.126403,1.78992,2.328972,0.152815,0.963896,0.232938,0.140942,0.131088,0.172038,1,1,t-SC-s
0.542508,3.117676,0.24,5.053333,0.226911,1.087584,0.271682,0.701651,0.741896,0.661162,0.176636,0.56,0.321468,0.35841,1.138314,2.567563,0.349138,1.112237,0.181068,0.166599,0.200605,0.129159,1.96256,2.472983,0.165618,0.975313,0.230933,0.131529,0.134881,0.173383,1,1,t-SC-s
0.573768,3.563022,0.270339,5.645062,0.237933,1.410711,0.307181,0.797885,0.800443,0.721474,0.202456,0.63517,0.380692,0.462562,0.879529,2.465543,0.278595,1.13194,0.185426,0.145945,0.178626,0.111032,1.630163,1.995027,0.148483,0.942962,0.236172,0.143104,0.121283,0.182077,1,1,t-SC-s
0.568255,3.358021,0.268642,5.471806,0.233631,1.310722,0.312237,0.777984,0.78034,0.739943,0.206194,0.621444,0.384447,0.458845,0.845513,2.532524,0.306505,1.147489,0.192981,0.156031,0.182688,0.121964,1.653561,2.022231,0.141107,0.965212,0.247118,0.149341,0.111877,0.183203,1,1,t-SC-s
0.561337,3.411493,0.280586,5.370986,0.232175,1.259345,0.294912,0.779845,0.7726,0.712498,0.220649,0.609913,0.383007,0.469949,0.890861,2.45898,0.316047,1.131987,0.188842,0.156642,0.184272,0.114665,1.605207,2.036344,0.139532,1.002125,0.249628,0.156217,0.118278,0.182147,1,1,t-SC-s
0.538838,2.952543,0.285593,5.234092,0.267291,1.401788,0.322835,0.78123,0.74335,0.741647,0.256012,0.606938,0.384763,0.460311,0.79483,2.376251,0.253707,1.138639,0.190343,0.14865,0.180332,0.107844,1.808769,1.960715,0.143201,0.905335,0.230643,0.173869,0.108225,0.210113,1,1,t-SC-s
0.536162,2.903846,0.300585,5.220736,0.261079,1.305393,0.345736,0.781145,0.741639,0.703177,0.222199,0.606814,0.383779,0.442935,0.749018,2.363924,0.290658,1.068576,0.195335,0.145773,0.17835,0.110153,1.828622,1.978324,0.143744,0.928381,0.256179,0.174927,0.114843,0.207884,1,1,t-SC-s
0.48594,2.864792,0.288906,4.699923,0.228043,1.186633,0.331857,0.707435,0.675655,0.646957,0.206086,0.588598,0.358629,0.392912,0.808223,2.343482,0.279209,1.106427,0.180328,0.155477,0.177726,0.105126,1.824876,1.980744,0.148712,0.912308,0.233932,0.168488,0.114624,0.200755,1,1,t-SC-s
0.668328,5.449724,0.258804,6.193997,0.25647,1.491196,0.317883,1.006046,0.932754,0.795715,0.177026,0.67342,0.41101,0.590369,0.954407,1.998665,0.484171,1.436709,0.16801,0.162885,0.247824,0.152902,1.844482,2.214831,0.129571,0.839944,0.197587,?,0.110405,0.164006,1,1,t-SC-s
0.699586,5.532047,0.261064,6.315457,0.269239,1.437432,0.321888,1.041639,0.965119,0.803575,0.185197,0.681927,0.411053,0.595705,0.944372,1.9653,0.541423,1.373238,0.170841,0.161353,0.250163,0.146552,1.924691,2.307742,0.130557,0.880774,0.207059,?,0.112828,0.158913,1,1,t-SC-s
0.698032,5.279689,0.254056,6.263682,0.264331,1.37692,0.316786,1.022496,0.967337,0.79191,0.186567,0.674886,0.406987,0.565758,0.96924,1.999172,0.551359,1.382649,0.167053,0.163132,0.255246,0.147946,1.952839,2.328915,0.131102,0.881765,0.201071,?,0.110669,0.155732,1,1,t-SC-s
