@relation 'winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R40-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 6 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
46.236312,-245.22627,-15.649864,20.10911,75.171005,-9.475473,20.669139,-241.676305,-0.433013,6,cluster6
49.209434,-273.935821,-17.855573,-1.351,77.422671,17.52489,23.729096,-245.419614,-0.121244,6,cluster2
19.697471,-216.893741,-16.294545,-1.229756,46.418962,15.425644,22.412737,-190.120878,-0.051962,6,cluster5
47.671027,-210.220946,-14.215149,-3.931755,73.958569,14.279027,19.121841,-184.42683,-0.727461,6,cluster5
18.519001,-213.378354,-17.507656,-1.02191,48.670628,13.884119,23.070917,-186.500216,-0.259808,6,cluster5
47.671027,-210.220946,-14.215149,-3.931755,73.958569,14.279027,19.121841,-184.42683,-0.727461,6,cluster5
89.13343,-285.692757,-17.855348,-2.147743,119.684711,15.131196,23.330724,-257.59962,-0.121244,7,cluster2
91.085763,-264.05047,-14.0324,15.397932,118.818685,-6.810424,19.208443,-257.244861,-0.363731,6,cluster6
59.335523,-336.372269,-14.553765,11.25833,86.948951,-2.023035,19.935905,-325.323101,0.103923,5,cluster1
2.476192,-153.243836,-21.148981,3.256256,36.373067,12.773875,26.292531,-127.746766,0.190526,6,cluster4
38.069541,-268.695709,-20.28325,-0.640859,69.974853,17.547407,26.431095,-238.587331,0.051962,6,cluster4
36.393471,-287.025449,-16.81513,-3.879794,66.337546,15.789375,22.620584,-257.548646,-0.121244,5,cluster5
40.526572,-320.027517,-18.086028,-4.728499,71.706903,17.509878,23.942715,-288.828756,-0.242487,6,cluster5
65.096064,-312.821834,-17.505439,7.932793,94.223564,6.254435,23.642494,-294.054128,0.069282,6,cluster2
38.069541,-268.695709,-20.28325,-0.640859,69.974853,17.547407,26.431095,-238.587331,0.051962,6,cluster4
43.595367,-330.032241,-16.524116,5.092229,71.360493,8.465109,22.487792,-309.602575,0,5,cluster2
67.742586,-362.550797,-18.374981,2.234346,96.82164,13.891047,24.335314,-337.21505,-0.103923,6,cluster2
61.023107,-327.337326,-14.788757,7.638344,87.468566,3.383272,20.842344,-311.500747,0.051962,5,cluster1
74.226362,-373.557269,-15.251383,3.654627,102.537408,6.578329,21.356186,-353.090006,0.242487,6,cluster1
36.393471,-287.025449,-16.81513,-3.879794,66.337546,15.789375,22.620584,-257.548646,-0.121244,5,cluster5
42.937678,-222.067828,-19.069741,-2.73664,73.612159,18.34415,24.664403,-191.736431,-0.225167,6,cluster4
31.089602,-243.442183,-20.45623,0.103923,62.700239,17.131715,26.465736,-214.356166,-0.051962,6,cluster4
40.160421,-247.415438,-14.728269,13.076984,67.723187,-3.131548,20.767289,-236.935249,0.103923,5,cluster3
44.634961,-221.856644,-17.216573,11.310292,73.438954,2.01322,23.163292,-207.541845,0.138564,6,cluster3
94.752896,-241.381008,-14.037215,11.864548,120.031121,-1.598683,19.43361,-231.624747,-0.242487,5,cluster6
7.100698,-231.80973,-20.10982,1.472243,37.931913,16.203335,26.25789,-203.939612,0.017321,6,cluster4
40.160421,-247.415438,-14.728269,13.076984,67.723187,-3.131548,20.767289,-236.935249,0.103923,5,cluster3
32.552475,-201.463178,-17.157384,14.254778,61.487804,-1.058283,23.036276,-190.101548,0.034641,6,cluster3
44.634961,-221.856644,-17.216573,11.310292,73.438954,2.01322,23.163292,-207.541845,0.138564,6,cluster3
12.425213,-221.529818,-14.906549,2.147743,38.971143,8.615221,20.767289,-200.744169,0.051962,5,cluster3
12.927542,-185.144592,-14.386899,-1.541525,39.837169,11.426339,20.161071,-160.676672,-0.086603,5,cluster3
21.468602,-222.372975,-17.970195,-0.554256,52.134729,13.559649,23.931169,-195.374586,0,6,cluster4
21.181561,-201.416413,-19.937325,-1.732051,52.134729,18.666312,25.842198,-171.043793,-0.034641,6,cluster4
64.33391,-322.517906,-14.73421,-1.36832,90.759462,12.486354,20.698007,-297.625565,0.242487,5,cluster1
51.394018,-345.590295,-17.333758,4.052999,79.674337,10.667701,23.140199,-323.397009,0,6,cluster2
14.29588,-250.70443,-14.560087,3.914435,40.010374,7.323111,20.230353,-231.792964,0.225167,5,cluster3
37.287706,-160.018862,-17.912753,-0.969948,66.683956,15.308442,23.405779,-132.945985,-0.242487,6,cluster5
1.524101,-235.375416,-13.51876,5.81103,26.846788,3.540312,19.10452,-219.686292,0.199186,5,cluster3
14.29588,-250.70443,-14.560087,3.914435,40.010374,7.323111,20.230353,-231.792964,0.225167,5,cluster3
39.173192,-266.637698,-17.447549,9.041305,67.030366,6.402815,23.532798,-248.988054,0.034641,6,cluster2
26.832896,-287.537789,-19.41286,3.671948,57.850497,12.318345,25.391865,-262.890637,0.051962,6,cluster4
35.942514,-221.144056,-17.335369,-3.221615,65.817931,16.071699,23.226801,-191.86346,-0.034641,6,cluster5
37.287706,-160.018862,-17.912753,-0.969948,66.683956,15.308442,23.405779,-132.945985,-0.242487,6,cluster5
73.153893,-331.158727,-14.730365,9.162549,99.419716,2.078461,20.853892,-316.680237,0.086603,5,cluster1
73.153893,-331.158727,-14.730365,9.162549,99.419716,2.078461,20.853892,-316.680237,0.086603,5,cluster1
75.729418,-317.683406,-17.333672,4.41673,103.923048,10.387109,23.296083,-295.705067,-0.069282,6,cluster2
40.843698,-199.35884,-17.682299,-4.468691,71.187288,17.460804,22.915032,-169.221572,-0.207846,6,cluster5
33.662996,-191.042883,-14.384093,6.47787,60.102163,3.800119,20.316956,-174.489119,-0.051962,6,cluster3
34.490986,-207.996127,-16.985564,11.310292,62.873444,2.078461,23.070917,-193.666455,0.103923,4,cluster3
52.910757,-290.525473,-14.206211,22.49934,78.288697,-11.201173,19.728059,-290.317765,-0.32909,5,cluster6
106.311529,-355.525962,-14.550976,20.213033,133.887527,-10.388841,19.935905,-352.778895,-0.259808,5,cluster6
52.910757,-290.525473,-14.206211,22.49934,78.288697,-11.201173,19.728059,-290.317765,-0.32909,5,cluster6
75.027661,-243.224551,-16.459263,24.387275,102.883818,-11.253134,22.724507,-242.078765,-0.173205,6,cluster2
86.59433,-258.090708,-16.982308,17.078021,114.834969,-3.266648,23.296083,-249.036447,-0.103923,6,cluster2
45.651247,-261.301065,-14.554839,15.657739,72.053314,-5.145923,20.10911,-254.31314,0.034641,5,cluster6
79.54788,-311.076342,-15.247261,13.475355,108.07997,-3.573221,20.871212,-301.013093,0.017321,5,cluster1
79.54788,-311.076342,-15.247261,13.475355,108.07997,-3.573221,20.871212,-301.013093,0.017321,5,cluster1
79.54788,-311.076342,-15.247261,13.475355,108.07997,-3.573221,20.871212,-301.013093,0.017321,5,cluster1
45.651247,-261.301065,-14.554839,15.657739,72.053314,-5.145923,20.10911,-254.31314,0.034641,5,cluster6
79.54788,-311.076342,-15.247261,13.475355,108.07997,-3.573221,20.871212,-301.013093,0.017321,5,cluster1
32.068245,-248.262446,-19.2351,17.147303,64.259085,-2.824975,24.023545,-238.582395,0.155885,6,cluster3
48.949765,-331.455358,-19.587485,3.464102,81.059978,11.928634,25.634352,-306.181827,0.294449,6,cluster2
55.495405,-341.185799,-15.137627,7.638344,80.020747,6.421289,20.859665,-324.932073,-0.415692,5,cluster1
68.078465,-356.890593,-14.557679,9.526279,93.357539,2.296699,20.940494,-342.73669,0.225167,5,cluster1
68.078465,-356.890593,-14.557679,9.526279,93.357539,2.296699,20.940494,-342.73669,0.225167,5,cluster1
34.466945,-272.440334,-20.456386,0.796743,66.337546,16.390397,26.535018,-243.762768,0,7,cluster4
13.424139,-165.659523,-17.423686,-0.6755,42.088835,14.434911,22.82843,-139.804958,-0.225167,6,cluster5
68.078465,-356.544183,-14.557679,9.87269,93.011128,2.296699,20.940494,-342.73669,0.225167,5,cluster1
34.466945,-272.440334,-20.456386,0.796743,66.337546,16.390397,26.535018,-243.762768,0,7,cluster4
45.068961,-332.9875,-15.137125,6.841601,70.494468,6.225567,20.634498,-316.260197,-0.398372,5,cluster1
16.609726,-175.355197,-20.975776,4.555294,48.151012,14.273831,26.621621,-150.07983,-0.138564,7,cluster4
26.367616,-213.762176,-18.198052,11.448856,57.330882,1.834242,23.815699,-198.777685,0,7,cluster3
16.609726,-175.355197,-20.975776,4.555294,48.151012,14.273831,26.621621,-150.07983,-0.138564,7,cluster4
26.367616,-213.762176,-18.198052,11.448856,57.330882,1.834242,23.815699,-198.777685,0,7,cluster3
30.472386,-245.432916,-14.03266,22.663885,55.945241,-12.20403,19.849302,-245.67277,0.147224,5,cluster6
45.040093,-333.016369,-15.165993,6.841601,70.494468,6.254435,20.663366,-316.260197,-0.398372,5,cluster1
24.71931,-244.043014,-16.468859,-1.02191,52.307934,14.410663,22.395417,-217.808334,-0.103923,6,cluster5
50.193204,-203.418871,-13.511624,24.248711,75.517415,-14.786518,19.381649,-205.795453,-0.017321,6,cluster6
50.193204,-203.418871,-13.511624,24.248711,75.517415,-14.786518,19.381649,-205.795453,-0.017321,6,cluster6
50.193204,-203.418871,-13.511624,24.248711,75.517415,-14.786518,19.381649,-205.795453,-0.017321,6,cluster6
50.193204,-203.418871,-13.511624,24.248711,75.517415,-14.786518,19.381649,-205.795453,-0.017321,6,cluster6
24.71931,-244.043014,-16.468859,-1.02191,52.307934,14.410663,22.395417,-217.808334,-0.103923,6,cluster5
24.71931,-244.043014,-16.468859,-1.02191,52.307934,14.410663,22.395417,-217.808334,-0.103923,6,cluster5
50.193204,-203.418871,-13.511624,24.248711,75.517415,-14.786518,19.381649,-205.795453,-0.017321,6,cluster6
36.155088,-229.654089,-15.425385,6.82428,62.527034,6.1228,21.009776,-212.244034,-0.484974,6,cluster3
32.708359,-231.694393,-15.425333,6.46055,59.236138,6.344502,20.975135,-213.94496,-0.536936,6,cluster3
25.592973,-363.955646,-15.42199,16.333239,52.481139,-4.337055,21.079058,-356.421606,0.103923,5,cluster1
36.981432,-314.507102,-19.414142,3.013768,69.108827,12.110499,25.478467,-288.835476,0.294449,6,cluster2
85.531769,-307.484415,-16.988318,0.484974,113.622533,13.835622,22.966994,-281.79391,-0.051962,6,cluster2
89.960744,-239.248421,-13.338766,15.276688,117.95266,-8.177012,18.498303,-232.891309,-0.398372,5,cluster6
7.637028,-147.965221,-21.149657,-0.363731,40.876399,17.765645,27.123916,-117.350322,0.173205,6,cluster4
5.283534,-189.641463,-20.281536,3.619986,37.585503,12.62665,26.344493,-164.129914,-0.034641,6,cluster4
79.73825,-346.155723,-14.554596,13.458035,107.213945,-3.221615,20.628725,-335.666077,0.519615,5,cluster1
13.080378,-310.284847,-17.680844,-3.481422,43.64768,16.37654,23.694455,-280.240555,0,6,cluster5
24.889669,-304.873752,-17.909307,10.704074,54.5596,3.71063,23.752189,-288.809755,-0.017321,6,cluster3
4.870943,-186.293773,-18.892795,2.494153,35.853452,12.728841,24.941532,-160.670645,0,6,cluster4
24.860801,-304.90262,-17.938175,10.704074,54.5596,3.739498,23.781058,-288.809755,-0.017321,6,cluster2
71.502244,-256.000851,-16.468616,-2.199705,98.900101,15.647347,22.759148,-228.367158,0.034641,5,cluster2
8.182693,-238.153037,-15.251954,3.914435,36.719477,6.134924,21.200302,-218.034505,0.536936,5,cluster3
20.019632,-253.85051,-14.032487,22.689866,46.245757,-12.784267,19.589495,-254.159992,0.051962,5,cluster6
42.122055,-225.717085,-19.76412,-3.41214,73.785364,19.30717,25.876839,-193.595095,0.034641,6,cluster4
20.019632,-253.85051,-14.032487,22.689866,46.245757,-12.784267,19.589495,-254.159992,0.051962,5,cluster6
8.182693,-238.153037,-15.251954,3.914435,36.719477,6.134924,21.200302,-218.034505,0.536936,5,cluster3
23.109732,-218.613547,-17.85327,11.327612,50.229473,5.835279,24.317993,-202.257479,0.173205,6,cluster3
23.109732,-218.613547,-17.85327,11.327612,50.229473,5.835279,24.317993,-202.257479,0.173205,6,cluster3
31.918509,-221.231108,-20.978322,4.052999,61.314599,17.175016,27.9553,-193.837547,0.623538,6,cluster4
5.385223,-205.344738,-19.93736,-0.484974,37.412297,16.411181,25.772916,-176.208734,0.155885,6,cluster4
38.786316,-239.805396,-16.119695,-2.286307,68.069597,13.345451,21.979725,-212.675557,0.086603,5,cluster5
71.04067,-269.932584,-16.808947,17.164624,99.419716,-3.80878,23.001635,-261.218117,0.103923,6,cluster2
33.438142,-246.322705,-16.289037,14.964919,62.180624,-3.256256,21.737238,-236.91947,0.069282,6,cluster3
66.155923,-335.335186,-14.73085,8.52169,92.318308,2.842295,20.871212,-320.176762,0.190526,5,cluster1
75.869091,-325.329302,-15.254102,0.225167,102.710613,11.746769,21.425468,-301.066873,0.294449,5,cluster1
5.385223,-205.344738,-19.93736,-0.484974,37.412297,16.411181,25.772916,-176.208734,0.155885,6,cluster4
14.581097,-258.007328,-14.551998,24.040865,40.876399,-13.632972,20.282315,-259.442851,-0.138564,6,cluster6
48.010907,-296.180498,-13.857948,28.95989,72.746134,-17.911137,19.658777,-302.69339,-0.017321,5,cluster6
48.010907,-296.180498,-13.857948,28.95989,72.746134,-17.911137,19.658777,-302.69339,-0.017321,5,cluster6
48.010907,-296.180498,-13.857948,28.95989,72.746134,-17.911137,19.658777,-302.69339,-0.017321,5,cluster6
11.499986,-255.244499,-20.802762,-0.536936,44.340501,17.606296,26.846788,-224.776062,0.155885,7,cluster4
32.690779,-226.820662,-15.425593,6.910883,58.716522,5.921882,21.633315,-209.327052,0.069282,5,cluster3
14.581097,-258.007328,-14.551998,24.040865,40.876399,-13.632972,20.282315,-259.442851,-0.138564,6,cluster6
33.104895,-301.953406,-16.639604,-3.031089,63.566265,14.057324,22.637904,-273.312629,0.069282,6,cluster5
26.274656,-222.104893,-21.495305,-1.125833,60.794983,17.912869,27.643531,-190.227122,0.381051,6,cluster4
33.202479,-230.240717,-19.93684,-2.701999,65.298315,18.652455,25.89416,-198.667024,0,6,cluster4
40.59598,-246.832655,-14.379313,21.079058,66.857161,-10.137693,19.676097,-245.069774,-0.519615,5,cluster6
40.59598,-246.832655,-14.379313,21.079058,66.857161,-10.137693,19.676097,-245.069774,-0.519615,5,cluster6
41.002943,-283.460403,-17.332529,2.73664,69.628442,11.724252,23.555891,-259.468243,0.138564,5,cluster2
52.730174,-293.413252,-16.118846,6.495191,80.193952,6.349698,22.083648,-275.011182,-0.034641,5,cluster2
35.473024,-195.18245,-17.85682,-2.684679,64.43229,17.45734,23.781058,-165.932823,-0.051962,6,cluster4
43.060411,-201.432417,-17.162995,-1.801333,71.706903,15.238583,22.568622,-174.526532,-0.069282,6,cluster5
42.514573,-185.237984,-17.856058,0.35507,68.762417,18.018525,24.733686,-157.17114,-0.251147,6,cluster4
21.979552,-167.629782,-19.243258,-2.667358,52.307934,19.123573,25.478467,-136.397096,-0.138564,6,cluster4
2.791598,-174.797303,-17.508037,-3.706589,32.908965,16.733343,23.122878,-145.06052,0,5,cluster5
25.69248,-270.746284,-15.253202,-3.516063,53.86678,13.456303,20.923174,-244.330985,0.277128,5,cluster5
70.400435,-229.471254,-15.769093,13.076984,96.47523,0.382783,21.875802,-217.934791,0.051962,6,cluster2
43.941176,-220.879,-19.763652,-0.554256,73.958569,18.314705,25.547749,-191.730144,-0.190526,6,cluster4
43.454816,-212.327519,-20.284653,-2.407551,74.478185,19.998259,25.824878,-181.246386,-0.311769,6,cluster4
76.340382,-328.110802,-14.904055,8.590972,102.883818,2.753961,20.749969,-313.129048,0.103923,5,cluster1
76.340382,-328.110802,-14.904055,8.590972,102.883818,2.753961,20.749969,-313.129048,0.103923,5,cluster1
14.444091,-239.148932,-14.039484,3.975057,39.837169,7.36468,20.12643,-219.602045,0.510955,5,cluster3
74.437239,-206.605325,-20.444504,34.675657,105.481894,-16.783572,26.153967,-212.464368,-0.398372,5,cluster2
76.340382,-328.110802,-14.904055,8.590972,102.883818,2.753961,20.749969,-313.129048,0.103923,5,cluster1
43.80334,-297.138737,-19.762925,1.351,74.824595,15.403128,25.772916,-269.674889,-0.051962,6,cluster4
-3.181985,-214.027994,-14.821367,-1.887935,22.17025,14.18896,20.819251,-188.569896,0.173205,4,cluster5
14.444091,-238.802521,-14.039484,4.321467,39.490758,7.36468,20.12643,-219.602045,0.510955,5,cluster3
0.312878,-160.191075,-19.934796,-1.905256,32.38935,18.164017,25.651672,-129.373179,-0.034641,6,cluster4
6.831104,-135.041177,-15.425748,8.157959,33.601786,3.723909,21.494751,-119.154599,-0.173205,6,cluster3
37.519252,-182.442541,-17.681208,-3.290897,66.510751,18.021989,24.023545,-151.99915,-0.259808,6,cluster4
26.862826,-242.523036,-20.803212,-0.32909,60.102163,17.459072,26.396454,-212.226904,-0.017321,6,cluster4
26.862826,-242.523036,-20.803212,-0.32909,60.102163,17.459072,26.396454,-212.226904,-0.017321,6,cluster4
24.232378,-227.602613,-18.549277,2.078461,53.347165,14.19762,24.473878,-202.119192,-0.051962,6,cluster4
1.054784,-192.280191,-20.976902,2.338269,33.08217,15.262832,26.223249,-165.925237,0.086603,6,cluster4
10.051437,-102.753568,-19.064337,12.072394,39.837169,4.24006,24.335314,-87.73738,-0.311769,6,cluster3
34.878654,-300.285302,-16.545935,12.765214,63.73947,-0.091799,22.707186,-287.15705,0.103923,6,cluster2
40.35713,-178.702264,-18.116905,-5.403999,71.880109,17.933654,23.919622,-146.784724,-0.086603,6,cluster4
106.64029,-339.478841,-15.936946,22.014366,134.753553,-10.03377,21.390827,-337.164128,-0.277128,6,cluster1
40.35713,-178.702264,-18.116905,-5.403999,71.880109,17.933654,23.919622,-146.784724,-0.086603,6,cluster4
89.037457,-274.862953,-14.383296,8.989344,114.834969,1.728587,20.264994,-261.379977,-0.017321,5,cluster1
20.773351,-205.515623,-16.985356,4.659217,49.883063,7.96397,22.689866,-184.975232,-0.086603,5,cluster3
14.570877,-197.825317,-19.411959,10.652112,43.64768,7.494584,25.56507,-179.761759,0.207846,6,cluster3
44.551811,-333.722889,-17.334364,-3.342858,75.863825,14.907761,23.070917,-304.347308,-0.103923,6,cluster5
53.795073,-319.124126,-16.283702,23.53857,82.445618,-10.885939,22.51666,-316.694405,0.571577,6,cluster2
36.964389,-300.473749,-18.028224,-2.442192,67.723187,15.778983,23.763737,-271.466748,-0.103923,6,cluster5
30.017999,-202.560051,-22.619025,11.206369,63.73947,8.675842,28.717402,-181.903267,1.03923,7,cluster3
17.275994,-256.403622,-16.810766,9.266472,45.899346,3.566293,22.655225,-240.435152,0.155885,5,cluster3
70.172306,-301.298898,-15.94526,5.248114,97.687666,7.099676,21.82384,-282.003852,0.086603,5,cluster2
47.805295,-204.23581,-17.683546,-3.619986,77.249466,17.573387,23.296083,-174.51174,-0.155885,6,cluster5
9.269359,-156.607415,-19.647229,0.614878,38.278323,17.965408,26.14242,-127.991626,0.303109,5,cluster4
111.24997,-251.486503,-18.203508,0.450333,139.949705,15.425644,24.283352,-224.688905,-0.069282,4,cluster2
9.114917,-201.258242,-14.735422,-3.637307,35.853452,13.993238,20.524802,-174.735348,0.103923,5,cluster5
38.553026,-288.290157,-21.497175,-1.957217,72.399724,19.438806,27.331762,-255.885565,0.051962,6,cluster4
21.165314,-223.635818,-19.936251,-2.37291,52.134729,19.773092,26.223249,-191.744606,-0.086603,6,cluster4
21.165314,-223.635818,-19.936251,-2.37291,52.134729,19.773092,26.223249,-191.744606,-0.086603,6,cluster4
28.389006,-196.71871,-17.683546,-0.831384,58.543317,14.282491,23.573211,-169.298267,0.190526,6,cluster5
35.154396,-461.353556,-13.516232,11.24101,59.928958,-0.815796,19.589495,-450.10354,0.381051,5,cluster1
68.434713,-233.272949,-17.682853,-1.662769,98.900101,14.447036,23.226801,-205.715328,0.034641,6,cluster2
5.144018,-152.479534,-20.282488,-0.900666,36.719477,18.12418,26.084685,-122.466211,0,6,cluster4
29.484701,-164.385478,-15.254171,2.546115,56.811266,8.055768,21.217622,-143.538515,0,6,cluster3
1.722351,-98.218712,-15.251747,-3.74123,32.908965,11.052216,21.217622,-70.517677,-0.225167,6,cluster5
22.803488,-328.096149,-18.540565,17.926726,51.615114,-1.676625,24.906891,-318.409135,-0.155885,6,cluster2
79.474978,-414.779576,-15.250881,9.006664,105.308689,3.89365,21.165661,-399.648034,0,5,cluster1
67.606966,-357.355164,-14.907935,-1.333679,94.050359,12.80332,20.888533,-332.278186,0.277128,5,cluster1
1.722351,-98.218712,-15.251747,-3.74123,32.908965,11.052216,21.217622,-70.517677,-0.225167,6,cluster5
121.447072,-264.232145,-15.073172,18.879354,148.436754,-7.929329,21.13102,-259.453417,-0.121244,5,cluster1
87.182777,-251.642734,-15.597118,11.292971,114.488558,0.417424,21.702597,-238.666209,-0.155885,6,cluster2
22.803488,-328.096149,-18.540565,17.926726,51.615114,-1.676625,24.906891,-318.409135,-0.155885,6,cluster2
52.696953,-369.043562,-19.581527,18.169213,82.792029,-0.879882,26.015403,-358.244572,0.086603,6,cluster2
29.484701,-164.385478,-15.254171,2.546115,56.811266,8.055768,21.217622,-143.538515,0,6,cluster3
16.668218,-197.970982,-13.867838,0.866025,42.26204,9.096731,19.849302,-176.446441,0.311769,6,cluster3
90.306358,-293.122926,-14.032383,15.103483,117.433045,-5.849136,19.364328,-285.815057,-0.467654,6,cluster6
92.869793,-289.291629,-14.032383,15.484534,120.031121,-6.21633,19.347008,-282.337099,-0.450333,6,cluster6
92.869793,-289.291629,-14.032383,15.484534,120.031121,-6.21633,19.347008,-282.337099,-0.450333,6,cluster6
42.384669,-240.119746,-18.029263,-1.835974,70.667673,17.552603,24.56048,-211.027528,-0.155885,6,cluster4
