@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
-0.009853,0.055259,0.038886,0.082618,0.040763,0.026957,-0.021101,0.064247,0.003445,0.036897,0.000536,5
0.003647,0.041531,0.020399,0.105221,0.054934,0.04195,-0.021156,0.055761,0.01454,0.045051,0.005743,5
0.006116,0.042119,0.020806,0.105109,0.055192,0.043183,-0.021062,0.054376,0.014672,0.044362,0.004169,5
0.003112,0.019724,0.034713,0.102592,0.032293,0.031031,0.010034,0.064497,0.017252,0.049057,-0.032269,6
0.003079,0.032724,0.03305,0.104999,0.029448,0.032433,0.010041,0.063612,0.0147,0.046587,-0.028584,6
-0.005712,0.046393,0.039504,0.094482,0.039984,0.034477,-0.001249,0.069752,0.010081,0.05293,-0.006722,7
-0.012289,0.056099,0.034506,0.105197,0.021129,0.015986,0.006672,0.068841,-0.010722,0.047865,-0.042739,5
-0.011268,0.047427,0.042238,0.115118,0.023856,0.04787,-0.004939,0.054679,0.005617,0.068387,-0.027005,5
-0.00991,0.051068,0.028765,0.108824,0.055456,0.076156,-0.050004,0.073827,0.005422,0.061836,-0.048424,8
-0.002979,0.01036,0.045411,0.096259,0.02863,0.029315,-0.026447,0.038516,0.005239,0.051642,-0.031433,5
-0.002979,0.01036,0.045411,0.096259,0.02863,0.029315,-0.026447,0.038516,0.005239,0.051642,-0.031433,5
-0.002979,0.01036,0.045411,0.096259,0.02863,0.029315,-0.026447,0.038516,0.005239,0.051642,-0.031433,5
-0.007366,0.013574,0.052885,0.085853,0.043864,0.038954,0.000799,0.060632,-0.00068,0.048314,-0.02443,6
-0.002979,0.01036,0.045411,0.096259,0.02863,0.029315,-0.026447,0.038516,0.005239,0.051642,-0.031433,5
0.007507,0.048939,0.010417,0.120979,0.038484,0.038652,-0.025215,0.076306,0.00641,0.04537,-0.029903,4
-0.024378,0.021099,0.054475,0.087481,0.04153,0.028845,-0.004029,0.04835,0.006844,0.059618,-0.030307,6
-0.007366,0.013574,0.052885,0.085853,0.043864,0.038954,0.000799,0.060632,-0.00068,0.048314,-0.02443,6
-0.026997,0.027075,0.051896,0.111814,0.035939,0.088388,-0.01898,0.054491,0.01738,0.110283,-0.047307,5
-0.009197,0.004794,0.021757,0.102419,0.054293,0.046248,-0.033441,0.037274,0.002419,0.040543,-0.014153,5
-0.00721,0.027383,0.047978,0.10531,0.042277,0.065094,0.004729,0.062715,0.012678,0.06174,-0.025537,6
0.008216,0.039036,0.028118,0.108017,0.053981,0.053342,-0.014896,0.069597,-0.004345,0.05195,-0.038889,5
-0.00721,0.027383,0.047978,0.10531,0.042277,0.065094,0.004729,0.062715,0.012678,0.06174,-0.025537,6
-0.02064,0.038419,0.036582,0.087706,0.050725,0.04641,-0.008242,0.067986,0.027184,0.035277,-0.027584,7
-0.018436,0.036434,0.018944,0.10264,0.053281,0.062924,-0.009933,0.077522,-0.010421,0.044899,-0.051419,7
-0.009197,0.004794,0.021757,0.102419,0.054293,0.046248,-0.033441,0.037274,0.002419,0.040543,-0.014153,5
0.001282,0.029223,0.045906,0.105958,0.032497,0.042877,0.008463,0.055398,0.014436,0.045544,-0.014888,6
0.005078,0.0303,0.047307,0.107624,0.029254,0.04685,0.012281,0.058675,0.004708,0.04184,-0.020114,6
-0.013203,0.019136,0.022646,0.090876,0.05401,0.027806,-0.012369,0.044804,0.001034,0.047257,-0.006006,5
0.012724,0.025685,0.050624,0.076948,0.054575,0.038805,-0.009286,0.058971,-0.020197,0.025807,-0.02514,6
-0.001491,0.052204,0.041949,0.104326,0.063845,0.071056,-0.005656,0.086032,0.008794,0.045165,-0.002704,7
-0.017131,0.003924,0.034106,0.098509,0.036391,0.020912,0.006655,0.03366,0.000965,0.047002,-0.011438,5
-0.01652,0.016461,0.021548,0.095846,0.048895,0.033131,-0.016336,0.040207,0.001039,0.05162,-0.007494,5
-0.016699,0.015811,0.016092,0.094766,0.053979,0.029596,-0.008953,0.044491,0.001189,0.045347,-0.003625,5
-0.017148,0.017691,0.018433,0.092991,0.05395,0.028098,-0.005748,0.044551,-0.00016,0.045916,-0.005632,6
-0.013203,0.019136,0.022646,0.090876,0.05401,0.027806,-0.012369,0.044804,0.001034,0.047257,-0.006006,5
-0.011619,0.021405,0.017887,0.092693,0.056148,0.028926,-0.009515,0.045682,-0.001939,0.04401,-0.000676,5
-0.007719,0.021561,0.03797,0.085612,0.042777,0.025355,-0.009192,0.058803,-0.002753,0.047286,-0.046055,6
-0.009561,0.014185,0.04085,0.082637,0.046256,0.030025,-0.019598,0.047664,0.000736,0.052254,-0.035955,6
-0.031349,0.051404,0.026597,0.090873,0.04809,0.029729,-0.009483,0.05218,-0.003382,0.050839,0.000299,5
0.012724,0.025685,0.050624,0.076948,0.054575,0.038805,-0.009286,0.058971,-0.020197,0.025807,-0.02514,6
-0.003862,0.028543,0.05973,0.070457,0.044082,0.022502,0.009135,0.055132,-0.005718,0.026033,-0.021047,6
0.010468,0.055763,0.055476,0.081911,0.048038,0.029261,-0.008244,0.027793,-0.020907,0.041117,-0.037354,5
0.01506,0.048908,0.016924,0.103446,0.055874,0.030851,-0.00183,0.055625,0.009726,0.040123,-0.025024,5
0.01601,0.045882,0.01681,0.109485,0.054701,0.045154,-0.027629,0.061553,0.010593,0.044918,-0.01548,5
-0.010765,0.064699,0.025982,0.098819,0.028684,0.017324,-0.008585,0.055064,0.008395,0.024706,-0.056062,5
0.00022,0.051985,0.034438,0.101382,0.034198,0.029557,0.01074,0.056641,0.020517,0.03646,-0.047096,6
0.01506,0.048908,0.016924,0.103446,0.055874,0.030851,-0.00183,0.055625,0.009726,0.040123,-0.025024,5
0.010453,0.045368,0.033116,0.099718,0.0422,0.026224,0.004133,0.066677,-0.001789,0.043333,-0.014986,6
-0.010765,0.064699,0.025982,0.098819,0.028684,0.017324,-0.008585,0.055064,0.008395,0.024706,-0.056062,5
0.00022,0.051985,0.034438,0.101382,0.034198,0.029557,0.01074,0.056641,0.020517,0.03646,-0.047096,6
0.010468,0.055763,0.055476,0.081911,0.048038,0.029261,-0.008244,0.027793,-0.020907,0.041117,-0.037354,5
-0.019494,0.05105,0.005112,0.102673,0.045042,0.021575,-0.00112,0.063883,-0.025706,0.036114,-0.011932,5
-0.019374,0.051438,0.005843,0.102527,0.045147,0.021898,0.000341,0.062787,-0.024866,0.035314,-0.013912,6
0.010453,0.045368,0.033116,0.099718,0.0422,0.026224,0.004133,0.066677,-0.001789,0.043333,-0.014986,6
0.007171,0.019693,0.04156,0.084477,0.061375,0.043566,-0.008501,0.056481,-0.009381,0.02994,-0.028525,3
0.011939,0.045387,0.014028,0.103244,0.057137,0.041635,-0.011155,0.056438,0.006052,0.047071,-0.017789,5
0.01506,0.048908,0.016924,0.103446,0.055874,0.030851,-0.00183,0.055625,0.009726,0.040123,-0.025024,5
0.01601,0.045882,0.01681,0.109485,0.054701,0.045154,-0.027629,0.061553,0.010593,0.044918,-0.01548,5
0.007707,0.027706,0.043339,0.097951,0.047525,0.047067,-0.011711,0.045349,-0.001509,0.029733,-0.02852,5
0.00768,0.040136,0.045885,0.110615,0.057807,0.083962,0.000112,0.06344,-0.011215,0.058194,-0.021115,7
-0.009954,0.037354,0.032442,0.096621,0.036977,0.039012,-0.02183,0.04122,-0.009212,0.042312,-0.03392,5
-0.00615,0.030896,0.040205,0.09795,0.044839,0.057583,-0.013197,0.04977,0.00968,0.062071,-0.028995,6
-0.014429,0.03262,0.046977,0.088711,0.05037,0.063765,-0.013475,0.061275,0.000021,0.059122,-0.012362,6
-0.014429,0.03262,0.046977,0.088711,0.05037,0.063765,-0.013475,0.061275,0.000021,0.059122,-0.012362,6
0.002499,0.041089,0.03863,0.09925,0.034959,0.028541,-0.012809,0.056412,0.006752,0.069948,-0.016328,5
-0.002414,0.019622,0.0378,0.08666,0.041354,0.029186,-0.010088,0.057223,-0.003119,0.047705,-0.045203,6
0.019476,0.030917,0.013236,0.114706,0.060229,0.05389,-0.032635,0.073568,0.008493,0.052962,-0.031165,6
-0.010475,0.020309,0.019153,0.092779,0.056752,0.029454,-0.009009,0.043933,0.000894,0.041909,-0.004536,5
0.000019,0.046197,0.028139,0.099092,0.045278,0.033291,-0.005463,0.060412,0.0115,0.0502,-0.041582,7
0.006212,0.053454,0.037897,0.113124,0.048542,0.079322,-0.017866,0.062805,-0.000348,0.054255,-0.043729,6
-0.014429,0.03262,0.046977,0.088711,0.05037,0.063765,-0.013475,0.061275,0.000021,0.059122,-0.012362,6
0.002158,0.061458,0.044719,0.08803,0.051678,0.040655,-0.01538,0.069904,0.001928,0.063738,-0.003465,5
-0.00615,0.030896,0.040205,0.09795,0.044839,0.057583,-0.013197,0.04977,0.00968,0.062071,-0.028995,6
0.009405,0.045724,0.03508,0.114972,0.049999,0.072776,-0.014929,0.065991,-0.000358,0.05827,-0.055147,7
-0.001236,0.031077,0.058692,0.079891,0.052724,0.067526,-0.004955,0.072891,-0.006886,0.046173,0.005044,7
0.012406,0.055498,0.038896,0.09019,0.043645,0.006721,-0.01345,0.03797,-0.002272,0.070215,-0.027857,5
0.012406,0.055498,0.038896,0.09019,0.043645,0.006721,-0.01345,0.03797,-0.002272,0.070215,-0.027857,5
0.002077,0.017802,0.062563,0.072866,0.047927,0.02698,0.013248,0.053901,-0.003849,0.02819,-0.029509,6
-0.0202,0.034642,0.035438,0.087131,0.035641,0.02673,-0.028958,0.02876,0.008573,0.054015,-0.039913,5
-0.021766,0.042663,0.042525,0.078351,0.029674,0.017319,-0.016515,0.029087,0.008736,0.047328,-0.017355,5
0.007685,0.044187,0.032447,0.112549,0.054935,0.043974,0.00969,0.057065,0.020444,0.064068,-0.049781,6
0.007685,0.044187,0.032447,0.112549,0.054935,0.043974,0.00969,0.057065,0.020444,0.064068,-0.049781,6
-0.0202,0.034642,0.035438,0.087131,0.035641,0.02673,-0.028958,0.02876,0.008573,0.054015,-0.039913,5
-0.021766,0.042663,0.042525,0.078351,0.029674,0.017319,-0.016515,0.029087,0.008736,0.047328,-0.017355,5
-0.008316,0.047341,0.045472,0.111375,0.03541,0.054515,-0.002055,0.053059,0.009779,0.06361,-0.025979,6
0.002077,0.024283,0.003784,0.100372,0.05375,0.025726,-0.01148,0.075008,-0.012033,0.05376,-0.014546,6
0.000728,0.04324,0.031495,0.114271,0.041528,0.03611,0.00234,0.061512,0.016782,0.065153,-0.035642,6
0.004842,0.031047,0.035605,0.107872,0.053627,0.070757,0.002898,0.065865,0.020012,0.058614,-0.057835,7
-0.008316,0.047341,0.045472,0.111375,0.03541,0.054515,-0.002055,0.053059,0.009779,0.06361,-0.025979,6
0.00662,0.018665,0.044467,0.076765,0.045848,0.035861,-0.025278,0.046338,-0.012936,0.024463,-0.019068,5
0.006661,0.034216,0.047213,0.107405,0.054036,0.069923,0.004332,0.076282,0.003915,0.038054,-0.014436,6
0.00662,0.018665,0.044467,0.076765,0.045848,0.035861,-0.025278,0.046338,-0.012936,0.024463,-0.019068,5
-0.002454,0.075356,0.020164,0.073444,0.12654,0.051866,0.035034,0.003919,-0.030988,0.056606,-0.037791,6
-0.019166,0.048929,0.036762,0.110863,0.048009,0.044746,-0.003065,0.039485,0.003456,0.017245,-0.047007,5
0.006661,0.034216,0.047213,0.107405,0.054036,0.069923,0.004332,0.076282,0.003915,0.038054,-0.014436,6
0.007173,0.039504,0.044741,0.105503,0.070057,0.071003,0.001678,0.087497,0.019454,0.057417,-0.00861,7
-0.012978,0.044389,0.046588,0.089342,0.055467,0.050359,-0.007682,0.068056,0.022092,0.052519,-0.028957,6
-0.006501,0.045518,0.030629,0.103864,0.057996,0.065245,-0.028884,0.069337,0.009914,0.034457,-0.045923,7
-0.01857,0.037528,0.042332,0.083485,0.065033,0.053585,-0.018079,0.078758,0.022492,0.025898,-0.035279,6
-0.017837,0.019795,0.0452,0.088023,0.051013,0.035075,0.000607,0.063799,0.024238,0.068379,-0.022708,6
-0.012978,0.044389,0.046588,0.089342,0.055467,0.050359,-0.007682,0.068056,0.022092,0.052519,-0.028957,6
-0.019579,0.046849,0.042275,0.071979,0.055763,0.039317,-0.01571,0.058732,0.012557,0.033659,-0.01297,6
0.006749,0.027001,0.045152,0.097259,0.064334,0.059346,0.005473,0.075687,0.013362,0.063617,-0.016004,6
0.009741,0.018718,0.035912,0.096537,0.043666,0.020063,-0.013001,0.03898,0.020084,0.046848,-0.004755,5
0.009741,0.018718,0.035912,0.096537,0.043666,0.020063,-0.013001,0.03898,0.020084,0.046848,-0.004755,5
-0.039812,-0.003688,0.060744,0.072954,0.048327,0.011256,0.001328,0.037605,0.020112,0.068601,-0.051953,6
-0.012327,-0.000362,0.053704,0.080615,0.046597,0.027869,-0.00138,0.038483,0.036839,0.076435,-0.035844,6
-0.012327,-0.000362,0.053704,0.080615,0.046597,0.027869,-0.00138,0.038483,0.036839,0.076435,-0.035844,6
0.007902,0.051741,0.037881,0.109837,0.053523,0.071958,-0.015882,0.067676,0.002453,0.054759,-0.039948,7
-0.012346,0.038783,0.030426,0.098337,0.064191,0.065384,-0.004463,0.074148,0.000141,0.063243,-0.044061,6
-0.004016,0.031177,0.032407,0.097515,0.050673,0.03306,0.007221,0.042979,0.03562,0.047963,-0.059882,6
0.009741,0.018718,0.035912,0.096537,0.043666,0.020063,-0.013001,0.03898,0.020084,0.046848,-0.004755,5
-0.027002,-0.00807,0.059816,0.070393,0.048645,0.010689,0.00175,0.037579,0.025218,0.078947,-0.03862,6
-0.039812,-0.003688,0.060744,0.072954,0.048327,0.011256,0.001328,0.037605,0.020112,0.068601,-0.051953,6
-0.021798,0.0163,0.058769,0.080355,0.050703,0.025596,0.000469,0.046271,0.013496,0.06287,-0.033956,6
-0.012327,-0.000362,0.053704,0.080615,0.046597,0.027869,-0.00138,0.038483,0.036839,0.076435,-0.035844,6
-0.022015,0.006008,0.023981,0.093328,0.046488,0.024655,-0.002659,0.025903,-0.008368,0.04313,-0.022798,4
-0.006082,0.023256,0.0256,0.092028,0.061135,0.017165,-0.000032,0.021434,-0.014628,0.054091,-0.036738,5
-0.010809,0.023318,0.017977,0.092252,0.060867,0.025507,-0.007663,0.043333,-0.002606,0.046766,-0.009903,5
-0.010836,0.038123,0.048251,0.083535,0.049408,0.034498,0.005689,0.033972,0.031588,0.038694,-0.034075,7
0.000781,0.013572,0.059504,0.073798,0.056361,0.038979,0.00328,0.05975,-0.008666,0.044457,-0.027253,5
0.003835,0.053396,0.030892,0.098782,0.052322,0.045159,-0.00341,0.055166,0.008378,0.04841,-0.031889,5
-0.012754,0.022532,0.044188,0.086142,0.053436,0.02973,-0.014914,0.031131,0.001802,0.051261,-0.027584,5
-0.013169,0.046122,0.062517,0.115822,0.029407,0.079882,-0.003446,0.012577,-0.010019,0.079259,-0.044101,4
-0.016891,0.01989,0.062311,0.073172,0.03039,0.021976,-0.008085,0.04737,-0.019142,0.037433,-0.02793,6
-0.016891,0.01989,0.062311,0.073172,0.03039,0.021976,-0.008085,0.04737,-0.019142,0.037433,-0.02793,6
-0.005388,0.048535,0.026732,0.101823,0.053235,0.029619,-0.006725,0.055149,0.01394,0.043983,-0.02058,5
0.007622,0.03854,0.028344,0.108283,0.054893,0.047941,-0.014962,0.067729,-0.004211,0.059069,-0.037612,6
-0.016891,0.01989,0.062311,0.073172,0.03039,0.021976,-0.008085,0.04737,-0.019142,0.037433,-0.02793,6
-0.016737,0.056529,0.031549,0.11169,0.047321,0.046238,-0.003652,0.070209,0.008512,0.045569,-0.050676,6
0.007622,0.03854,0.028344,0.108283,0.054893,0.047941,-0.014962,0.067729,-0.004211,0.059069,-0.037612,6
-0.016737,0.056529,0.031549,0.11169,0.047321,0.046238,-0.003652,0.070209,0.008512,0.045569,-0.050676,6
-0.016891,0.01989,0.062311,0.073172,0.03039,0.021976,-0.008085,0.04737,-0.019142,0.037433,-0.02793,6
-0.00249,0.025089,0.054569,0.089104,0.047051,0.040791,-0.002392,0.058477,-0.003596,0.052142,-0.022323,6
0.001703,0.039605,0.047997,0.103125,0.037506,0.047086,0.001242,0.055858,-0.009993,0.07076,-0.025055,6
-0.005388,0.048535,0.026732,0.101823,0.053235,0.029619,-0.006725,0.055149,0.01394,0.043983,-0.02058,5
-0.011667,0.024807,0.046187,0.085748,0.044794,0.034302,-0.001552,0.061647,0.004994,0.05317,-0.016857,5
-0.00705,0.054771,0.058008,0.092512,0.015279,0.020964,-0.008461,0.032979,0.009013,0.051071,-0.02966,5
0.008252,0.042466,0.040846,0.107597,0.044344,0.066957,-0.027158,0.064729,-0.002895,0.061545,-0.021695,6
-0.005846,0.048403,0.036479,0.108081,0.045567,0.059883,0.003048,0.068422,0.013606,0.043292,-0.027564,6
0.000094,0.02777,0.029414,0.096486,0.049324,0.035249,-0.023592,0.056827,0.008582,0.038652,-0.018187,6
-0.005088,0.006684,0.03301,0.088358,0.042516,0.021109,-0.010991,0.059787,0.006181,0.054272,-0.046448,6
-0.00662,0.031199,0.028839,0.103078,0.043478,0.032504,0.00695,0.046218,0.034095,0.0461,-0.056662,7
-0.011667,0.024807,0.046187,0.085748,0.044794,0.034302,-0.001552,0.061647,0.004994,0.05317,-0.016857,5
-0.00705,0.054771,0.058008,0.092512,0.015279,0.020964,-0.008461,0.032979,0.009013,0.051071,-0.02966,5
-0.061276,0.08154,0.086061,0.151773,0.024023,0.083533,-0.028802,0.044094,-0.002727,0.090784,-0.029128,4
0.009829,0.085453,0.033473,0.071864,0.091053,0.020766,-0.000848,0.053775,-0.027503,0.061444,-0.051033,6
0.000111,0.054784,0.047656,0.081666,0.056165,0.042185,0.004668,0.059138,-0.004333,0.068309,-0.029172,6
-0.010859,0.055813,0.021978,0.101677,0.058542,0.069852,-0.04607,0.083806,-0.007161,0.07854,-0.064868,7
-0.01105,0.043743,0.032387,0.097532,0.053939,0.061416,-0.01137,0.066463,0.006122,0.052179,-0.052514,7
-0.01105,0.043743,0.032387,0.097532,0.053939,0.061416,-0.01137,0.066463,0.006122,0.052179,-0.052514,7
0.004035,0.045258,0.038277,0.105967,0.050402,0.059208,0.008378,0.067674,0.007434,0.071009,-0.034041,7
-0.005694,0.029999,0.039084,0.096773,0.045307,0.054841,-0.013819,0.049998,0.010395,0.064276,-0.025955,7
-0.005694,0.029999,0.039084,0.096773,0.045307,0.054841,-0.013819,0.049998,0.010395,0.064276,-0.025955,7
0.017072,0.025733,0.043611,0.117849,0.063446,0.076617,0.009479,0.065374,0.013699,0.075961,-0.032202,6
-0.034739,0.044147,0.019152,0.07173,0.097053,0.009536,0.043899,0.007391,-0.00689,0.072975,-0.040203,6
-0.01105,0.043743,0.032387,0.097532,0.053939,0.061416,-0.01137,0.066463,0.006122,0.052179,-0.052514,7
0.000387,0.051405,0.033897,0.099463,0.052992,0.040186,-0.001875,0.051756,0.013228,0.045854,-0.02801,6
-0.005694,0.029999,0.039084,0.096773,0.045307,0.054841,-0.013819,0.049998,0.010395,0.064276,-0.025955,7
-0.0145,0.057059,0.0228,0.10128,0.058471,0.068429,-0.048238,0.085114,-0.009406,0.081478,-0.062184,7
0.017072,0.025733,0.043611,0.117849,0.063446,0.076617,0.009479,0.065374,0.013699,0.075961,-0.032202,6
-0.016859,0.022555,0.015361,0.091728,0.058773,0.026389,-0.016028,0.043977,-0.005045,0.047329,-0.001793,5
0.009912,0.048795,0.034475,0.121402,0.061545,0.0704,-0.004347,0.078616,0.007619,0.082081,-0.033366,7
0.008091,0.050193,0.031774,0.117045,0.050166,0.052352,-0.002918,0.074998,0.006086,0.079332,-0.03058,6
0.008221,0.04761,0.018947,0.104087,0.052194,0.03442,-0.006034,0.059149,0.005302,0.048639,-0.02781,6
0.005194,0.017633,0.035044,0.093119,0.053179,0.041962,-0.01452,0.045499,-0.010018,0.035367,-0.038775,5
0.004035,0.045258,0.038277,0.105967,0.050402,0.059208,0.008378,0.067674,0.007434,0.071009,-0.034041,7
0.011871,0.051098,0.030136,0.114031,0.031575,0.028639,0.003889,0.036013,0.016737,0.045265,-0.026496,5
0.011871,0.051098,0.030136,0.114031,0.031575,0.028639,0.003889,0.036013,0.016737,0.045265,-0.026496,5
-0.003204,0.040324,0.038225,0.11618,0.024915,0.014895,0.018561,0.041944,0.026302,0.059125,-0.031814,5
0.001398,0.034137,0.0574,0.077707,0.047007,0.029598,0.01427,0.0532,0.004424,0.0316,-0.017971,6
0.008866,0.048022,0.040178,0.098921,0.050999,0.045034,0.005177,0.06523,0.00349,0.053689,-0.006611,5
-0.005279,0.025049,0.026792,0.084736,0.05334,0.033336,-0.014669,0.043575,-0.028101,0.022939,-0.01208,5
-0.005279,0.025049,0.026792,0.084736,0.05334,0.033336,-0.014669,0.043575,-0.028101,0.022939,-0.01208,5
-0.000421,0.049619,0.032568,0.104695,0.040773,0.042216,-0.007047,0.072173,0.004087,0.072951,-0.021359,6
0.005502,0.048722,0.034139,0.11018,0.056266,0.060833,-0.004215,0.076753,0.007089,0.073657,-0.02711,6
-0.001132,0.034025,0.03997,0.087897,0.058009,0.042574,-0.007783,0.063797,0.008747,0.039906,-0.047614,8
0.006755,0.044362,0.045234,0.106758,0.029938,0.035678,0.004415,0.045876,0.015036,0.040919,-0.064226,4
-0.01375,0.048299,0.038897,0.096746,0.04409,0.044613,-0.003363,0.045209,0.020446,0.035487,-0.035426,6
0.002401,0.012387,0.04388,0.094161,0.034131,0.03632,-0.029568,0.036556,-0.01169,0.042928,-0.039129,5
-0.014908,0.045963,0.045057,0.080402,0.049324,0.044229,-0.024472,0.060724,-0.001795,0.021174,-0.017201,6
0.017776,0.052503,0.050793,0.057112,0.107781,0.029438,0.005417,0.004359,-0.011418,0.062516,-0.037186,5
-0.004574,0.047305,0.023182,0.111936,0.04706,0.022827,0.005937,0.064832,0.018442,0.056631,-0.059621,6
-0.005928,0.030668,0.026718,0.08876,0.057424,0.038841,-0.019929,0.060659,0.004647,0.05101,-0.030127,6
-0.012038,0.029709,0.032426,0.093209,0.042043,0.038064,-0.012634,0.031069,-0.00571,0.041909,-0.023077,5
-0.018516,0.049567,0.032806,0.085831,0.056752,0.037272,-0.017695,0.042586,-0.002588,0.071119,0.003825,5
-0.005377,0.049525,0.030999,0.100584,0.05572,0.040023,0.002979,0.052035,0.012505,0.044967,-0.024816,6
-0.001167,0.048593,0.042346,0.086534,0.032268,0.008641,-0.023479,0.061227,0.000534,0.046496,-0.030604,6
-0.00679,0.030915,0.026694,0.088678,0.057909,0.038921,-0.021037,0.060961,0.004472,0.051535,-0.028506,6
-0.005928,0.030668,0.026718,0.08876,0.057424,0.038841,-0.019929,0.060659,0.004647,0.05101,-0.030127,6
-0.000994,0.042751,0.032988,0.10188,0.063196,0.064921,-0.006609,0.066724,0.009642,0.060843,-0.016103,6
0.000953,0.037114,0.031353,0.102363,0.065993,0.064664,-0.00824,0.067622,0.014181,0.064679,-0.021461,7
-0.023838,0.043786,0.048525,0.077089,0.043201,0.022003,-0.008537,0.052651,0.007188,0.032248,-0.001695,5
-0.012038,0.029709,0.032426,0.093209,0.042043,0.038064,-0.012634,0.031069,-0.00571,0.041909,-0.023077,5
-0.018516,0.049567,0.032806,0.085831,0.056752,0.037272,-0.017695,0.042586,-0.002588,0.071119,0.003825,5
0.008404,0.021,0.05098,0.071867,0.042488,0.027368,-0.021924,0.043675,-0.02145,0.031147,-0.024077,5
-0.000614,0.047464,0.032162,0.095638,0.04023,0.016399,0.004086,0.067997,0.007998,0.062995,-0.036503,6
0.003964,0.033648,0.027933,0.099463,0.045254,0.034578,0.001825,0.04768,0.033366,0.039052,-0.046866,7
0.008404,0.021,0.05098,0.071867,0.042488,0.027368,-0.021924,0.043675,-0.02145,0.031147,-0.024077,5
-0.000614,0.047464,0.032162,0.095638,0.04023,0.016399,0.004086,0.067997,0.007998,0.062995,-0.036503,6
-0.000844,0.051307,0.038832,0.087973,0.047091,0.029255,-0.027862,0.059007,0.006873,0.053963,0.00107,5
0.000807,0.047025,0.030517,0.115422,0.041393,0.05507,0.002483,0.061799,0.004647,0.042992,-0.035647,5
-0.01327,0.036817,0.056287,0.072569,0.04046,0.023984,-0.010314,0.052753,0.007713,0.043686,-0.010584,6
-0.01327,0.036817,0.056287,0.072569,0.04046,0.023984,-0.010314,0.052753,0.007713,0.043686,-0.010584,6
-0.010082,0.016234,0.040767,0.09059,0.035963,0.040432,-0.02221,0.039029,-0.00219,0.051233,-0.038479,6
-0.007582,0.023978,0.029263,0.094009,0.052923,0.018689,-0.002758,0.021961,-0.013209,0.053591,-0.03877,5
-0.000141,0.03343,0.033084,0.120366,0.047516,0.084249,-0.014178,0.049051,0.002393,0.069929,-0.059167,7
0.000202,0.048559,0.034936,0.098451,0.058334,0.068955,-0.011239,0.060353,-0.000141,0.045093,-0.009923,7
-0.017955,0.012301,0.026353,0.094167,0.042742,0.018545,-0.003706,0.028391,-0.00694,0.046915,-0.033318,5
0.008214,0.048764,0.037891,0.102298,0.043021,0.048459,-0.013696,0.050938,-0.002567,0.044772,-0.043521,4
